step,energy,ewmean,ewvar,pmove,locstd
0,41920.504,41920.504,0.0,0.99438477,553716.6
1,24398.05,40168.258,2.7633274e+07,0.99438477,411343.47
2,21695.012,38320.934,5.5583416e+07,0.99448246,233080.02
3,21340.016,36622.844,7.597672e+07,0.99487305,279177.9
4,24400.49,35400.61,8.182378e+07,0.9940674,286545.7
5,30341.627,34894.71,7.594479e+07,0.9953613,366442.16
6,24717.783,33877.02,7.76716e+07,0.99448246,249494.62
7,30872.648,33576.582,7.07168e+07,0.9955811,401897.2
8,36038.004,33822.723,6.4190388e+07,0.9946777,379795.9
9,24640.494,32904.5,6.5359548e+07,0.994751,269696.7
10,21098.215,31723.871,7.136854e+07,0.99448246,200492.23
11,26899.023,31241.387,6.632681e+07,0.99492186,339937.94
12,52291.9,33346.438,9.957529e+07,0.9948975,685898.4
13,20414.637,32053.258,1.04668584e+08,0.99343264,192124.48
14,23216.941,31169.627,1.0122897e+08,0.99382323,197121.97
15,21407.352,30193.398,9.968325e+07,0.9933838,205058.8
16,24409.045,29614.963,9.272621e+07,0.9932373,245113.38
17,29257.502,29579.217,8.346508e+07,0.993457,393343.97
18,30211.652,29642.46,7.515457e+07,0.99284667,312745.16
19,17710.906,28449.305,8.045169e+07,0.99296874,163888.12
20,31660.871,28770.46,7.333479e+07,0.99328613,420653.44
21,26445.824,28537.998,6.6487664e+07,0.99274904,427076.62
22,60777.258,31761.924,1.5338219e+08,0.99279785,845305.2
23,18494.08,30435.139,1.5388718e+08,0.9932373,209484.94
24,27004.945,30092.12,1.3955742e+08,0.99365234,312770.66
25,38601.15,30943.021,1.3211799e+08,0.9925537,437908.1
26,24870.836,30335.803,1.22224616e+08,0.9939453,288244.75
27,20315.588,29333.781,1.1903858e+08,0.9932129,211101.0
28,22979.23,28698.326,1.1076894e+08,0.9944336,226755.2
29,30221.68,28850.662,9.9900904e+07,0.99450684,454672.84
30,30776.016,29043.197,9.024444e+07,0.99416506,378212.22
31,32820.176,29420.895,8.2503896e+07,0.9953613,563604.06
32,23688.709,28847.676,7.721072e+07,0.99455565,273882.9
33,28964.314,28859.34,6.949087e+07,0.99470216,490540.84
34,28056.602,28779.066,6.259978e+07,0.9947754,373164.06
35,30814.648,28982.625,5.6712724e+07,0.994458,371582.7
36,19340.266,28018.389,5.940921e+07,0.995166,214577.1
37,17848.28,27001.377,6.277709e+07,0.99465334,139391.83
38,32257.516,27526.99,5.898581e+07,0.99577636,390791.84
39,28504.13,27624.705,5.3173156e+07,0.9950684,461476.66
40,19325.098,26794.744,5.405535e+07,0.9952881,167616.12
41,21592.48,26274.518,5.1085536e+07,0.9949463,201889.97
42,34479.79,27095.045,5.2036364e+07,0.9944336,444820.38
43,14493.362,25834.877,6.1124944e+07,0.9951416,125678.97
44,17998.23,25051.213,6.053962e+07,0.9951416,168463.9
45,16353.761,24181.467,6.1293764e+07,0.99497074,117274.19
46,24535.242,24216.844,5.5175652e+07,0.99482423,310848.34
47,17830.965,23578.256,5.3328236e+07,0.9946777,166279.48
48,17220.316,22942.46,5.1633516e+07,0.99487305,210683.3
49,21264.227,22774.637,4.672365e+07,0.9948975,182170.4
50,12192.966,21716.469,5.212874e+07,0.99428713,103684.79
51,19672.252,21512.047,4.729196e+07,0.99504393,244046.61
52,22330.75,21593.918,4.262309e+07,0.9940674,157417.42
53,30655.613,22500.088,4.5751068e+07,0.9940918,364123.8
54,30178.96,23267.975,4.6482816e+07,0.99375004,443454.75
55,26064.262,23547.604,4.2538264e+07,0.9939453,444005.53
56,36237.86,24816.629,5.277827e+07,0.99370116,478618.3
57,26178.312,24952.797,4.766732e+07,0.9938721,396419.03
58,40248.223,26482.34,6.3956092e+07,0.99375004,422330.8
59,32483.934,27082.5,6.0802204e+07,0.9933106,300519.2
60,29729.59,27347.209,5.535262e+07,0.99343264,422111.8
61,21938.184,26806.307,5.2450536e+07,0.99262697,277896.8
62,23121.686,26437.844,4.842736e+07,0.9925537,261054.3
63,25668.102,26360.87,4.3637948e+07,0.9914307,378210.4
64,18236.584,25548.441,4.521451e+07,0.9910645,169787.52
65,29484.996,25942.098,4.2087744e+07,0.9911133,348285.16
66,30875.977,26435.486,4.0069852e+07,0.99226075,400182.5
67,43754.19,28167.357,6.3057244e+07,0.9910645,586606.44
68,18569.047,27207.527,6.5043e+07,0.9907959,209608.6
69,20344.914,26521.266,6.277729e+07,0.99072266,284429.66
70,29595.057,26828.645,5.7349896e+07,0.9906494,256114.67
71,26246.371,26770.418,5.164542e+07,0.99125975,283365.16
72,13299.359,25423.312,6.2813124e+07,0.9904785,110696.42
73,42678.61,27148.842,8.332888e+07,0.9904297,550945.9
74,22710.748,26705.033,7.676869e+07,0.98981935,255536.7
75,32983.023,27332.832,7.2639e+07,0.9897949,455426.16
76,15601.08,26159.656,7.776216e+07,0.9902588,171002.17
77,17899.738,25333.664,7.61263e+07,0.98996586,167319.17
78,25636.787,25363.977,6.8521944e+07,0.9906006,285773.28
79,24238.896,25251.469,6.178367e+07,0.99003905,340439.72
80,28494.695,25575.791,5.6551972e+07,0.9915039,314112.88
81,21132.27,25131.44,5.2673812e+07,0.99174803,244225.2
82,25094.992,25127.795,4.7406548e+07,0.9908447,318463.8
83,36374.242,26252.44,5.4049324e+07,0.99157715,454524.84
84,23431.191,25970.314,4.936074e+07,0.99172366,378014.4
85,27905.936,26163.877,4.4761864e+07,0.99204105,258915.2
86,20713.766,25618.865,4.2959012e+07,0.99296874,244431.81
87,32045.805,26261.559,4.2380612e+07,0.9935303,431755.3
88,21597.336,25795.137,4.0100496e+07,0.99243164,338773.47
89,26636.95,25879.318,3.6154224e+07,0.9916504,306349.66
90,20341.51,25325.537,3.529886e+07,0.9928223,364404.2
91,25781.91,25371.174,3.1787718e+07,0.99211425,443782.16
92,16792.775,24513.334,3.5231948e+07,0.9920166,134391.39
93,22262.91,24288.291,3.2164548e+07,0.9918701,235631.56
94,16907.727,23550.234,3.3850636e+07,0.99211425,207695.34
95,51935.28,26388.738,1.0297955e+08,0.9926514,740905.44
96,27840.203,26533.885,9.28712e+07,0.9927735,341594.9
97,24226.467,26303.143,8.4063256e+07,0.9928223,239690.89
98,19367.598,25609.588,7.998609e+07,0.99370116,181215.8
99,21927.52,25241.38,7.320766e+07,0.99343264,379138.22
100,28714.148,25588.658,6.6972304e+07,0.99326175,372147.66
101,39983.406,27028.133,7.8923864e+07,0.992334,411194.8
102,24057.68,26731.088,7.18256e+07,0.9921875,202546.02
103,19374.898,25995.469,6.9513256e+07,0.9925049,232391.1
104,19867.148,25382.637,6.5941996e+07,0.9921875,245242.94
105,32333.479,26077.72,6.369607e+07,0.99135745,509214.6
106,29470.688,26417.018,5.8362564e+07,0.99125975,406213.03
107,14613.461,25236.662,6.5065464e+07,0.99140626,140460.75
108,40757.09,26788.705,8.023845e+07,0.990918,610778.8
109,32481.404,27357.975,7.513122e+07,0.99089354,451177.66
110,34314.844,28053.662,7.197391e+07,0.99082035,434679.5
111,38365.39,29084.836,7.4346376e+07,0.99013674,461352.62
112,13084.287,27484.781,8.995332e+07,0.99221194,90004.84
113,26226.11,27358.914,8.110057e+07,0.99226075,257720.73
114,31380.045,27761.027,7.444577e+07,0.99262697,441560.06
115,35933.74,28578.299,7.301258e+07,0.9927002,518839.34
116,18935.344,27614.004,7.4080104e+07,0.9921387,159004.02
117,37544.69,28607.072,7.554776e+07,0.9914795,530247.56
118,30502.266,28796.592,6.831624e+07,0.99208987,360538.16
119,34188.88,29335.82,6.410153e+07,0.99167484,512072.8
120,32357.37,29637.975,5.8513052e+07,0.9910156,470634.9
121,33993.53,30073.531,5.4369124e+07,0.9904297,435134.75
122,24494.445,29515.623,5.173357e+07,0.9905762,319375.12
123,30656.068,29629.668,4.6677264e+07,0.99067384,282998.8
124,41109.375,30777.639,5.3870068e+07,0.99055177,512168.06
125,18827.5,29582.625,6.133558e+07,0.99072266,209982.27
126,34287.69,30053.13,5.719441e+07,0.9900147,562866.8
127,39314.535,30979.271,5.9194588e+07,0.99108887,592622.7
128,33121.73,31193.518,5.368824e+07,0.9902832,372267.72
129,19587.973,30032.963,6.044139e+07,0.9902832,190157.88
130,15609.213,28590.588,7.312126e+07,0.9899414,128359.86
131,38861.234,29617.652,7.530289e+07,0.9899414,525192.4
132,38913.293,30547.217,7.55494e+07,0.9906983,647814.44
133,13865.102,28879.006,9.3040824e+07,0.9900879,88271.11
134,26604.928,28651.598,8.420217e+07,0.9907471,347546.12
135,27654.35,28551.873,7.587146e+07,0.99052733,336585.56
136,12986.265,26995.312,9.009024e+07,0.99050295,100219.28
137,27565.309,27052.312,8.1110456e+07,0.9904785,376399.6
138,18025.168,26149.598,8.033345e+07,0.99045414,207647.45
139,22591.082,25793.746,7.343978e+07,0.99108887,241032.75
140,20633.215,25277.693,6.84926e+07,0.99108887,236911.44
141,22106.496,24960.574,6.254842e+07,0.99072266,255027.39
142,12833.494,23747.867,6.952952e+07,0.99125975,75819.18
