r,top_top,bottom_bottom,top_bottom
2.442154234134153237e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.049980527342365466e+00
7.326462702402460059e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.040770171839362268e+00
1.221077117067076723e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.027875674135157569e+00
1.709507963893907301e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.684049474260165935e-01
2.197938810720737879e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.609470908133347367e-01
2.686369657547568734e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.645754126781533877e-01
3.174800504374399313e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.007471194251581936e+00
3.663231351201229891e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.011297034229751590e+00
4.151662198028060469e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.849662532035194928e-01
4.640093044854891047e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.070340260559530909e+00
5.128523891681722180e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.670873278153357955e-01
5.616954738508552758e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.059591333084629383e+00
6.105385585335383336e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.836659677207426622e-01
6.593816432162213914e-01,0.000000000000000000e+00,2.046745667334046951e-03,9.251290416349893242e-01
7.082247278989044492e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.909072127368960814e-01
7.570678125815875070e-01,7.130597808776675643e-03,5.347948356582506516e-03,9.670873278153366837e-01
8.059108972642705648e-01,5.023830274365389745e-03,8.373050457275649575e-03,1.018162935604719044e+00
8.547539819469536226e-01,3.157836172458240200e-03,6.315672344916480399e-03,9.836659677207417740e-01
9.035970666296366804e-01,1.194856930119335241e-02,1.941642511443919875e-02,1.016375176182759521e+00
9.524401513123197383e-01,2.833955539385601616e-02,2.267164431508481362e-02,9.670873278153365726e-01
1.001283235995002796e+00,3.504427947484138606e-02,3.234856566908435316e-02,1.051328384245241443e+00
1.050126320677685854e+00,4.883630359731935822e-02,4.883630359731935822e-02,9.998590578609067858e-01
1.098969405360369134e+00,8.719136542843028415e-02,7.982308102602772570e-02,1.086207925654177231e+00
1.147812490043051969e+00,1.081726859076121289e-01,9.641478526548037664e-02,1.010591560191224092e+00
1.196655574725735249e+00,1.251856482653089797e-01,1.251856482653089797e-01,9.597566367007022148e-01
1.245498659408418085e+00,1.647028278184101968e-01,1.560342579332307245e-01,1.000678036120406844e+00
1.294341744091101365e+00,2.116643962765643316e-01,2.200058503170200797e-01,1.031212255751340567e+00
1.343184828773784201e+00,2.572201100475079993e-01,2.883678577485734307e-01,9.927088622146011954e-01
1.392027913456467481e+00,3.509630202197005500e-01,3.548410646420176451e-01,1.008776305355244318e+00
1.440870998139150316e+00,4.392871251771361951e-01,4.111877355069569195e-01,9.811370226504267933e-01
1.489714082821833596e+00,4.674632891360321896e-01,4.892057677004987837e-01,9.806763769181294776e-01
1.538557167504516432e+00,5.491126233219048025e-01,5.289375588867548661e-01,1.003051573112776484e+00
1.587400252187199712e+00,6.656961562016793232e-01,6.265875697581578807e-01,1.019373807517003128e+00
1.636243336869882548e+00,7.142836894567857753e-01,7.233565769672067880e-01,9.934811823911067208e-01
1.685086421552565827e+00,8.033031799575843790e-01,7.904887723012320455e-01,9.971210957599128122e-01
1.733929506235248663e+00,8.841941282883062359e-01,8.834157883866440297e-01,9.775949164877753006e-01
1.782772590917931943e+00,9.394562613063281997e-01,9.651947890133508734e-01,1.039382310051239822e+00
1.831615675600614779e+00,1.025665188814436357e+00,1.038928100738760962e+00,1.018665318632153927e+00
1.880458760283298059e+00,1.112419560752335057e+00,1.068640468361436779e+00,1.016607940519795195e+00
1.929301844965980894e+00,1.177293289485144223e+00,1.179391851498486909e+00,1.008009287075515736e+00
1.978144929648664174e+00,1.229411897511984320e+00,1.203486452392419803e+00,9.585592208681120718e-01
2.026988014331347010e+00,1.245728323815824323e+00,1.270363250582893011e+00,9.647569969049328842e-01
