r,top_top,bottom_bottom,top_bottom
1.085401881837401439e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.597075644220755208e+01
3.256205645512204316e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.554708008906940719e+01
5.427009409187007194e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.381000704120300604e+01
7.597813172861810072e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.218530033047323435e+01
9.768616936536612949e-02,6.140237002002135215e-03,0.000000000000000000e+00,9.848940151211424521e+00
1.193942070021141583e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.759305858757335805e+00
1.411022446388621732e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.657992234383350194e+00
1.628102822756102297e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.210974535973063482e+00
1.845183199123582307e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.802115215384267888e+00
2.062263575491062872e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.845464389470168332e+00
2.279343951858542883e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.101295365144811855e+00
2.496424328226023448e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.508441986143916669e-01
2.713504704593503458e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.288341522198294564e-01
2.930585080960983468e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.599366997514233613e-01
3.147665457328464589e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.410137187356350630e-01
3.364745833695944599e-01,0.000000000000000000e+00,1.782649452194169561e-03,9.893704459677642171e-02
3.581826210063424609e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.516681192055774036e-02
3.798906586430904619e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.605214842278043980e-02
4.015986962798385740e-01,1.493571162649166449e-03,0.000000000000000000e+00,1.941642511443916405e-02
4.233067339165865750e-01,1.416977769692802586e-03,1.416977769692802586e-03,8.501866618156814215e-03
4.450147715533345760e-01,0.000000000000000000e+00,1.347856902878518184e-03,8.087141417271109106e-03
4.667228091900825770e-01,3.855497652419944722e-03,0.000000000000000000e+00,7.068412362769898802e-03
4.884308468268306891e-01,4.912189601601698111e-03,6.140237002002123072e-03,8.596331802802972127e-03
5.101388844635786901e-01,8.230530449492243564e-03,7.054740385279065912e-03,7.642635417385654738e-03
5.318469221003266911e-01,1.015018769718720876e-02,1.466138222927041226e-02,1.860867744484321490e-02
5.535549597370746921e-01,2.167142471294873640e-02,1.733713977035898982e-02,2.871463774465707677e-02
5.752629973738228042e-01,3.232313440676579108e-02,2.815240738653794830e-02,2.658838475395250769e-02
5.969710350105708052e-01,4.320494035954237921e-02,4.420970641441546167e-02,4.621923852416161965e-02
6.186790726473188062e-01,7.949991065750136587e-02,6.786577739054994174e-02,6.641151073218101719e-02
6.403871102840668073e-01,8.242487636585892063e-02,8.804475429989476465e-02,9.319630907276094112e-02
6.620951479208149193e-01,1.050886463949219363e-01,1.186776954977135645e-01,1.345315861176371308e-01
6.838031855575629203e-01,1.763125196289184737e-01,1.675407524832011330e-01,1.653478106967718186e-01
7.055112231943109213e-01,2.440035719411007831e-01,2.321009586756812293e-01,2.227489053957087406e-01
7.272192608310589224e-01,2.853835526005173984e-01,2.804347048675604470e-01,3.080657713765700967e-01
7.489272984678070344e-01,4.036538411750947297e-01,4.060565426106607645e-01,3.912398837580035038e-01
7.706353361045550354e-01,4.740090001123064556e-01,5.175960346053921635e-01,4.849057587355778964e-01
7.923433737413030364e-01,6.411921461131832034e-01,5.783598578872160001e-01,6.411921461131832034e-01
8.140514113780510375e-01,7.375652686804936575e-01,7.154604154732860932e-01,7.548807370261395588e-01
8.357594490147991495e-01,9.028540693073814349e-01,8.626634271124582476e-01,8.795291430335420158e-01
8.574674866515471505e-01,1.081458957542502652e+00,1.059074296066849330e+00,1.012905931773314228e+00
8.791755242882951515e-01,1.219860417731091440e+00,1.210991186505977257e+00,1.162551539045738158e+00
9.008835619250431526e-01,1.340273177894852674e+00,1.368237148819633431e+00,1.351924832446844693e+00
9.225915995617912646e-01,1.505080446314285725e+00,1.441366457658216582e+00,1.509631445504004965e+00
9.442996371985392656e-01,1.598155479003868340e+00,1.696611003346316426e+00,1.663898361387373903e+00
9.660076748352872666e-01,1.778943944905898134e+00,1.813715624108247271e+00,1.808127318522155358e+00
9.877157124720352677e-01,1.864945170311389955e+00,1.844905056140020427e+00,1.851888732290649209e+00
1.009423750108783491e+00,1.981117757871790008e+00,1.917536594076864498e+00,1.911000212752152594e+00
1.031131787745531270e+00,1.960351455481318173e+00,2.031319668409722112e+00,1.976639242055050261e+00
1.052839825382279493e+00,2.007097882705992653e+00,1.986588225091057813e+00,2.038716938195684225e+00
1.074547863019027272e+00,1.940873095996499043e+00,2.090471597499824252e+00,2.004229177789885075e+00
1.096255900655775495e+00,1.936910404789977669e+00,1.915571561347376273e+00,1.959617122812233214e+00
1.117963938292523274e+00,1.912177107536128018e+00,1.908421428593155778e+00,1.903324435741979181e+00
1.139671975929271497e+00,1.797861394186207606e+00,1.808913820789811444e+00,1.790493109783805270e+00
1.161380013566019720e+00,1.708994375295565415e+00,1.692467382243447505e+00,1.705895564098293349e+00
1.183088051202767499e+00,1.564577454069798312e+00,1.586378112049384059e+00,1.578519735335812468e+00
1.204796088839515722e+00,1.479631165131109150e+00,1.407939749323949163e+00,1.432832602034768588e+00
1.226504126476263501e+00,1.332648782956658451e+00,1.347809191129743400e+00,1.290590876411971122e+00
1.248212164113011724e+00,1.148971826487686920e+00,1.162426954526856848e+00,1.169635058833555119e+00
1.269920201749759503e+00,1.047146571802980430e+00,1.023057949718202853e+00,1.007471194251581936e+00
1.291628239386507726e+00,8.855872913055624629e-01,9.032340228575348462e-01,9.322582523838052193e-01
1.313336277023255949e+00,7.942218951928557980e-01,7.640789135466634630e-01,7.768668451541390629e-01
1.335044314660003728e+00,6.784213077821882321e-01,6.932477337138519546e-01,6.914505911766806179e-01
1.356752352296751951e+00,6.083255602623566238e-01,5.999257160436176628e-01,6.184937927376721323e-01
1.378460389933499730e+00,5.230321565957400942e-01,5.500105207462691048e-01,5.282537754635844296e-01
1.400168427570247953e+00,4.596609978940678909e-01,4.553771116136012265e-01,4.752971828177710023e-01
1.421876465206995732e+00,4.383004290513137780e-01,4.210046469617046982e-01,4.224811161644762003e-01
1.443584502843743955e+00,3.835108930498636881e-01,3.884969501642714373e-01,3.949372739370481389e-01
1.465292540480491734e+00,3.733264097217295907e-01,3.663674744527938287e-01,3.675955218531942736e-01
1.487000578117239957e+00,3.642460300384730565e-01,3.702966285440955074e-01,3.606156709350995526e-01
1.508708615753988180e+00,3.757029906620729665e-01,3.717272976391939321e-01,3.862385771727025463e-01
1.530416653390735959e+00,4.115265224746125217e-01,3.876187911689445986e-01,4.001605518538851602e-01
1.552124691027484182e+00,4.444157550400147927e-01,4.297307126995621451e-01,4.229678642533010180e-01
1.573832728664231961e+00,4.550550815414839967e-01,4.649641536688529642e-01,4.445743321759975109e-01
1.595540766300980184e+00,4.845774793212708209e-01,4.864571437096388284e-01,5.075093848593604795e-01
1.617248803937727963e+00,5.793251796922573860e-01,5.578137453630954701e-01,5.795106230916466927e-01
1.638956841574476186e+00,6.393572608111155464e-01,6.305738754307682603e-01,6.318547857987355520e-01
1.660664879211224410e+00,6.772320222796500699e-01,6.855394017529471418e-01,6.736201181608252320e-01
1.682372916847972188e+00,7.747394519235865085e-01,7.476431802502351287e-01,7.683219138956874916e-01
1.704080954484720412e+00,7.817655887453534014e-01,8.331558525710272001e-01,8.018289109238698753e-01
1.725788992121468191e+00,9.012245969542392876e-01,8.897550976486127139e-01,9.053953239744672032e-01
