step,energy,ewmean,ewvar,pmove,locstd,mcmc_width
0,344.63086,344.63086,0.0,0.45097658,4.0969796,0.085764356
1,344.25714,344.59348,0.01256988,0.43481445,4.240552,0.085764356
2,344.45288,344.5794,0.013091905,0.44819337,4.178766,0.085764356
3,344.38492,344.55997,0.015187034,0.43520507,5.289035,0.085764356
4,344.2512,344.52908,0.022249212,0.43603516,3.3452857,0.085764356
5,344.17825,344.494,0.031101648,0.4345703,3.4128072,0.08548424
6,344.3241,344.477,0.030589158,0.4392578,3.7508097,0.08548424
7,344.32614,344.4619,0.029578213,0.43964845,4.047819,0.08548424
8,344.3341,344.44913,0.028090522,0.43984377,3.5150588,0.08548424
9,344.1947,344.42368,0.031107357,0.43461913,3.2554479,0.08548424
10,344.3403,344.41534,0.02862223,0.44257814,3.2824748,0.08523916
11,344.32428,344.40625,0.026506353,0.43569338,3.414368,0.08523916
12,344.44385,344.41,0.02398294,0.44248047,3.487736,0.08523916
13,344.30154,344.39917,0.022643358,0.43769532,3.258289,0.08523916
14,344.31537,344.39078,0.02101106,0.44194335,3.570243,0.08523916
15,344.33337,344.38504,0.019206518,0.43916017,3.4839315,0.08498025
16,344.3316,344.3797,0.017542856,0.43710938,3.432961,0.08498025
17,344.32123,344.37384,0.016096275,0.442334,3.82627,0.08498025
18,344.3252,344.369,0.014699618,0.43710938,3.7083948,0.08498025
19,344.2638,344.35846,0.014225578,0.43945312,3.9536107,0.08498025
20,344.36002,344.3586,0.012803238,0.43984377,4.057935,0.08472502
21,344.19086,344.34183,0.014055674,0.43945312,3.5275996,0.08472502
22,344.2692,344.33456,0.013124891,0.44160157,3.49067,0.08472502
23,344.24976,344.32608,0.012459722,0.4442383,3.4414597,0.08472502
24,344.47208,344.34067,0.013132087,0.4453125,4.3963375,0.08472502
25,344.2475,344.33136,0.012600139,0.43793947,3.7729802,0.08446254
26,344.34216,344.33243,0.011350629,0.4432129,3.5283527,0.08446254
27,344.36447,344.33563,0.010307976,0.4387207,3.8421817,0.08446254
28,344.2873,344.3308,0.0094874855,0.43901366,3.545217,0.08446254
29,344.3437,344.3321,0.008553663,0.4459473,3.4820545,0.08446254
30,344.32748,344.33163,0.0077002076,0.44086915,3.3333104,0.084213175
31,344.35364,344.33383,0.0069737593,0.44633788,3.5412195,0.084213175
32,344.25232,344.32568,0.006874368,0.43969727,3.3389552,0.084213175
33,344.2312,344.31622,0.0069903545,0.4459961,3.5048423,0.084213175
34,344.31757,344.31635,0.006291481,0.4548828,3.6976154,0.084213175
35,344.34045,344.31876,0.005714644,0.4466797,3.8898757,0.083988965
36,344.32407,344.31927,0.0051457174,0.45180666,4.0124173,0.083988965
37,344.63135,344.3505,0.013396192,0.4489746,10.922066,0.083988965
38,344.2865,344.3441,0.012425159,0.44121093,3.5456219,0.083988965
39,344.39124,344.34882,0.011382721,0.446875,3.9664342,0.083988965
40,344.30014,344.34393,0.010457686,0.44296876,4.6527114,0.083749816
41,344.23633,344.33316,0.010454012,0.45317382,3.879889,0.083749816
42,344.31067,344.3309,0.009454139,0.44921875,3.5519211,0.083749816
43,344.46344,344.34415,0.01008969,0.44848633,6.4111786,0.083749816
44,344.23883,344.33362,0.010078955,0.44511718,3.6109087,0.083749816
45,344.29727,344.33,0.009189955,0.4493164,3.353083,0.08353785
46,344.4343,344.34042,0.009250195,0.4496094,3.859368,0.08353785
47,344.2325,344.32962,0.00937319,0.45146486,3.4555519,0.08353785
48,344.25378,344.32202,0.008953472,0.4504883,3.2994864,0.08353785
49,344.13672,344.3035,0.011148464,0.44604492,3.422544,0.08353785
50,344.2006,344.2932,0.010986672,0.44916993,3.4625506,0.0833258
51,344.16357,344.28024,0.011400562,0.44331056,3.3847573,0.0833258
52,344.29984,344.2822,0.010295052,0.45141602,4.5829344,0.0833258
53,344.28992,344.28296,0.009270912,0.4477539,3.652211,0.0833258
54,344.23553,344.27823,0.008546237,0.44921875,3.4211595,0.0833258
55,344.34015,344.28442,0.008036682,0.45541993,3.3012033,0.08314028
56,344.3236,344.28833,0.007371203,0.45644534,3.4477935,0.08314028
57,344.26736,344.28622,0.0066736424,0.44794923,3.5717251,0.08314028
58,344.31567,344.28918,0.0060843322,0.45,3.6599257,0.08314028
59,344.33987,344.29425,0.005707149,0.44604492,3.7835276,0.08314028
60,344.44595,344.30942,0.007207673,0.4532715,4.8447723,0.08294624
61,344.36133,344.3146,0.0067294277,0.44956055,6.3583684,0.08294624
62,344.2271,344.30585,0.006745451,0.45463866,3.2634299,0.08294624
63,344.3567,344.31094,0.00630355,0.44912112,3.509818,0.08294624
64,344.283,344.30814,0.0057435236,0.45117188,3.3240006,0.08294624
65,344.2946,344.3068,0.005185695,0.45512694,3.4349086,0.08276034
66,344.35596,344.3117,0.0048846626,0.4551758,3.5508022,0.08276034
67,344.3766,344.3182,0.004775048,0.4550293,3.7020857,0.08276034
68,344.44788,344.33118,0.0058108117,0.45151368,3.9044268,0.08276034
69,344.39252,344.3373,0.0055683674,0.45439455,3.448611,0.08276034
70,344.352,344.33878,0.005030923,0.45161134,3.5832918,0.08256035
71,345.07465,344.41235,0.0532633,0.45932618,29.583015,0.08256035
72,344.313,344.4024,0.048825577,0.4461914,3.9909275,0.08256035
73,344.3592,344.39807,0.044111077,0.46064454,3.3342397,0.08256035
74,344.34985,344.39325,0.039909214,0.4591797,3.566724,0.08256035
75,344.3327,344.3872,0.036248222,0.45200196,3.3276396,0.08236245
76,344.4996,344.39844,0.03376036,0.4519043,3.5182486,0.08236245
77,344.36258,344.39484,0.030500049,0.4491211,3.339834,0.08236245
78,344.5509,344.41043,0.029642161,0.46113282,6.8522162,0.08236245
79,344.2381,344.3932,0.029350815,0.45600587,3.4210863,0.08236245
80,344.224,344.37628,0.02899199,0.4563965,3.1406195,0.082183085
81,344.32086,344.37073,0.026369214,0.46044922,3.5302916,0.082183085
82,344.30316,344.36398,0.024143156,0.4540039,3.3318138,0.082183085
83,344.25098,344.3527,0.022878183,0.45424807,3.412848,0.082183085
84,344.20654,344.33807,0.022512713,0.45644534,3.2368543,0.082183085
85,344.068,344.31107,0.026826357,0.45009768,3.442971,0.08197829
86,344.16678,344.29663,0.02601741,0.45825195,3.2934594,0.08197829
87,344.1787,344.28485,0.024667129,0.4489746,3.7352004,0.08197829
88,344.18665,344.27502,0.023068406,0.45395508,3.154083,0.08197829
89,344.21417,344.26895,0.021094833,0.45717776,3.2478483,0.08197829
90,344.1646,344.2585,0.019965157,0.46220702,3.337841,0.08182352
91,344.1406,344.24673,0.0192201,0.46303713,3.3157458,0.08182352
92,344.15494,344.23755,0.01805649,0.45512694,3.2389848,0.08182352
93,344.13135,344.22693,0.017265921,0.4614746,3.5618672,0.08182352
94,344.22394,344.22662,0.015540133,0.45996094,3.4029527,0.08182352
95,344.1026,344.21423,0.015370483,0.45532227,3.3488126,0.08164093
96,344.1579,344.2086,0.014119065,0.45927736,3.5168488,0.08164093
97,344.2015,344.2079,0.012711669,0.45463866,5.218634,0.08164093
98,344.491,344.2362,0.018654197,0.46206054,4.889327,0.08164093
99,344.3013,344.2427,0.017170127,0.4524414,3.4600773,0.08164093
100,344.39493,344.25793,0.017538544,0.46054688,3.737706,0.08148004
101,344.3443,344.26657,0.016455987,0.4553711,3.7726176,0.08148004
102,344.32663,344.27258,0.015135021,0.45595706,3.590959,0.08148004
103,344.22278,344.2676,0.013844764,0.457959,3.3465884,0.08148004
104,344.3608,344.27692,0.01324206,0.4549805,3.7231169,0.08148004
105,344.35895,344.28513,0.012523475,0.46142578,3.7706816,0.081323035
106,344.3504,344.29166,0.011654627,0.45688477,3.3273463,0.081323035
107,344.4068,344.30316,0.011682372,0.46132815,3.383634,0.081323035
108,344.39948,344.3128,0.011349,0.45805663,3.8451161,0.081323035
109,344.32755,344.31427,0.010233654,0.45317382,3.4156325,0.081323035
110,344.2288,344.30573,0.009867899,0.4600586,3.6525354,0.08116079
111,344.3553,344.31067,0.009102171,0.4614746,3.3986988,0.08116079
112,344.31598,344.3112,0.008194492,0.45961916,3.293952,0.08116079
113,344.45425,344.3255,0.009217163,0.46010742,4.8370986,0.08116079
114,344.39813,344.33276,0.00877023,0.4607422,3.3999288,0.08116079
115,344.4859,344.34808,0.010003798,0.46059573,3.457034,0.08100104
116,344.43677,344.35696,0.009711256,0.46328127,3.42451,0.08100104
117,344.41254,344.36252,0.0090180775,0.46308595,3.5930073,0.08100104
118,344.41434,344.3677,0.0083579365,0.46157226,4.520604,0.08100104
119,344.38406,344.36935,0.0075462237,0.46010745,3.7021003,0.08100104
120,344.34,344.36642,0.0068691713,0.4676758,3.8641958,0.08087023
121,344.37482,344.36725,0.006188593,0.4693848,3.4825184,0.08087023
122,344.32092,344.3626,0.0057628797,0.46137697,3.4818745,0.08087023
123,344.31482,344.35782,0.005392146,0.46274415,3.449481,0.08087023
124,344.3267,344.3547,0.0049401363,0.4640625,3.9517064,0.08087023
125,344.29718,344.34894,0.0047439504,0.46313477,3.5743165,0.08072131
126,344.36426,344.35046,0.004290678,0.4603516,3.546703,0.08072131
127,344.40875,344.3563,0.0041673905,0.46171874,3.508987,0.08072131
128,344.349,344.35556,0.003755439,0.46328127,3.282002,0.08072131
129,344.36606,344.3566,0.0033898137,0.46875,3.3055778,0.08072131
130,344.21094,344.34204,0.004960358,0.46059573,3.2131238,0.08056242
131,344.383,344.34613,0.0046152775,0.46860352,3.3458052,0.08056242
132,344.33188,344.3447,0.00417203,0.45869142,4.003156,0.08056242
133,344.35083,344.3453,0.003758213,0.45947266,3.9269288,0.08056242
134,344.24677,344.33545,0.004256326,0.46538085,3.4539452,0.08056242
135,344.27185,344.3291,0.004194724,0.46445313,3.33981,0.080419354
136,344.43494,344.3397,0.004783345,0.47368163,4.443543,0.080419354
137,344.42276,344.348,0.0049260496,0.4625,3.3961494,0.080419354
138,344.3598,344.34918,0.004445998,0.4657715,3.2509754,0.080419354
139,344.33826,344.34808,0.004012141,0.4682129,4.0235844,0.080419354
140,344.31635,344.3449,0.0037015853,0.47075194,3.1371257,0.08030183
141,344.394,344.34982,0.0035484242,0.4669922,3.7944393,0.08030183
142,344.32294,344.34714,0.0032586388,0.46220702,3.4110403,0.08030183
143,344.504,344.36282,0.00514724,0.47470704,5.5848613,0.08030183
144,344.43274,344.3698,0.0050724554,0.46416014,4.8421755,0.08030183
145,344.41235,344.37405,0.00472809,0.4669922,4.133994,0.08016942
146,344.34607,344.37125,0.0043257633,0.46123046,3.4637167,0.08016942
147,344.31763,344.36588,0.0041519403,0.46967775,3.3302372,0.08016942
148,344.24164,344.35345,0.0051258826,0.46987307,3.2180045,0.08016942
149,344.3731,344.3554,0.004648057,0.4682129,3.8955877,0.08016942
150,344.6018,344.38004,0.00964737,0.46865237,6.9807086,0.08004386
151,344.3166,344.3737,0.009044919,0.46533203,3.2961826,0.08004386
152,344.2961,344.36594,0.008682045,0.47246093,3.3492553,0.08004386
153,344.2517,344.35452,0.008988149,0.46801758,3.3319087,0.08004386
154,344.23334,344.3424,0.009411063,0.46762696,3.5398893,0.08004386
155,344.2664,344.3348,0.008990061,0.46367186,3.2914283,0.07989859
156,344.5409,344.3554,0.011913454,0.4715332,7.033432,0.07989859
157,344.2227,344.34213,0.012307445,0.47128907,3.9193714,0.07989859
158,344.24408,344.33234,0.011941995,0.471875,3.5574448,0.07989859
159,344.07602,344.3067,0.016660659,0.46777344,3.6658683,0.07989859
160,344.2626,344.3023,0.015169608,0.46894532,3.6986291,0.07977462
161,344.34634,344.3067,0.01382718,0.4652344,3.7547684,0.07977462
162,344.23224,344.29926,0.012943487,0.47104493,3.3230941,0.07977462
163,344.214,344.29074,0.012303466,0.4633789,3.2794673,0.07977462
164,344.24274,344.28595,0.011280515,0.47280276,3.5188901,0.07977462
165,344.30475,344.28784,0.010184269,0.47226563,3.2507942,0.079664074
166,344.2702,344.28607,0.009193844,0.4652344,3.577171,0.079664074
167,344.27768,344.28522,0.008280799,0.46684572,3.359194,0.079664074
168,344.31354,344.28806,0.007524902,0.46967775,3.4574347,0.079664074
169,344.30634,344.2899,0.006802486,0.47397462,3.3599243,0.079664074
170,344.3133,344.29224,0.006171547,0.4759766,3.4641228,0.079568446
171,344.70593,344.33362,0.020957408,0.47124022,16.939547,0.079568446
172,344.39786,344.34003,0.01923307,0.47128907,3.6788514,0.079568446
173,344.35266,344.34128,0.01732413,0.4699707,3.4939163,0.079568446
174,344.3175,344.3389,0.01564258,0.47451174,3.5346153,0.079568446
175,344.2729,344.3323,0.014470474,0.46499026,3.6400235,0.07942928
176,344.26282,344.32535,0.013458005,0.47382814,3.8382587,0.07942928
177,344.2542,344.31824,0.01256764,0.47070312,3.3443234,0.07942928
178,344.13278,344.29968,0.014406307,0.46743166,3.1220253,0.07942928
179,344.20795,344.2905,0.013723068,0.473584,3.6430612,0.07942928
180,344.29163,344.29062,0.012350876,0.46972656,3.53409,0.07930914
181,344.44376,344.30594,0.013226378,0.4664551,4.016378,0.07930914
182,344.36435,344.31177,0.012210802,0.47802734,3.5281074,0.07930914
183,344.4193,344.3225,0.012030635,0.4705078,3.6879246,0.07930914
184,344.35672,344.32593,0.010932902,0.47163087,4.0612874,0.07930914
185,344.23126,344.31647,0.010646151,0.47353518,3.48258,0.07920427
186,344.44235,344.32904,0.011007769,0.4699707,3.8918889,0.07920427
187,344.37515,344.33365,0.0100983605,0.46694338,3.8870857,0.07920427
188,344.42197,344.34247,0.009790529,0.47021484,3.4180844,0.07920427
189,344.5221,344.36044,0.011715386,0.46982422,3.4537537,0.07920427
190,344.39474,344.36386,0.010649743,0.47006837,3.3784568,0.07908582
191,344.38776,344.36624,0.009636156,0.4741211,3.1951523,0.07908582
192,344.33618,344.36322,0.008753863,0.46845704,3.2511294,0.07908582
193,344.22287,344.34918,0.009651316,0.47138673,3.2401512,0.07908582
194,344.40417,344.35468,0.008958362,0.47373047,3.955739,0.07908582
195,344.30182,344.3494,0.008313968,0.46967775,3.4727798,0.07896601
196,344.20804,344.33527,0.009280944,0.47177735,3.4278743,0.07896601
197,344.3139,344.33313,0.008393921,0.47148436,3.6234531,0.07896601
198,344.64572,344.36438,0.01634874,0.4727539,19.48073,0.07896601
199,344.60522,344.38846,0.019934421,0.478418,15.304132,0.07896601
200,344.341,344.38373,0.018143656,0.47558594,3.8936512,0.07886967
201,344.2041,344.36575,0.0192332,0.47109377,3.4231038,0.07886967
202,344.1892,344.34808,0.020114986,0.47045898,3.2914128,0.07886967
203,344.31226,344.3445,0.018219013,0.47373047,3.7494671,0.07886967
204,344.26694,344.33676,0.01693873,0.4744629,3.4571426,0.07886967
205,344.22473,344.32556,0.01637442,0.4741699,3.4497018,0.07876788
206,344.2431,344.31732,0.015348924,0.47749025,4.49926,0.07876788
207,344.26447,344.31204,0.014065473,0.47856444,4.1766973,0.07876788
208,344.18304,344.29913,0.014156565,0.47182617,3.5921853,0.07876788
209,344.27518,344.29675,0.012792559,0.4754883,3.3988276,0.07876788
210,344.33813,344.3009,0.011667425,0.4718262,3.4450521,0.07865701
211,344.35962,344.30676,0.010810962,0.47470704,3.4238596,0.07865701
212,344.48618,344.3247,0.012626872,0.47827148,3.7154174,0.07865701
213,344.30542,344.32278,0.0113976635,0.4713379,3.6370523,0.07865701
214,344.32666,344.32318,0.010259249,0.47397462,3.4224942,0.07865701
215,344.3629,344.32715,0.009375414,0.47021484,3.4505434,0.07853996
216,344.15472,344.3099,0.011113585,0.4759766,3.3112895,0.07853996
217,344.5055,344.32947,0.013445117,0.4780762,3.4875772,0.07853996
218,344.33807,344.33032,0.01210727,0.47485352,3.4942906,0.07853996
