r,top_top,bottom_bottom,top_bottom
5.427009409187007194e-03,0.000000000000000000e+00,0.000000000000000000e+00,4.752543439549651971e+00
1.628102822756102158e-02,0.000000000000000000e+00,0.000000000000000000e+00,5.001223038130738985e+00
2.713504704593503597e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.968065758319928804e+00
3.798906586430905036e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.669650240022622967e+00
4.884308468268306475e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.344217678916511005e+00
5.969710350105707913e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.006504643806394483e+00
7.055112231943108658e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.621795179334796888e+00
8.140514113780511485e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.324938336584155607e+00
9.225915995617911536e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.937019834222373671e+00
1.031131787745531436e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.675850651398825608e+00
1.139671975929271441e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.226274501583060506e+00
1.248212164113011724e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.902939536968314194e+00
1.356752352296751729e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.561707879089224260e+00
1.465292540480491734e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.267958940913439303e+00
1.573832728664232294e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.030924619405115816e+00
1.682372916847972300e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.351712683529685100e-01
1.790913105031712305e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.564471558504111348e-01
1.899453293215452310e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.736754258687352337e-01
2.007993481399192870e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.107320697285207767e-01
2.116533669582932875e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.117351093324165490e-01
2.225073857766672880e-01,0.000000000000000000e+00,1.347856902878518184e-03,2.358749580037406979e-01
2.333614045950412885e-01,5.140663536559926007e-03,1.285165884139981502e-03,1.702844796485475654e-01
2.442154234134153445e-01,1.228047400400424528e-03,2.456094800800849055e-03,1.510498302492522260e-01
2.550694422317893451e-01,3.527370192639532956e-03,9.406320513705421216e-03,1.211063766139573034e-01
2.659234610501633456e-01,1.015018769718720876e-02,5.638993165104004383e-03,1.127798633020800911e-01
2.767774798685373461e-01,1.625356853471155230e-02,1.625356853471155230e-02,1.170256934499231682e-01
2.876314986869114021e-01,1.876827159102530118e-02,1.459754457079745493e-02,1.219937653416644507e-01
2.984855175052854026e-01,2.210485320720773084e-02,3.014298164619235929e-02,1.326291192432463850e-01
3.093395363236594031e-01,6.786577739054994174e-02,5.138408859570210013e-02,1.832375989544848538e-01
3.201935551420334036e-01,8.523481533287684264e-02,7.305841314246586116e-02,2.013789593029507718e-01
3.310475739604074596e-01,9.512334371954141166e-02,9.512334371954141166e-02,2.468677253673812744e-01
3.419015927787814602e-01,1.526287483354816787e-01,1.517515716209099363e-01,3.052574966709633575e-01
3.527556115971554607e-01,2.380522653083910201e-01,2.142470387775519125e-01,3.532525579844159602e-01
3.636096304155294612e-01,2.796098969120676125e-01,3.010549037548810869e-01,4.334365806114794384e-01
3.744636492339035172e-01,3.820295282550003613e-01,4.020520402180506880e-01,5.390060220453150031e-01
3.853176680522775177e-01,5.557346897868420399e-01,5.284927932286634933e-01,6.506921577896358500e-01
3.961716868706515182e-01,6.086404787190075050e-01,6.199957115309292499e-01,7.403611793373000571e-01
4.070257056890255187e-01,7.036711604294419997e-01,7.869327741765906881e-01,8.458790493958109336e-01
4.178797245073995748e-01,9.200786302480628009e-01,9.129017298561121763e-01,9.480685417766699929e-01
4.287337433257735753e-01,1.077261833515817724e+00,1.128326842507151762e+00,1.080409676535831309e+00
4.395877621441475758e-01,1.188476984165302675e+00,1.247150359962212018e+00,1.187453611331635628e+00
4.504417809625215763e-01,1.358915825178039771e+00,1.390874649092074922e+00,1.336611229321369443e+00
4.612957997808956323e-01,1.530436013228435810e+00,1.516132872917889562e+00,1.395206323019635875e+00
4.721498185992696328e-01,1.729641243770879688e+00,1.674379110752860500e+00,1.565442837044925817e+00
4.830038374176436333e-01,1.833585155081018270e+00,1.815578392636944427e+00,1.621540004230978438e+00
4.938578562360176338e-01,1.861908789376333972e+00,1.868588827433457222e+00,1.707356999781983964e+00
5.047118750543917454e-01,1.968639211706430858e+00,1.889014202841757806e+00,1.739865865341511997e+00
5.155658938727656349e-01,2.038300148369892817e+00,1.987691668658654098e+00,1.809689429674297134e+00
5.264199126911397464e-01,2.026468114897875594e+00,1.997982479321577243e+00,1.783485643432049406e+00
