step,energy,ewmean,ewvar,pmove,locstd,mcmc_width
0,2.0288995e+06,2.0288995e+06,0.0,0.26240236,5.6269005e+06,0.021266472
1,2.10336e+06,2.0363455e+06,4.9899293e+08,0.26875,5.5788885e+06,0.021266472
2,2.1553408e+06,2.048245e+06,1.7234819e+09,0.26655275,6.1595835e+06,0.021266472
3,1.921836e+06,2.0356041e+06,2.989265e+09,0.27177733,5.2812025e+06,0.021266472
4,1.9593892e+06,2.0279826e+06,3.2131218e+09,0.2725586,5.4158235e+06,0.021266472
5,1.9345692e+06,2.0186412e+06,3.6771548e+09,0.26997072,5.3758315e+06,0.021023273
6,1.97706e+06,2.0144831e+06,3.4650493e+09,0.28051758,5.353993e+06,0.021023273
7,1.9228412e+06,2.005319e+06,3.8743852e+09,0.2791504,5.1859305e+06,0.021023273
8,1.8869765e+06,1.9934848e+06,4.747392e+09,0.28222656,5.029177e+06,0.021023273
9,1.6670559e+06,1.9608419e+06,1.3862675e+10,0.27993166,4.598251e+06,0.021023273
10,1.496923e+06,1.91445e+06,3.184627e+10,0.28325194,4.35851e+06,0.020796668
11,1.517596e+06,1.8747646e+06,4.283602e+10,0.290625,4.3341055e+06,0.020796668
12,1.3698975e+06,1.8242779e+06,6.1492593e+10,0.292334,3.829322e+06,0.020796668
13,1.4687518e+06,1.7887252e+06,6.6719224e+10,0.2938965,4.416311e+06,0.020796668
14,1.266135e+06,1.7364662e+06,8.462635e+10,0.29433596,3.829496e+06,0.020796668
15,1.3178172e+06,1.6946014e+06,9.193774e+10,0.29345703,4.2256945e+06,0.020583004
16,1.2615178e+06,1.651293e+06,9.962449e+10,0.29799807,4.0262782e+06,0.020583004
17,1.1075228e+06,1.596916e+06,1.1627378e+11,0.29936522,3.3483328e+06,0.020583004
18,976601.7,1.5348846e+06,1.392775e+11,0.3046875,2.9279042e+06,0.020583004
19,1.0701936e+06,1.4884155e+06,1.4478413e+11,0.30683595,3.1957542e+06,0.020583004
20,1.0487316e+06,1.4444471e+06,1.4770468e+11,0.30253905,3.312322e+06,0.020380784
21,911401.6,1.3911426e+06,1.5850658e+11,0.3102051,2.7570955e+06,0.020380784
22,971815.8,1.34921e+06,1.5848107e+11,0.3083008,3.0220242e+06,0.020380784
23,863306.5,1.3006196e+06,1.6388217e+11,0.3100586,2.8169872e+06,0.020380784
24,789192.6,1.2494769e+06,1.7103413e+11,0.30737305,2.6438182e+06,0.020380784
25,748311.4,1.1993604e+06,1.7653573e+11,0.30634767,2.3895538e+06,0.020184398
26,759633.5,1.1553878e+06,1.7628453e+11,0.31376952,2.735813e+06,0.020184398
27,687759.1,1.1086249e+06,1.7833697e+11,0.31835938,2.2900832e+06,0.020184398
28,691528.5,1.0669152e+06,1.7616052e+11,0.3136719,2.4263238e+06,0.020184398
29,638969.0,1.0241206e+06,1.750269e+11,0.31713867,2.351246e+06,0.020184398
