layer,m1,m2,kx,ky,occupation
top,-4,-4,-3.61800627279,-3.61800627279,0.00524643486486
top,-4,-3,-3.61800627279,-2.71350470459,0.00253705820046
top,-4,-2,-3.61800627279,-1.8090031364,0.00809630494405
top,-4,-1,-3.61800627279,-0.904501568198,0.0208150695399
top,-4,0,-3.61800627279,0,0.0294153383446
top,-4,1,-3.61800627279,0.904501568198,0.0226601407827
top,-4,2,-3.61800627279,1.8090031364,0.00968618337578
top,-4,3,-3.61800627279,2.71350470459,0.00480994110845
top,-4,4,-3.61800627279,3.61800627279,0.00259683268269
top,-3,-4,-2.71350470459,-3.61800627279,0.00180425653026
top,-3,-3,-2.71350470459,-2.71350470459,0.014648574185
top,-3,-2,-2.71350470459,-1.8090031364,0.0383898604471
top,-3,-1,-2.71350470459,-0.904501568198,0.0912244902561
top,-3,0,-2.71350470459,0,0.117977571041
top,-3,1,-2.71350470459,0.904501568198,0.0869175754748
top,-3,2,-2.71350470459,1.8090031364,0.0391042106749
top,-3,3,-2.71350470459,2.71350470459,0.0210135485109
top,-3,4,-2.71350470459,3.61800627279,0.00932216650873
top,-2,-4,-1.8090031364,-3.61800627279,0.0132159629368
top,-2,-3,-1.8090031364,-2.71350470459,0.0396366330234
top,-2,-2,-1.8090031364,-1.8090031364,0.143199698064
top,-2,-1,-1.8090031364,-0.904501568198,0.265337636934
top,-2,0,-1.8090031364,0,0.326956654314
top,-2,1,-1.8090031364,0.904501568198,0.27444779768
top,-2,2,-1.8090031364,1.8090031364,0.140081867257
top,-2,3,-1.8090031364,2.71350470459,0.0468655808274
top,-2,4,-1.8090031364,3.61800627279,0.0165787539865
top,-1,-4,-0.904501568198,-3.61800627279,0.0167238207871
top,-1,-3,-0.904501568198,-2.71350470459,0.0808535089436
top,-1,-2,-0.904501568198,-1.8090031364,0.269206359191
top,-1,-1,-0.904501568198,-0.904501568198,0.502726678027
top,-1,0,-0.904501568198,0,0.632619475705
top,-1,1,-0.904501568198,0.904501568198,0.505317971815
