r,top_top,bottom_bottom,top_bottom
2.713504704593503597e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.132873726869393360e+00
8.140514113780511485e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.178925504384409573e+00
1.356752352296751729e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.099716447058581625e+00
1.899453293215452587e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.144715612516111980e+00
2.442154234134153168e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.089892067855378954e+00
2.984855175052854026e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.175576284201498067e+00
3.527556115971555162e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.989693276334234984e-01
4.070257056890255187e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.016823247531553509e+00
4.612957997808956323e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.072735523290960780e+00
5.155658938727656349e-01,0.000000000000000000e+00,2.908533316737853432e-03,1.004898260932928444e+00
5.698359879646357484e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.749819182464807277e-01
6.241060820565058620e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.057188631649061739e+00
6.783761761483759756e-01,2.210485320720770135e-03,4.420970641441540269e-03,1.041138586059482618e+00
7.326462702402459781e-01,4.093491334668082626e-03,0.000000000000000000e+00,9.865314116550079060e-01
7.869163643321159807e-01,1.905590793724804390e-03,3.811181587449608780e-03,1.067130844485890462e+00
8.411864584239860942e-01,7.130597808776660898e-03,5.347948356582496107e-03,1.041958604807489586e+00
8.954565525158562078e-01,1.507149082309613107e-02,3.349220182910251590e-03,1.006440664964530551e+00
9.497266466077263214e-01,9.473508517374724935e-03,1.736809894852033020e-02,9.947183943243461668e-01
1.003996740699596213e+00,1.642928278914087409e-02,2.389713860238672563e-02,9.924780375803736732e-01
1.058266834791466326e+00,4.676026639986236022e-02,3.825839978170556682e-02,1.008179683136426474e+00
1.112536928883336440e+00,4.852284850362654361e-02,4.043570708635545186e-02,1.009544820256007780e+00
1.166807022975206554e+00,5.140663536559923752e-02,5.526213301801918137e-02,1.013353299644375038e+00
1.221077117067076667e+00,9.087550762963149398e-02,9.333160243043234217e-02,9.726135411171370482e-01
1.275347211158946781e+00,1.211063766139568038e-01,1.164032163571041140e-01,9.782573334253598096e-01
1.329617305250816894e+00,1.488694195587459967e-01,1.409748291276003984e-01,9.868238038932026779e-01
1.383887399342686786e+00,1.852906812957112737e-01,2.069621060086599684e-01,1.031559816336357516e+00
1.438157493434556899e+00,2.179204868069056222e-01,2.752679833350386573e-01,1.010358620650198880e+00
1.492427587526427013e+00,2.954012201326839393e-01,3.154965412301454220e-01,1.015818481476678414e+00
1.546697681618297127e+00,3.800483533870790409e-01,3.558105757475969466e-01,1.004898260932927112e+00
1.600967775710167018e+00,4.673865148473173581e-01,4.289840156314055353e-01,1.004084857547743903e+00
1.655237869802037132e+00,4.973591971621719177e-01,5.136660560855218494e-01,1.018725714405942284e+00
1.709507963893907245e+00,5.991116960524932589e-01,5.964801659087780594e-01,1.003928749827347922e+00
1.763778057985777359e+00,6.639957828780460591e-01,6.495426096271795791e-01,9.560349012117321799e-01
1.818048152077647472e+00,7.406775440325545912e-01,8.124358361604301360e-01,9.633756920156166803e-01
1.872318246169517586e+00,8.361400995769890931e-01,8.473527062762973294e-01,9.843066881035628102e-01
1.926588340261387478e+00,9.005392662232122314e-01,9.285595026830528731e-01,9.787624263402674440e-01
1.980858434353257813e+00,9.947183943243420590e-01,9.636807579717560079e-01,9.882837623975864183e-01
2.035128528445127927e+00,9.829291392805086236e-01,1.049980527342372350e+00,9.707714700165442911e-01
2.089398622536997596e+00,1.119596461144282795e+00,1.130361811732208510e+00,1.006560279971061789e+00
2.143668716628867710e+00,1.094749850293671889e+00,1.115735470427096976e+00,1.006610245733286835e+00
2.197938810720737823e+00,1.181654498607520587e+00,1.161187041934180098e+00,9.964240157137896903e-01
2.252208904812607937e+00,1.251720603299709245e+00,1.237072809005776541e+00,9.617608571629947534e-01
2.306478998904478050e+00,1.222268353810307406e+00,1.225519067517249816e+00,9.976440366605940913e-01
2.360749092996348164e+00,1.295166542801621246e+00,1.321209616982526702e+00,9.712161078684055093e-01
2.415019187088218278e+00,1.315114581260274473e+00,1.256126911184860750e+00,1.004653159810729113e+00
2.469289281180088391e+00,1.300178316390979472e+00,1.321432982936371570e+00,9.792328515555601687e-01
2.523559375271958505e+00,1.298957234165482477e+00,1.278159657223217227e+00,1.002740316859218384e+00
2.577829469363828618e+00,1.283826606008085625e+00,1.294879032611689462e+00,9.673781811470079095e-01
2.632099563455698288e+00,1.272168484837501667e+00,1.258495379760878219e+00,1.028331444304384501e+00
2.686369657547568401e+00,1.311219701609363408e+00,1.239769671040611421e+00,1.001416834690165070e+00
