r,top_top,bottom_bottom,top_bottom
2.442154234134153237e-02,0.000000000000000000e+00,0.000000000000000000e+00,8.013009287612788967e-01
7.326462702402460059e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.068401238348371862e+00
1.221077117067076723e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.204714499792819193e+00
1.709507963893907301e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.117084546007103052e+00
2.197938810720737879e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.111382897362387157e+00
2.686369657547568734e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.117802236046297581e+00
3.174800504374399313e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.056356927305983628e+00
3.663231351201229891e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.042612242939962464e+00
4.151662198028060469e-01,0.000000000000000000e+00,3.250713706942308205e-03,1.017473390272942479e+00
4.640093044854891047e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.036892127417045506e+00
5.128523891681722180e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.055243587629794977e+00
5.616954738508552758e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.043973773753450018e+00
6.105385585335383336e-01,0.000000000000000000e+00,2.210485320720770135e-03,1.015718004871193791e+00
6.593816432162213914e-01,2.046745667334046951e-03,0.000000000000000000e+00,1.044863663174031121e+00
7.082247278989044492e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.049027731945502584e+00
7.570678125815875070e-01,3.565298904388337822e-03,1.782649452194168911e-03,1.000957667407025964e+00
8.059108972642705648e-01,6.698440365820519660e-03,3.349220182910259830e-03,1.034909036519270353e+00
8.547539819469536226e-01,3.157836172458240200e-03,1.263134468983296080e-02,9.899816400656582527e-01
9.035970666296366804e-01,1.194856930119335241e-02,1.194856930119335241e-02,9.790358971165303847e-01
9.524401513123197383e-01,2.267164431508481362e-02,2.550559985447041489e-02,1.004637238712195790e+00
1.001283235995002796e+00,3.369642257196286961e-02,2.965285186332732373e-02,1.012914462513203828e+00
1.050126320677685854e+00,3.855497652419949406e-02,6.168796243871918494e-02,1.010782967876096672e+00
1.098969405360369134e+00,8.719136542843028415e-02,7.736698622522687752e-02,9.566489249119323190e-01
1.147812490043051969e+00,1.011179455223330803e-01,9.994215545811990786e-02,9.794331234895750082e-01
1.196655574725735249e+00,1.454860236596834111e-01,1.353358359624962093e-01,9.732902202969517802e-01
1.245498659408418085e+00,1.332792619846345783e-01,1.755385401748845720e-01,9.811737538787529411e-01
1.294341744091101365e+00,2.179204868069061496e-01,2.492009394586151561e-01,9.910690081816473374e-01
1.343184828773784201e+00,2.722916008706041668e-01,2.722916008706041668e-01,1.020842311751047449e+00
1.392027913456467481e+00,3.141215982076877578e-01,3.606581312754933433e-01,9.893860832436585095e-01
1.440870998139150316e+00,4.514635273675471905e-01,4.214908450526893002e-01,9.895668395514805038e-01
1.489714082821833596e+00,4.728989087771487965e-01,4.719929721702960657e-01,9.793174720078503537e-01
1.538557167504516432e+00,5.710420411861980572e-01,5.499898000364764616e-01,9.828765086776266591e-01
1.587400252187199712e+00,6.631455962162322582e-01,6.044827165509500944e-01,1.015547967538832586e+00
1.636243336869882548e+00,7.241813849226996780e-01,6.829409871480583982e-01,9.819338710142072602e-01
1.685086421552565827e+00,7.496428478966090658e-01,7.968959761294082123e-01,9.979219962384348053e-01
1.733929506235248663e+00,8.709623499600481766e-01,9.386779214046632180e-01,9.616389485036992424e-01
1.782772590917931943e+00,9.750359907836830820e-01,9.470264165142759927e-01,9.810921149500413385e-01
1.831615675600614779e+00,1.051454184222845312e+00,1.022717875053475334e+00,9.858764530414625415e-01
1.880458760283298059e+00,1.093041929694068548e+00,1.175576284201499844e+00,9.774938333836648008e-01
1.929301844965980894e+00,1.113636908413754956e+00,1.133923007876065814e+00,9.884227082843189960e-01
1.978144929648664174e+00,1.217813672063758013e+00,1.251243851296880871e+00,9.913071515454568994e-01
2.026988014331347010e+00,1.260376118109757027e+00,1.255715456288960308e+00,1.001376482639764642e+00
2.075831099014030290e+00,1.300285482776930790e+00,1.286632485207773069e+00,9.973189652899059343e-01
2.124674183696713570e+00,1.330102374019905165e+00,1.276110634864369375e+00,1.006151939086690428e+00
2.173517268379396405e+00,1.312630889888690255e+00,1.297728741659111895e+00,9.813685532020220981e-01
2.222360353062079241e+00,1.341473097107731327e+00,1.340865820920720042e+00,9.922892895762936982e-01
2.271203437744762521e+00,1.338175522113765448e+00,1.354219367183512990e+00,1.024429218527589613e+00
2.320046522427445801e+00,1.327454605759148087e+00,1.363520418886697172e+00,1.015950687536525843e+00
2.368889607110128637e+00,1.282993026356497257e+00,1.320024352605685625e+00,9.935789689013015957e-01
2.417732691792811472e+00,1.303404854515900935e+00,1.273261872869708933e+00,1.003649648145434670e+00
2.466575776475494752e+00,1.310423847308481271e+00,1.277047707564924917e+00,1.001010617390758473e+00
2.515418861158178032e+00,1.242056678997222940e+00,1.225960912098770672e+00,9.756717368278400304e-01
2.564261945840860868e+00,1.227871965057518722e+00,1.204188193764081927e+00,1.014191717387843417e+00
2.613105030523543704e+00,1.201822276008694068e+00,1.190976436818241835e+00,1.028288848961456781e+00
2.661948115206226984e+00,1.189403340002511911e+00,1.106763636498500958e+00,1.003083763083959745e+00
2.710791199888910263e+00,1.133620512450715490e+00,1.140590511209744973e+00,1.035542672770087158e+00
2.759634284571593099e+00,1.065629980940391075e+00,1.080301343688537807e+00,1.028462528645086138e+00
2.808477369254275935e+00,1.050461067629472778e+00,1.026434053273812319e+00,1.005770820927944564e+00
2.857320453936959215e+00,1.030615164489903313e+00,9.918844387849664601e-01,9.888143202839654311e-01
2.906163538619642495e+00,9.580317682031356252e-01,9.831087025138333102e-01,1.010739769022842793e+00
2.955006623302325330e+00,9.513307692275574379e-01,9.705126666387708934e-01,9.979153772262184807e-01
3.003849707985008166e+00,9.264269779118337045e-01,9.192384077631483574e-01,1.018979818576158491e+00
3.052692792667691446e+00,8.965728460843501724e-01,9.182356022274139606e-01,9.730556381812893729e-01
3.101535877350374726e+00,8.859346679109144640e-01,8.976833103635641908e-01,1.018215679229636406e+00
3.150378962033057562e+00,8.931902894772862922e-01,8.687721376786265992e-01,1.009926190620001218e+00
3.199222046715740841e+00,8.888344600684520147e-01,8.888344600684520147e-01,9.907108350596866009e-01
3.248065131398424121e+00,8.883491758836441488e-01,8.987367948719936495e-01,1.009884318047332696e+00
3.296908216081106957e+00,8.813286843540429905e-01,8.641360207484369838e-01,1.002700702426952306e+00
3.345751300763789793e+00,8.446635513849021226e-01,8.624119736680614379e-01,9.761632255737646702e-01
3.394594385446473073e+00,8.376785199206280286e-01,8.921455143340718541e-01,9.933269017663450828e-01
3.443437470129156353e+00,8.806667580956613062e-01,8.555832367257804050e-01,1.003340854795234938e+00
3.492280554811839188e+00,8.571427345032670564e-01,8.660310496040674044e-01,9.896945640499851260e-01
3.541123639494522024e+00,8.704738745734853511e-01,8.784773559071294979e-01,1.014345979499707173e+00
3.589966724177205304e+00,8.732920748357796414e-01,8.796829337562309670e-01,1.002049085438988740e+00
3.638809808859888584e+00,8.923536378614324027e-01,9.038511286235706432e-01,9.911949697359426770e-01
3.687652893542571420e+00,9.215235161547890019e-01,9.306728759259842443e-01,9.925225479792643135e-01
