step,energy,ewmean,ewvar,pmove,locstd,mcmc_width
0,6.547024e+06,6.547024e+06,0.0,0.16083986,8.905157e+06,0.021164287
1,6.540066e+06,6.546328e+06,4.3572385e+06,0.16665038,8.974385e+06,0.021164287
2,6.4723605e+06,6.538931e+06,4.963287e+08,0.16381836,8.894493e+06,0.021164287
3,6.370854e+06,6.5221235e+06,2.9891848e+09,0.16684571,8.840641e+06,0.021164287
4,6.413427e+06,6.511254e+06,3.75361e+09,0.16430664,8.819906e+06,0.021164287
5,6.6087725e+06,6.521006e+06,4.2341363e+09,0.17001954,8.961709e+06,0.02081796
6,6.5077575e+06,6.519681e+06,3.8265198e+09,0.1715332,8.838118e+06,0.02081796
7,6.4130745e+06,6.5090205e+06,4.466713e+09,0.17602539,8.852827e+06,0.02081796
8,6.524551e+06,6.5105735e+06,4.0417495e+09,0.1697754,8.882099e+06,0.02081796
9,6.516438e+06,6.51116e+06,3.64067e+09,0.17368165,8.848629e+06,0.02081796
10,6.618637e+06,6.5219075e+06,4.3162204e+09,0.17124024,8.898922e+06,0.020478552
11,6.54984e+06,6.524701e+06,3.9548186e+09,0.18735352,8.788936e+06,0.020478552
12,6.3453935e+06,6.50677e+06,6.4529423e+09,0.1779297,8.671761e+06,0.020478552
13,6.322787e+06,6.4883715e+06,8.854126e+09,0.17797852,8.825962e+06,0.020478552
14,6.317444e+06,6.471279e+06,1.0598172e+10,0.18129882,8.61189e+06,0.020478552
15,6.312606e+06,6.4554115e+06,1.1804295e+10,0.18168946,8.51762e+06,0.020155204
16,6.264291e+06,6.4362995e+06,1.3911299e+10,0.19106445,8.593476e+06,0.020155204
17,6.228219e+06,6.4154915e+06,1.6416943e+10,0.19248047,8.393282e+06,0.020155204
18,6.017674e+06,6.37571e+06,2.9018536e+10,0.1932129,8.1789685e+06,0.020155204
19,5.932214e+06,6.3313605e+06,4.3818664e+10,0.20083007,8.060919e+06,0.020155204
20,6.0186765e+06,6.300092e+06,4.8236212e+10,0.20283204,8.310098e+06,0.01985794
21,6.113291e+06,6.281412e+06,4.6553104e+10,0.21386719,8.580246e+06,0.01985794
22,5.900319e+06,6.2433025e+06,5.496866e+10,0.21098633,8.0553045e+06,0.01985794
23,5.7834285e+06,6.197315e+06,6.850536e+10,0.21875,7.991729e+06,0.01985794
24,5.7800885e+06,6.1555925e+06,7.732184e+10,0.2196289,7.8873995e+06,0.01985794
25,5.8281665e+06,6.12285e+06,7.923836e+10,0.22441407,7.9668955e+06,0.019586187
26,5.8807285e+06,6.098638e+06,7.659058e+10,0.2275879,8.0896665e+06,0.019586187
27,5.750424e+06,6.0638165e+06,7.984429e+10,0.23090822,7.921699e+06,0.019586187
28,5.846862e+06,6.042121e+06,7.609609e+10,0.23041993,8.0271545e+06,0.019586187
29,5.634847e+06,6.0013935e+06,8.341497e+10,0.23481447,7.820303e+06,0.019586187
30,5.730395e+06,5.9742935e+06,8.168309e+10,0.23286133,7.9963455e+06,0.019326316
31,5.6206665e+06,5.938931e+06,8.476946e+10,0.24648438,7.9873065e+06,0.019326316
32,5.350025e+06,5.8800405e+06,1.07505435e+11,0.24487305,7.5845805e+06,0.019326316
33,5.138888e+06,5.805925e+06,1.4619252e+11,0.24794923,7.4197745e+06,0.019326316
34,5.210157e+06,5.746348e+06,1.6351783e+11,0.24448243,7.523018e+06,0.019326316
35,5.1972285e+06,5.691436e+06,1.7430394e+11,0.25908202,7.5424765e+06,0.019094909
36,4.901365e+06,5.612429e+06,2.1305264e+11,0.25766602,7.010675e+06,0.019094909
37,5.034059e+06,5.554592e+06,2.2185343e+11,0.25922853,7.123652e+06,0.019094909
38,4.9961945e+06,5.498752e+06,2.2773078e+11,0.25800782,7.225458e+06,0.019094909
39,4.847848e+06,5.4336615e+06,2.4308854e+11,0.26743165,7.062327e+06,0.019094909
40,4.74094e+06,5.3643895e+06,2.6196735e+11,0.27060547,6.8463345e+06,0.018877145
41,4.591358e+06,5.2870865e+06,2.895526e+11,0.27329102,6.7970495e+06,0.018877145
42,4.61392e+06,5.21977e+06,3.0138112e+11,0.27329102,6.908346e+06,0.018877145
43,4.5962615e+06,5.157419e+06,3.0623167e+11,0.2801758,6.8654315e+06,0.018877145
44,4.440958e+06,5.085773e+06,3.2180696e+11,0.2800293,6.5953455e+06,0.018877145
45,4.28904e+06,5.0060995e+06,3.4675674e+11,0.28198242,6.4609715e+06,0.018672483
46,4.0821092e+06,4.9137005e+06,3.8891926e+11,0.29487306,6.290813e+06,0.018672483
47,4.002935e+06,4.822624e+06,4.2468177e+11,0.30449218,6.1918165e+06,0.018672483
48,3.8739722e+06,4.727759e+06,4.632082e+11,0.30859375,6.1654115e+06,0.018672483
49,3.831998e+06,4.638183e+06,4.8910225e+11,0.30971682,6.139299e+06,0.018672483
50,3.7161858e+06,4.5459835e+06,5.1669913e+11,0.3125,5.869342e+06,0.018498246
51,3.637393e+06,4.4551245e+06,5.393275e+11,0.32495117,6.1136325e+06,0.018498246
52,3.4746338e+06,4.3570755e+06,5.7191734e+11,0.32617188,5.97078e+06,0.018498246
53,3.448377e+06,4.2662055e+06,5.890415e+11,0.3390625,6.126391e+06,0.018498246
54,3.2501515e+06,4.1646e+06,6.230502e+11,0.33666992,5.940219e+06,0.018498246
55,3.031793e+06,4.0513192e+06,6.762379e+11,0.34545898,5.637028e+06,0.018355858
56,2.8969655e+06,3.935884e+06,7.2854195e+11,0.3605957,5.3254765e+06,0.018355858
57,2.7423055e+06,3.8165262e+06,7.839044e+11,0.3633789,5.162422e+06,0.018355858
58,2.7080425e+06,3.705678e+06,8.161002e+11,0.35751954,5.136887e+06,0.018355858
59,2.535053e+06,3.5886155e+06,8.5782286e+11,0.3699707,5.019668e+06,0.018355858
60,2.3792275e+06,3.4676768e+06,9.036763e+11,0.37749025,4.8039325e+06,0.018243764
61,2.328276e+06,3.3537368e+06,9.301497e+11,0.38476562,4.704352e+06,0.018243764
62,2.2427345e+06,3.2426365e+06,9.4822407e+11,0.3918457,4.77504e+06,0.018243764
63,2.0432171e+06,3.1226945e+06,9.828763e+11,0.39868164,4.4421495e+06,0.018243764
64,2.0807422e+06,3.0184992e+06,9.8229846e+11,0.39926758,4.5523285e+06,0.018243764
65,1.9234929e+06,2.9089985e+06,9.919821e+11,0.4005371,4.4529245e+06,0.018153263
66,1.8438038e+06,2.802479e+06,9.949014e+11,0.40590823,4.2091945e+06,0.018153263
67,1.6676832e+06,2.6889995e+06,1.0113099e+12,0.41586915,3.8826818e+06,0.018153263
68,1.50604e+06,2.5707035e+06,1.0361242e+12,0.41762698,3.4077132e+06,0.018153263
69,1.5541879e+06,2.469052e+06,1.02550916e+12,0.4229004,3.8535485e+06,0.018153263
70,1.460724e+06,2.3682192e+06,1.0144635e+12,0.42495117,3.5442605e+06,0.018085275
71,1.4405298e+06,2.2754502e+06,9.9047185e+11,0.43442383,3.7827448e+06,0.018085275
72,1.340652e+06,2.1819705e+06,9.7007095e+11,0.4364258,3.5090738e+06,0.018085275
73,1.2445105e+06,2.0882245e+06,9.5215865e+11,0.43837893,3.279355e+06,0.018085275
