step,energy,ewmean,ewvar,pmove,locstd
0,2.119085e+06,2.119085e+06,0.0,0.9660889,3.1972205e+06
1,2.186153e+06,2.1257918e+06,4.048305e+08,0.96651614,3.236788e+06
2,2.2186805e+06,2.1350805e+06,1.1408961e+09,0.96832275,3.4752075e+06
3,2.178867e+06,2.1394592e+06,1.1993596e+09,0.97039795,3.2237375e+06
4,2.2496268e+06,2.150476e+06,2.1717425e+09,0.97248536,3.3964162e+06
5,2.3578335e+06,2.1712118e+06,5.82431e+09,0.9750366,3.5907568e+06
6,2.257645e+06,2.179855e+06,5.914242e+09,0.97762454,3.342187e+06
7,2.284211e+06,2.1902905e+06,6.3029335e+09,0.9768311,3.3566848e+06
8,2.2117455e+06,2.192436e+06,5.7140685e+09,0.97645265,3.3654825e+06
9,2.2936065e+06,2.202553e+06,6.0638536e+09,0.975708,3.330186e+06
10,2.1265745e+06,2.1949552e+06,5.9770143e+09,0.9744019,3.2083705e+06
11,2.106075e+06,2.1860672e+06,6.0902856e+09,0.9719605,3.1290915e+06
12,2.1197282e+06,2.1794332e+06,5.877334e+09,0.9713257,3.0544288e+06
13,2.2594515e+06,2.187435e+06,5.865863e+09,0.9704834,3.3604332e+06
14,2.195468e+06,2.1882382e+06,5.285084e+09,0.96990967,3.2811462e+06
15,2.1559155e+06,2.185006e+06,4.850604e+09,0.96982425,3.2137108e+06
16,2.223613e+06,2.1888668e+06,4.4996884e+09,0.9692505,3.2410978e+06
17,2.203218e+06,2.190302e+06,4.0682557e+09,0.9696167,3.4101598e+06
18,2.137368e+06,2.1850085e+06,3.9136108e+09,0.9699829,3.1980662e+06
19,2.1728205e+06,2.1837898e+06,3.5356188e+09,0.97108155,3.2076365e+06
20,2.1191585e+06,2.1773265e+06,3.5580047e+09,0.971167,3.138357e+06
21,2.1963455e+06,2.1792285e+06,3.2347592e+09,0.9711426,3.1353892e+06
22,2.2577545e+06,2.187081e+06,3.466253e+09,0.97248536,3.6101522e+06
23,2.1805435e+06,2.1864272e+06,3.1234742e+09,0.9716553,3.2992828e+06
24,2.1981505e+06,2.1875995e+06,2.8234957e+09,0.97198486,3.3254775e+06
25,2.1801635e+06,2.186856e+06,2.5461225e+09,0.97229004,3.262543e+06
26,2.2582445e+06,2.1939948e+06,2.7501788e+09,0.9711426,3.542903e+06
27,2.2780515e+06,2.2024005e+06,3.1110592e+09,0.971814,3.2761258e+06
28,2.1897275e+06,2.2011332e+06,2.8144077e+09,0.97108155,3.2089722e+06
29,2.0534595e+06,2.186366e+06,4.4956447e+09,0.9724243,3.256226e+06
30,2.2667805e+06,2.1944075e+06,4.628064e+09,0.9703369,3.45925e+06
31,2.1017728e+06,2.185144e+06,4.937565e+09,0.9710938,3.136564e+06
32,2.3096365e+06,2.1975932e+06,5.838663e+09,0.97091067,3.5396648e+06
33,2.26078e+06,2.203912e+06,5.6141276e+09,0.97103274,3.3441712e+06
34,2.157984e+06,2.1993192e+06,5.2425595e+09,0.97264403,3.2330882e+06
35,2.265218e+06,2.205909e+06,5.1091415e+09,0.9723267,3.4446278e+06
36,2.0762132e+06,2.1929395e+06,6.112116e+09,0.97432864,3.1041118e+06
37,2.115645e+06,2.18521e+06,6.0386043e+09,0.973999,3.1149042e+06
38,2.1506785e+06,2.1817568e+06,5.5420616e+09,0.97419435,3.3582895e+06
39,2.199539e+06,2.183535e+06,5.016314e+09,0.9739624,3.3941945e+06
40,2.14252e+06,2.1794335e+06,4.6660833e+09,0.9736816,3.167882e+06
41,2.1494972e+06,2.17644e+06,4.280131e+09,0.9725952,3.2374038e+06
42,2.2225188e+06,2.181048e+06,4.0432102e+09,0.97320557,3.4207968e+06
43,2.2201825e+06,2.1849615e+06,3.776725e+09,0.9723633,3.300071e+06
44,2.110007e+06,2.177466e+06,3.904688e+09,0.9718628,3.2018022e+06
45,2.3372455e+06,2.193444e+06,5.811873e+09,0.9716797,3.5863542e+06
46,2.108027e+06,2.1849022e+06,5.887331e+09,0.9716919,3.2268925e+06
47,2.2641722e+06,2.1928292e+06,5.8641336e+09,0.9708252,3.5338808e+06
48,2.1576295e+06,2.1893092e+06,5.389232e+09,0.97093505,3.3008692e+06
49,2.135402e+06,2.1839185e+06,5.111848e+09,0.97086185,3.1769448e+06
50,2.181947e+06,2.1837212e+06,4.6010127e+09,0.9682007,3.2506035e+06
51,2.391804e+06,2.2045295e+06,8.03777e+09,0.9692505,3.6121115e+06
52,2.2017772e+06,2.2042542e+06,7.2346747e+09,0.9685425,3.2954762e+06
53,2.0695608e+06,2.190785e+06,8.144018e+09,0.9687012,3.132176e+06
54,2.1989375e+06,2.1916002e+06,7.3355976e+09,0.9685181,3.3534185e+06
55,2.270367e+06,2.199477e+06,7.1604157e+09,0.9675049,3.410129e+06
56,2.2226855e+06,2.2017978e+06,6.492851e+09,0.9680664,3.2098618e+06
57,2.2125445e+06,2.2028725e+06,5.85396e+09,0.96643066,3.349696e+06
58,2.2272935e+06,2.2053145e+06,5.322239e+09,0.96483153,3.2575718e+06
59,2.141989e+06,2.198982e+06,5.1509253e+09,0.9651001,3.2896218e+06
60,2.282204e+06,2.2073042e+06,5.2591636e+09,0.9633667,3.4698818e+06
61,2.132912e+06,2.199865e+06,5.2313257e+09,0.96226805,3.1227798e+06
62,2.192058e+06,2.1990842e+06,4.7136783e+09,0.962439,3.2989995e+06
63,2.1822158e+06,2.1973975e+06,4.2679194e+09,0.9611328,3.2535285e+06
64,2.3304042e+06,2.2106982e+06,5.433299e+09,0.95874023,3.5946042e+06
65,2.174816e+06,2.20711e+06,5.005847e+09,0.957251,3.2722175e+06
66,2.155268e+06,2.2019258e+06,4.7471457e+09,0.9551148,3.1629392e+06
67,2.2198048e+06,2.2037138e+06,4.3012004e+09,0.9539429,3.3435412e+06
68,2.1774902e+06,2.2010915e+06,3.9329708e+09,0.9518189,3.2135e+06
69,2.083948e+06,2.1893772e+06,4.7747077e+09,0.9495606,3.2603802e+06
70,2.2381375e+06,2.1942532e+06,4.5112177e+09,0.9495972,3.5067378e+06
71,2.247213e+06,2.1995492e+06,4.312522e+09,0.94768065,3.3513458e+06
72,2.1693175e+06,2.196526e+06,3.9635264e+09,0.9505982,3.2451435e+06
73,2.0436762e+06,2.181241e+06,5.669848e+09,0.9537598,3.024136e+06
74,2.2390322e+06,2.18702e+06,5.403448e+09,0.95689696,3.279186e+06
75,2.2235585e+06,2.1906738e+06,4.983258e+09,0.96115726,3.380864e+06
