step,energy,ewmean,ewvar,pmove,locstd,mcmc_width
0,1335.627,1335.627,0.0,0.4194824,9.740174,0.051130485
1,1334.2665,1335.491,0.16657996,0.40297854,7.5942907,0.051130485
2,1334.3191,1335.3738,0.27351815,0.40922853,6.968423,0.051130485
3,1333.7788,1335.2142,0.47512016,0.40615234,7.4290767,0.051130485
4,1334.272,1335.12,0.50751513,0.40605468,7.269193,0.051130485
5,1333.7411,1334.982,0.627888,0.41098633,6.5695024,0.05090342
6,1334.249,1334.9087,0.61345947,0.41538087,8.047752,0.05090342
7,1333.7063,1334.7885,0.6822308,0.4050781,7.090155,0.05090342
8,1334.1396,1334.7236,0.65189284,0.40219727,6.9174623,0.05090342
9,1333.9884,1334.6501,0.63535416,0.403125,6.6692724,0.05090342
10,1334.0745,1334.5925,0.60164577,0.40356445,6.498555,0.050658565
11,1333.9458,1334.5278,0.5791244,0.40478516,6.4856763,0.050658565
12,1334.0483,1334.4799,0.5419041,0.41147462,6.756015,0.050658565
13,1334.1312,1334.445,0.4986527,0.40771484,7.2722864,0.050658565
14,1334.18,1334.4185,0.4551025,0.40766603,6.653486,0.050658565
15,1333.8917,1334.3657,0.43456256,0.40078127,6.7616563,0.050407868
16,1334.3568,1334.3649,0.39111343,0.40439454,6.7646646,0.050407868
17,1333.9639,1334.3247,0.36647424,0.40859374,6.743228,0.050407868
18,1334.054,1334.2976,0.3364244,0.41118163,6.5621257,0.050407868
19,1334.0652,1334.2744,0.30764377,0.40820312,6.9229903,0.050407868
20,1333.7871,1334.2257,0.2982513,0.40302736,6.7082486,0.050164048
21,1334.0352,1334.2067,0.27169406,0.40922853,6.5584874,0.050164048
22,1333.7792,1334.164,0.26097196,0.40698242,6.6382837,0.050164048
23,1334.073,1334.1548,0.2356191,0.409375,6.328574,0.050164048
24,1334.0762,1334.147,0.21261339,0.40844727,6.50165,0.050164048
25,1334.1396,1334.1462,0.19135687,0.40795898,6.3716383,0.049933724
26,1334.2784,1334.1594,0.17379415,0.4143555,6.595855,0.049933724
27,1333.9412,1334.1376,0.16070217,0.40825194,6.398233,0.049933724
28,1334.1316,1334.137,0.14463517,0.4116211,6.4936543,0.049933724
29,1333.6566,1334.0889,0.1509376,0.4071289,6.2881093,0.049933724
30,1333.8062,1334.0605,0.14303733,0.4112793,6.4679813,0.04971271
31,1333.7188,1334.0264,0.13924785,0.4065918,6.2448845,0.04971271
32,1333.7666,1334.0004,0.13139609,0.41494143,6.427068,0.04971271
33,1333.864,1333.9867,0.11992975,0.4180664,6.6484494,0.04971271
34,1333.8306,1333.9711,0.11013061,0.41381836,6.513995,0.04971271
35,1333.925,1333.9664,0.099308155,0.40878907,6.5297456,0.049486514
36,1333.9492,1333.9647,0.089404,0.41547853,6.950084,0.049486514
37,1334.162,1333.9845,0.08396583,0.40961915,6.5253167,0.049486514
38,1334.0647,1333.9926,0.07614813,0.4164551,6.879859,0.049486514
39,1333.858,1333.9791,0.07016196,0.421875,6.8948736,0.049486514
40,1334.0757,1333.9888,0.06398486,0.41660157,6.817114,0.049280588
41,1333.8982,1333.9797,0.05832474,0.41333008,6.510823,0.049280588
42,1333.8763,1333.9694,0.053454384,0.4171387,6.3904376,0.049280588
43,1333.8667,1333.9591,0.04905748,0.4050781,6.4231353,0.049280588
44,1333.887,1333.9519,0.044620153,0.41416016,6.6997805,0.049280588
45,1333.6823,1333.9249,0.0467023,0.41743165,6.688171,0.04907755
46,1333.5759,1333.89,0.052994095,0.4149414,7.1512165,0.04907755
47,1333.767,1333.8777,0.049057335,0.4169922,6.5496063,0.04907755
48,1334.0186,1333.8917,0.045937568,0.4177246,7.4705462,0.04907755
49,1333.9543,1333.898,0.04169675,0.42172852,6.714937,0.04907755
50,1334.0922,1333.9174,0.040921785,0.41464844,6.2531815,0.04886855
51,1334.1104,1333.9366,0.04018178,0.41923827,6.7180967,0.04886855
52,1333.9407,1333.937,0.036165062,0.41972655,6.3125753,0.04886855
53,1334.1152,1333.9548,0.035407253,0.41845703,6.5501175,0.04886855
54,1334.0005,1333.9594,0.032054115,0.41513672,6.3531313,0.04886855
55,1333.9197,1333.9553,0.028990356,0.4230469,6.2012453,0.048680887
56,1333.7156,1333.9314,0.031264357,0.42333984,6.2625136,0.048680887
57,1333.7986,1333.9181,0.029725447,0.422168,6.2103915,0.048680887
58,1333.8813,1333.9144,0.026874408,0.4199707,6.3594356,0.048680887
59,1333.6709,1333.8901,0.029524596,0.41860354,6.6812406,0.048680887
60,1333.5853,1333.8596,0.034933936,0.42412108,6.692444,0.048496544
61,1333.7881,1333.8524,0.03190107,0.42958987,6.5298047,0.048496544
62,1333.9421,1333.8613,0.02943546,0.4182617,6.371384,0.048496544
63,1333.823,1333.8575,0.026624141,0.42622072,6.629303,0.048496544
64,1333.8578,1333.8575,0.023961732,0.4236328,6.66465,0.048496544
65,1333.8188,1333.8536,0.021700324,0.42319337,6.7592874,0.048310652
66,1333.607,1333.829,0.025002534,0.4272461,6.5307097,0.048310652
67,1333.6777,1333.8138,0.024561038,0.4326172,6.291722,0.048310652
68,1333.6267,1333.7952,0.025256649,0.42680663,6.597735,0.048310652
69,1333.9055,1333.8062,0.023826955,0.4206543,11.526265,0.048310652
70,1333.6809,1333.7936,0.022856008,0.42641604,6.492764,0.04813323
71,1333.5428,1333.7686,0.026228415,0.42885745,6.700521,0.04813323
72,1333.918,1333.7834,0.025614783,0.42812502,6.64668,0.04813323
73,1333.8729,1333.7924,0.023773864,0.4208008,6.758909,0.04813323
74,1333.6586,1333.7789,0.023007434,0.4239258,6.426629,0.04813323
75,1333.9392,1333.7949,0.023018712,0.42075196,6.255961,0.04794288
76,1333.8043,1333.7959,0.020724792,0.42709962,6.5006337,0.04794288
77,1334.074,1333.8237,0.025611684,0.43515626,6.402226,0.04794288
78,1333.7837,1333.8197,0.023194795,0.42568362,6.5460124,0.04794288
79,1333.6606,1333.8038,0.023152255,0.43134767,6.652127,0.04794288
80,1333.6377,1333.7872,0.023321185,0.42558593,7.195214,0.047764827
81,1333.9049,1333.799,0.022235349,0.425,6.0718207,0.047764827
82,1333.6897,1333.7881,0.021086073,0.42954102,6.533534,0.047764827
83,1333.6436,1333.7737,0.0208575,0.43471682,6.6773095,0.047764827
84,1333.6251,1333.7588,0.020758044,0.4314453,6.4522524,0.047764827
85,1333.6428,1333.7472,0.019892586,0.42631835,6.550279,0.047589183
86,1333.8906,1333.7615,0.01975489,0.43164062,6.1348963,0.047589183
87,1333.6191,1333.7472,0.019602709,0.43095702,6.469237,0.047589183
88,1333.8147,1333.7539,0.01805256,0.432959,6.39009,0.047589183
89,1333.6327,1333.7418,0.017569697,0.43637696,6.536468,0.047589183
90,1333.6631,1333.7339,0.01637066,0.43115234,6.6376543,0.04742565
91,1333.7366,1333.7341,0.014734242,0.43217772,6.7620664,0.04742565
92,1334.0284,1333.7635,0.021056551,0.4357422,9.772197,0.04742565
