layer,m1,m2,kx,ky,occupation
top,-4,-4,-28.9440501823,-28.9440501823,0.0268649846826
top,-4,-3,-28.9440501823,-21.7080376367,0.0436693273598
top,-4,-2,-28.9440501823,-14.4720250912,0.0607751398133
top,-4,-1,-28.9440501823,-7.23601254558,0.0743071508961
top,-4,0,-28.9440501823,0,0.0796183089843
top,-4,1,-28.9440501823,7.23601254558,0.0737547295225
top,-4,2,-28.9440501823,14.4720250912,0.0591376822212
top,-4,3,-28.9440501823,21.7080376367,0.0416026722921
top,-4,4,-28.9440501823,28.9440501823,0.0261336103488
top,-3,-4,-21.7080376367,-28.9440501823,0.0449627912418
top,-3,-3,-21.7080376367,-21.7080376367,0.0746659476778
top,-3,-2,-21.7080376367,-14.4720250912,0.107563465507
top,-3,-1,-21.7080376367,-7.23601254558,0.134670328805
top,-3,0,-21.7080376367,0,0.145415518883
top,-3,1,-21.7080376367,7.23601254558,0.135187471998
top,-3,2,-21.7080376367,14.4720250912,0.108605972311
top,-3,3,-21.7080376367,21.7080376367,0.0756305095155
top,-3,4,-21.7080376367,28.9440501823,0.0459191216971
top,-2,-4,-14.4720250912,-28.9440501823,0.0651207603877
top,-2,-3,-14.4720250912,-21.7080376367,0.111136522146
top,-2,-2,-14.4720250912,-14.4720250912,0.163169846428
top,-2,-1,-14.4720250912,-7.23601254558,0.205425272345
top,-2,0,-14.4720250912,0,0.221969025397
top,-2,1,-14.4720250912,7.23601254558,0.206810074216
top,-2,2,-14.4720250912,14.4720250912,0.165860226398
top,-2,3,-14.4720250912,21.7080376367,0.114111470597
top,-2,4,-14.4720250912,28.9440501823,0.0675149320095
top,-1,-4,-7.23601254558,-28.9440501823,0.0825583721747
top,-1,-3,-7.23601254558,-21.7080376367,0.142765378926
top,-1,-2,-7.23601254558,-14.4720250912,0.209906767222
top,-1,-1,-7.23601254558,-7.23601254558,0.264192301365
top,-1,0,-7.23601254558,0,0.28614919578
top,-1,1,-7.23601254558,7.23601254558,0.266352347622
top,-1,2,-7.23601254558,14.4720250912,0.212146048975
top,-1,3,-7.23601254558,21.7080376367,0.144529650013
top,-1,4,-7.23601254558,28.9440501823,0.0845617811491
top,0,-4,0,-28.9440501823,0.0906195313841
top,0,-3,0,-21.7080376367,0.155847727631
top,0,-2,0,-14.4720250912,0.228739271376
top,0,-1,0,-7.23601254558,0.288460759906
top,0,0,0,0,0.312057600539
top,0,1,0,7.23601254558,0.288460759906
top,0,2,0,14.4720250912,0.228739271376
top,0,3,0,21.7080376367,0.155847727631
top,0,4,0,28.9440501823,0.0906195313841
top,1,-4,7.23601254558,-28.9440501823,0.0845617811491
top,1,-3,7.23601254558,-21.7080376367,0.144529650013
top,1,-2,7.23601254558,-14.4720250912,0.212146048975
top,1,-1,7.23601254558,-7.23601254558,0.266352347622
top,1,0,7.23601254558,0,0.28614919578
top,1,1,7.23601254558,7.23601254558,0.264192301365
top,1,2,7.23601254558,14.4720250912,0.209906767222
top,1,3,7.23601254558,21.7080376367,0.142765378926
top,1,4,7.23601254558,28.9440501823,0.0825583721747
top,2,-4,14.4720250912,-28.9440501823,0.0675149320095
top,2,-3,14.4720250912,-21.7080376367,0.114111470597
top,2,-2,14.4720250912,-14.4720250912,0.165860226398
top,2,-1,14.4720250912,-7.23601254558,0.206810074216
top,2,0,14.4720250912,0,0.221969025397
top,2,1,14.4720250912,7.23601254558,0.205425272345
top,2,2,14.4720250912,14.4720250912,0.163169846428
top,2,3,14.4720250912,21.7080376367,0.111136522146
top,2,4,14.4720250912,28.9440501823,0.0651207603877
top,3,-4,21.7080376367,-28.9440501823,0.0459191216971
top,3,-3,21.7080376367,-21.7080376367,0.0756305095155
top,3,-2,21.7080376367,-14.4720250912,0.108605972311
top,3,-1,21.7080376367,-7.23601254558,0.135187471998
top,3,0,21.7080376367,0,0.145415518883
top,3,1,21.7080376367,7.23601254558,0.134670328805
top,3,2,21.7080376367,14.4720250912,0.107563465507
top,3,3,21.7080376367,21.7080376367,0.0746659476778
top,3,4,21.7080376367,28.9440501823,0.0449627912418
top,4,-4,28.9440501823,-28.9440501823,0.0261336103488
top,4,-3,28.9440501823,-21.7080376367,0.0416026722921
top,4,-2,28.9440501823,-14.4720250912,0.0591376822212
top,4,-1,28.9440501823,-7.23601254558,0.0737547295225
top,4,0,28.9440501823,0,0.0796183089843
top,4,1,28.9440501823,7.23601254558,0.0743071508961
top,4,2,28.9440501823,14.4720250912,0.0607751398133
top,4,3,28.9440501823,21.7080376367,0.0436693273598
top,4,4,28.9440501823,28.9440501823,0.0268649846826
bottom,-4,-4,-28.9440501823,-28.9440501823,0.0203998525932
bottom,-4,-3,-28.9440501823,-21.7080376367,0.036784678117
bottom,-4,-2,-28.9440501823,-14.4720250912,0.0566963593941
bottom,-4,-1,-28.9440501823,-7.23601254558,0.074044786508
bottom,-4,0,-28.9440501823,0,0.0819417344682
bottom,-4,1,-28.9440501823,7.23601254558,0.0768753056479
bottom,-4,2,-28.9440501823,14.4720250912,0.060888444169
bottom,-4,3,-28.9440501823,21.7080376367,0.0404124896162
bottom,-4,4,-28.9440501823,28.9440501823,0.0218586637434
bottom,-3,-4,-21.7080376367,-28.9440501823,0.0378177121308
bottom,-3,-3,-21.7080376367,-21.7080376367,0.0682538501444
bottom,-3,-2,-21.7080376367,-14.4720250912,0.104034862727
bottom,-3,-1,-21.7080376367,-7.23601254558,0.134781342194
bottom,-3,0,-21.7080376367,0,0.148330588077
bottom,-3,1,-21.7080376367,7.23601254558,0.138228711419
bottom,-3,2,-21.7080376367,14.4720250912,0.10917674645
bottom,-3,3,-21.7080376367,21.7080376367,0.0729173943146
bottom,-3,4,-21.7080376367,28.9440501823,0.0406431197275
bottom,-2,-4,-14.4720250912,-28.9440501823,0.0598700837976
bottom,-2,-3,-14.4720250912,-21.7080376367,0.10632560238
bottom,-2,-2,-14.4720250912,-14.4720250912,0.160671155251
bottom,-2,-1,-14.4720250912,-7.23601254558,0.206333545343
bottom,-2,0,-14.4720250912,0,0.225248574209
bottom,-2,1,-14.4720250912,7.23601254558,0.209392419766
bottom,-2,2,-14.4720250912,14.4720250912,0.16528523295
bottom,-2,3,-14.4720250912,21.7080376367,0.110586659133
bottom,-2,4,-14.4720250912,28.9440501823,0.0627753274544
bottom,-1,-4,-7.23601254558,-28.9440501823,0.0792069979103
bottom,-1,-3,-7.23601254558,-21.7080376367,0.1390833645
bottom,-1,-2,-7.23601254558,-14.4720250912,0.208607782744
bottom,-1,-1,-7.23601254558,-7.23601254558,0.266290354566
bottom,-1,0,-7.23601254558,0,0.289356092764
bottom,-1,1,-7.23601254558,7.23601254558,0.267947563072
bottom,-1,2,-7.23601254558,14.4720250912,0.211304586529
bottom,-1,3,-7.23601254558,21.7080376367,0.14175576644
bottom,-1,4,-7.23601254558,28.9440501823,0.0809139429807
bottom,0,-4,0,-28.9440501823,0.0874948288335
bottom,0,-3,0,-21.7080376367,0.153171061039
bottom,0,-2,0,-14.4720250912,0.228231695055
bottom,0,-1,0,-7.23601254558,0.290287864253
bottom,0,0,0,0,0.314952057895
bottom,0,1,0,7.23601254558,0.290287864253
bottom,0,2,0,14.4720250912,0.228231695055
bottom,0,3,0,21.7080376367,0.153171061039
bottom,0,4,0,28.9440501823,0.0874948288335
bottom,1,-4,7.23601254558,-28.9440501823,0.0809139429807
bottom,1,-3,7.23601254558,-21.7080376367,0.14175576644
bottom,1,-2,7.23601254558,-14.4720250912,0.211304586529
bottom,1,-1,7.23601254558,-7.23601254558,0.267947563072
bottom,1,0,7.23601254558,0,0.289356092764
bottom,1,1,7.23601254558,7.23601254558,0.266290354566
bottom,1,2,7.23601254558,14.4720250912,0.208607782744
bottom,1,3,7.23601254558,21.7080376367,0.1390833645
bottom,1,4,7.23601254558,28.9440501823,0.0792069979103
bottom,2,-4,14.4720250912,-28.9440501823,0.0627753274544
bottom,2,-3,14.4720250912,-21.7080376367,0.110586659133
