r,top_top,bottom_bottom,top_bottom
2.713504704593503597e-03,0.000000000000000000e+00,0.000000000000000000e+00,9.670873278153362396e-01
8.140514113780510791e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.077611593851374838e+00
1.356752352296751798e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.560349012117327350e-01
1.899453293215452518e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.113137250791529809e+00
2.442154234134153237e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000858631326348114e+00
2.984855175052853957e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.012301800284624909e+00
3.527556115971554329e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.288289280336303744e-01
4.070257056890255742e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.061032953945968638e+00
4.612957997808955768e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.061358025316663012e+00
5.155658938727657181e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.045617727367258443e+00
5.698359879646357207e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.894553340369157679e-01
6.241060820565058620e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.031960266575620011e+00
6.783761761483758645e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.869816957018239245e-01
7.326462702402458671e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.009045613995682933e+00
7.869163643321161472e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.804264633714085964e-01
8.411864584239861498e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.724352761719196048e-01
8.954565525158561523e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.020674850741902118e+00
9.497266466077261549e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.970867714536877369e-01
1.003996740699596435e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.004426606881564599e+00
1.058266834791466438e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.784231499728801573e-01
1.112536928883336440e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.886530382613931689e-01
1.166807022975206443e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.683724936994760890e-01
1.221077117067076723e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.006384844628147812e+00
1.275347211158946725e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.635599576226990814e-01
1.329617305250816728e-01,1.127798633020800877e-03,0.000000000000000000e+00,1.009943675870127233e+00
1.383887399342686730e-01,2.167142471294873727e-03,0.000000000000000000e+00,1.016389819037295750e+00
1.438157493434557010e-01,2.085363510113922257e-03,5.213408775284805209e-03,9.926330308142269354e-01
1.492427587526427013e-01,1.105242660360386542e-02,8.038128438984628449e-03,9.580444333214804820e-01
1.546697681618297016e-01,1.648168879484784508e-02,1.551217768926855915e-02,1.034468349653097086e+00
1.600967775710167018e-01,2.341615805848264870e-02,2.997268231485778964e-02,1.020007845027504301e+00
1.655237869802037298e-01,4.348495712893321596e-02,4.439089373578598841e-02,9.938124577174944907e-01
1.709507963893907301e-01,8.245461116974296678e-02,6.666543030745177012e-02,9.640172093143353216e-01
1.763778057985777303e-01,1.079737060505916307e-01,1.394306125377718641e-01,9.908925543461776231e-01
1.818048152077647306e-01,1.748592865644788552e-01,1.509398558551869329e-01,1.011214553434203189e+00
1.872318246169517586e-01,2.490800488203461505e-01,2.490800488203461505e-01,1.009935503416258706e+00
1.926588340261387589e-01,3.440262365347117601e-01,3.323511380097781132e-01,9.888808450618806756e-01
1.980858434353257591e-01,4.723776849759460661e-01,4.882750109126365867e-01,9.640592657321591652e-01
2.035128528445127594e-01,6.012520072360467704e-01,6.130412622798908640e-01,9.939815658841018031e-01
2.089398622536997874e-01,8.497450064069471676e-01,7.729521722130761052e-01,1.020555235735370658e+00
2.143668716628867876e-01,9.793289395598342439e-01,9.688361294931217005e-01,1.011157130095528878e+00
2.197938810720737879e-01,1.148224319374399727e+00,1.207579943727087102e+00,1.003928749827349476e+00
2.252208904812607881e-01,1.350926119199530984e+00,1.370900384145802953e+00,9.920551589981769780e-01
2.306478998904478162e-01,1.572695291418685581e+00,1.555791580142585673e+00,1.016823247531551955e+00
2.360749092996348164e-01,1.748697151708127784e+00,1.759495499539234897e+00,1.018538279245907230e+00
2.415019187088218167e-01,1.915546970343698252e+00,1.892572825156431993e+00,9.956497785886937457e-01
2.469289281180088169e-01,2.083564597635421123e+00,2.113321130798969882e+00,1.019616717991801869e+00
2.523559375271958727e-01,2.139773559117071233e+00,2.168295950352177925e+00,9.914502036619921022e-01
2.577829469363828174e-01,2.215138974027554664e+00,2.239570653888153018e+00,9.979177809727600712e-01
2.632099563455698732e-01,2.257201763065893818e+00,2.168326580067842180e+00,1.013234057448937797e+00
2.686369657547568179e-01,2.203228676991136670e+00,2.267980267194068311e+00,1.012022698602718540e+00
2.740639751639438737e-01,2.137714393083176123e+00,2.137167243251314463e+00,9.999163177270294911e-01
2.794909845731308184e-01,2.075817404337059191e+00,2.040406717160464289e+00,1.006790219498188588e+00
2.849179939823178742e-01,1.947332306349229603e+00,1.931543125486938628e+00,9.947183943243361748e-01
2.903450033915049300e-01,1.790079934957518715e+00,1.814353956002816792e+00,1.020541820968279501e+00
2.957720128006918747e-01,1.585364127957310298e+00,1.629472435962518340e+00,9.886344897719075986e-01
3.011990222098789305e-01,1.424369032113089961e+00,1.489588306215436919e+00,1.015628390601434283e+00
3.066260316190658752e-01,1.266627650589998266e+00,1.294503239811477080e+00,9.776018044515083494e-01
3.120530410282529310e-01,1.141763722180988871e+00,1.123022650983573678e+00,9.964002853292426298e-01
3.174800504374398757e-01,1.003220260942503606e+00,9.772423351648021894e-01,1.008179683136428473e+00
