layer,eigen_index,occupation,fraction
top,0,437.167380724,36.4306150603
top,1,1.74514091973,0.145428409977
top,2,1.4212892309,0.118440769242
top,3,1.25256250734,0.104380208945
top,4,1.12424350694,0.0936869589115
top,5,1.09212357563,0.0910102979694
top,6,0.922165829614,0.0768471524678
top,7,0.853509744134,0.0711258120112
top,8,0.794880890442,0.0662400742035
top,9,0.693995946172,0.0578329955143
top,10,0.471725462022,0.0393104551685
top,11,0.409264493229,0.0341053744357
top,12,0.28340846918,0.0236173724317
top,13,0.243012688376,0.0202510573647
top,14,0.179818074611,0.0149848395509
top,15,0.158045603722,0.0131704669768
top,16,0.145827749563,0.0121523124636
top,17,0.131696424241,0.0109747020201
top,18,0.123335198517,0.0102779332098
top,19,0.111738219436,0.00931151828631
top,20,0.103252561881,0.00860438015677
top,21,0.0984342835488,0.0082028569624
top,22,0.0889911971584,0.00741593309653
top,23,0.0869522067454,0.00724601722878
top,24,0.0735776064005,0.00613146720004
top,25,0.0717213933284,0.00597678277737
top,26,0.0596395308378,0.00496996090315
top,27,0.0588091630447,0.00490076358706
top,28,0.0560763488553,0.00467302907128
top,29,0.0503740774382,0.00419783978651
top,30,0.0484560734186,0.00403800611822
top,31,0.0450493080178,0.00375410900148
top,32,0.0444558413711,0.00370465344759
top,33,0.0393301929266,0.00327751607722
top,34,0.0329743302331,0.00274786085276
top,35,0.0310097913049,0.0025841492754
top,36,0.0268863186727,0.00224052655606
top,37,0.0238194917949,0.00198495764957
top,38,0.0206293070763,0.00171910892303
top,39,0.0185946893976,0.0015495574498
top,40,0.0179698262483,0.00149748552069
top,41,0.0156882959388,0.0013073579949
top,42,0.0135730785495,0.00113108987913
top,43,0.0127063226714,0.00105886022262
top,44,0.0111361831756,0.000928015264635
top,45,0.00955331067647,0.00079610922304
top,46,0.00882580138095,0.000735483448413
top,47,0.00633243470563,0.000527702892136
top,48,0.00560313838603,0.000466928198836
top,49,0.00397542690976,0.000331285575814
top,50,0.00365298167503,0.000304415139586
top,51,0.00299842618747,0.000249868848956
top,52,0.00192813963535,0.000160678302946
top,53,0.000783977059078,6.53314215899e-05
top,54,-0.000396015244879,-3.30012704066e-05
top,55,-0.00118674488022,-9.88954066852e-05
top,56,-0.0024641634228,-0.0002053469519
top,57,-0.00297947482708,-0.000248289568924
top,58,-0.00465808538193,-0.000388173781828
top,59,-0.005702396843,-0.000475199736917
top,60,-0.00749141836815,-0.000624284864012
top,61,-0.00847314632473,-0.000706095527061
top,62,-0.00929767334611,-0.000774806112176
top,63,-0.0137263208998,-0.00114386007499
top,64,-0.0169956740272,-0.00141630616893
top,65,-0.02100629509,-0.00175052459083
top,66,-0.0274046918685,-0.00228372432237
top,67,-0.0332069751365,-0.00276724792805
top,68,-0.0354138829244,-0.00295115691037
top,69,-0.0391274854165,-0.00326062378471
top,70,-0.0447605071947,-0.00373004226623
top,71,-0.0504620493962,-0.00420517078302
top,72,-0.0516935169182,-0.00430779307652
top,73,-0.0685685180294,-0.00571404316911
top,74,-0.0715547703579,-0.00596289752982
top,75,-0.0847441257925,-0.00706201048271
top,76,-0.138612006151,-0.0115510005125
top,77,-0.20546744623,-0.0171222871858
top,78,-0.372686494859,-0.0310572079049
top,79,-1.27905777464,-0.106588147886
top,80,-428.333295656,-35.6944413047
bottom,0,1.36092943851,0.113410786543
bottom,1,1.25845411738,0.104871176449
bottom,2,1.15321384261,0.0961011535505
bottom,3,1.12434611349,0.0936955094571
bottom,4,1.02969467426,0.0858078895219
bottom,5,0.903407934469,0.0752839945391
bottom,6,0.806130542871,0.0671775452393
bottom,7,0.761826802263,0.0634855668553
bottom,8,0.555509134154,0.0462924278462
bottom,9,0.467515381682,0.0389596151402
bottom,10,0.454393540242,0.0378661283535
bottom,11,0.303868500463,0.0253223750386
bottom,12,0.19096664783,0.0159138873192
bottom,13,0.165813220673,0.0138177683894
bottom,14,0.158118499896,0.013176541658
bottom,15,0.141376255508,0.0117813546256
bottom,16,0.125156162779,0.0104296802316
bottom,17,0.118670874985,0.00988923958205
bottom,18,0.111732347409,0.00931102895071
bottom,19,0.106377008141,0.00886475067839
bottom,20,0.100806226222,0.00840051885179
bottom,21,0.0950644690931,0.00792203909109
bottom,22,0.0888049217773,0.00740041014811
bottom,23,0.0772226538548,0.00643522115457
bottom,24,0.061121285376,0.005093440448
bottom,25,0.0587691552122,0.00489742960101
bottom,26,0.0556837163148,0.0046403096929
bottom,27,0.0512904898364,0.00427420748636
bottom,28,0.0497991927193,0.0041499327266
bottom,29,0.0458171247223,0.00381809372686
bottom,30,0.0405915887269,0.00338263239391
bottom,31,0.0357179092121,0.00297649243434
bottom,32,0.0327887081894,0.00273239234911
bottom,33,0.0290425795296,0.0024202149608
bottom,34,0.0283366530221,0.00236138775185
bottom,35,0.024682057186,0.00205683809884
bottom,36,0.0197446452143,0.0016453871012
bottom,37,0.0188282978562,0.00156902482135
bottom,38,0.0164498940446,0.00137082450371
bottom,39,0.0159578541183,0.00132982117652
bottom,40,0.0141683891494,0.00118069909578
bottom,41,0.0128694521986,0.00107245434988
bottom,42,0.0122441156428,0.00102034297023
bottom,43,0.00932400387693,0.000777000323078
bottom,44,0.00849105145986,0.000707587621655
bottom,45,0.00686431313746,0.000572026094788
bottom,46,0.00576709555541,0.000480591296284
bottom,47,0.00531626067396,0.00044302172283
bottom,48,0.00506295504656,0.000421912920547
bottom,49,0.00328948940891,0.000274124117409
bottom,50,0.00258755404829,0.000215629504024
bottom,51,0.00231335618211,0.000192779681843
bottom,52,0.00190560557974,0.000158800464978
bottom,53,0.00102595005124,8.54958376033e-05
bottom,54,0.000705730879499,5.88109066249e-05
bottom,55,6.84870529729e-05,5.70725441441e-06
bottom,56,-0.000689203994936,-5.74336662446e-05
bottom,57,-0.000831852721237,-6.93210601031e-05
bottom,58,-0.00149237236484,-0.000124364363737
bottom,59,-0.00253804053151,-0.000211503377626
bottom,60,-0.00309685930287,-0.000258071608572
bottom,61,-0.00381769749701,-0.000318141458084
bottom,62,-0.00484206941764,-0.000403505784804
bottom,63,-0.00604060820277,-0.000503384016898
bottom,64,-0.00738131438967,-0.000615109532472
bottom,65,-0.00838847536323,-0.000699039613603
bottom,66,-0.0117901095234,-0.00098250912695
bottom,67,-0.0138560619816,-0.0011546718318
bottom,68,-0.0167279667643,-0.00139399723036
bottom,69,-0.0253336535931,-0.00211113779942
bottom,70,-0.0288138741866,-0.00240115618222
bottom,71,-0.0317790768439,-0.00264825640366
bottom,72,-0.0385084369433,-0.00320903641194
bottom,73,-0.0424505338313,-0.00353754448594
bottom,74,-0.0544379219166,-0.00453649349305
bottom,75,-0.0633322011659,-0.00527768343049
bottom,76,-0.0802770823615,-0.00668975686346
bottom,77,-0.0918020360012,-0.00765016966677
bottom,78,-0.103406533629,-0.00861721113577
bottom,79,-0.108923943939,-0.00907699532825
bottom,80,-0.168056752773,-0.0140047293978
