layer,eigen_index,occupation,fraction
top,0,3.58836384969,0.299030320807
top,1,1.18188127253,0.0984901060443
top,2,1.0106177771,0.0842181480918
top,3,0.886675025562,0.0738895854635
top,4,0.756884362162,0.0630736968469
top,5,0.682452990385,0.056871082532
top,6,0.592255636372,0.0493546363644
top,7,0.584906076127,0.0487421730106
top,8,0.489437731268,0.0407864776056
top,9,0.383678316284,0.0319731930237
top,10,0.376238080409,0.0313531733674
top,11,0.340447671821,0.0283706393184
top,12,0.282186044876,0.0235155037397
top,13,0.232206087892,0.0193505073244
top,14,0.217680966418,0.0181400805348
top,15,0.191102112555,0.0159251760462
top,16,0.168815417249,0.0140679514374
top,17,0.163557259629,0.0136297716357
top,18,0.140746035629,0.0117288363024
top,19,0.12350237499,0.0102918645825
top,20,0.103646970455,0.00863724753788
top,21,0.0931298442429,0.00776082035358
top,22,0.0738708332956,0.00615590277464
top,23,0.0586795198759,0.00488995998966
top,24,0.0544009976764,0.00453341647303
top,25,0.04351567957,0.00362630663084
top,26,0.0400854411021,0.00334045342517
top,27,0.0340520133611,0.00283766778009
top,28,0.0237511718934,0.00197926432445
top,29,0.0205191421539,0.00170992851283
top,30,0.0166520767383,0.00138767306153
top,31,0.00966336756151,0.000805280630126
top,32,0.00339075046506,0.000282562538755
top,33,0.00204934591155,0.000170778825962
top,34,-0.00307083094668,-0.00025590257889
top,35,-0.00501858471038,-0.000418215392532
top,36,-0.00712333197842,-0.000593610998202
top,37,-0.0100183008647,-0.000834858405395
top,38,-0.0164584877612,-0.00137154064676
top,39,-0.0193778773988,-0.00161482311657
top,40,-0.03466767434,-0.00288897286167
top,41,-0.0386913047648,-0.00322427539707
top,42,-0.0428175535034,-0.00356812945862
top,43,-0.0631564839469,-0.00526304032891
top,44,-0.071711773007,-0.00597598108392
top,45,-0.110899018595,-0.00924158488295
top,46,-0.146648227618,-0.0122206856349
top,47,-0.155943980631,-0.0129953317193
top,48,-0.452630506925,-0.0377192089105
bottom,0,3.52645639496,0.293871366246
bottom,1,1.16434917291,0.0970290977425
bottom,2,1.014318136,0.0845265113335
bottom,3,0.85042364099,0.0708686367491
bottom,4,0.720545522536,0.0600454602113
bottom,5,0.65826373175,0.0548553109792
bottom,6,0.595838738058,0.0496532281715
bottom,7,0.545515252604,0.0454596043837
bottom,8,0.467353025114,0.0389460854262
bottom,9,0.393755363433,0.0328129469527
bottom,10,0.332559027127,0.0277132522606
bottom,11,0.305926224751,0.0254938520626
bottom,12,0.251687719639,0.0209739766366
bottom,13,0.239903511762,0.0199919593135
bottom,14,0.222369914622,0.0185308262185
bottom,15,0.196260527483,0.0163550439569
bottom,16,0.181448842355,0.0151207368629
bottom,17,0.151654717831,0.0126378931526
bottom,18,0.121093521826,0.0100911268188
bottom,19,0.104647094426,0.00872059120217
bottom,20,0.0913447042787,0.00761205868989
bottom,21,0.0853698380996,0.00711415317497
bottom,22,0.0780684230987,0.00650570192489
bottom,23,0.061581471547,0.00513178929558
bottom,24,0.0594523791214,0.00495436492678
bottom,25,0.0557390551511,0.00464492126259
bottom,26,0.0423667776287,0.00353056480239
bottom,27,0.0401575904929,0.00334646587441
bottom,28,0.0271954472372,0.00226628726977
bottom,29,0.0213851856605,0.00178209880504
bottom,30,0.0150156738036,0.0012513061503
bottom,31,0.0135304965513,0.00112754137928
bottom,32,0.0101392279847,0.000844935665396
bottom,33,0.00243529275773,0.000202941063144
bottom,34,-0.000818276744739,-6.81897287282e-05
bottom,35,-0.00437257121199,-0.000364380934333
bottom,36,-0.0116331769459,-0.000969431412162
bottom,37,-0.0145059367163,-0.00120882805969
bottom,38,-0.0172035617532,-0.0014336301461
bottom,39,-0.0217486104274,-0.00181238420228
bottom,40,-0.0280873847385,-0.00234061539487
bottom,41,-0.0317263456906,-0.00264386214088
bottom,42,-0.0410591509164,-0.0034215959097
bottom,43,-0.0490158524546,-0.00408465437122
bottom,44,-0.0605211075932,-0.00504342563277
bottom,45,-0.0745594064469,-0.00621328387058
bottom,46,-0.0947900445578,-0.00789917037981
bottom,47,-0.117312978175,-0.00977608151455
bottom,48,-0.436544547138,-0.0363787122615
