layer,eigen_index,occupation,fraction
top,0,1.59951130013,0.133292608344
top,1,1.32956140054,0.110796783379
top,2,1.20687031183,0.100572525986
top,3,1.14126194615,0.0951051621794
top,4,1.10361111119,0.0919675925993
top,5,1.04636748356,0.0871972902964
top,6,0.910214908378,0.0758512423648
top,7,0.66635110459,0.0555292587158
top,8,0.468138278075,0.0390115231729
top,9,0.439061585216,0.0365884654347
top,10,0.371000326593,0.0309166938828
top,11,0.255619933468,0.0213016611223
top,12,0.230308892665,0.0191924077221
top,13,0.149332422269,0.0124443685224
top,14,0.140435233145,0.0117029360954
top,15,0.124510608374,0.0103758840312
top,16,0.122729941679,0.0102274951399
top,17,0.112624784489,0.00938539870739
top,18,0.0989889580575,0.00824907983813
top,19,0.0931289409032,0.00776074507527
top,20,0.0866899121094,0.00722415934245
top,21,0.0800052965603,0.00666710804669
top,22,0.0711616031825,0.00593013359854
top,23,0.0643349768533,0.00536124807111
top,24,0.0600506720186,0.00500422266822
top,25,0.0548208136758,0.00456840113965
top,26,0.0487499539941,0.00406249616617
top,27,0.0466011477823,0.00388342898186
top,28,0.0452006396592,0.0037667199716
top,29,0.0416902536645,0.00347418780538
top,30,0.0393962935975,0.00328302446646
top,31,0.033461753323,0.00278847944358
top,32,0.0324255652207,0.00270213043506
top,33,0.0279865334304,0.0023322111192
top,34,0.0258797779958,0.00215664816632
top,35,0.0233956011166,0.00194963342638
top,36,0.0210295348434,0.00175246123695
top,37,0.0207762177621,0.00173135148017
top,38,0.0197964596658,0.00164970497215
top,39,0.0179990247364,0.00149991872803
top,40,0.0156433452236,0.00130361210197
top,41,0.0126831858386,0.00105693215321
top,42,0.011689737105,0.000974144758754
top,43,0.0108811892131,0.000906765767755
top,44,0.00973096563453,0.000810913802877
top,45,0.00742263490776,0.00061855290898
top,46,0.00668584819438,0.000557154016199
top,47,0.00527060416582,0.000439217013818
top,48,0.00304773075844,0.000253977563204
top,49,0.00289736386079,0.000241446988399
top,50,0.00246720982399,0.000205600818666
top,51,0.00222905842843,0.000185754869036
top,52,0.000206227781741,1.71856484784e-05
top,53,-0.000418590326665,-3.48825272221e-05
top,54,-0.000903128877081,-7.52607397568e-05
top,55,-0.00145281228505,-0.000121067690421
top,56,-0.00224169775225,-0.00018680814602
top,57,-0.00296353449502,-0.000246961207918
top,58,-0.00345577724389,-0.000287981436991
top,59,-0.00371945388872,-0.000309954490726
top,60,-0.00567365229665,-0.000472804358054
top,61,-0.00780941506209,-0.000650784588507
top,62,-0.00843991061954,-0.000703325884962
top,63,-0.00958358436013,-0.000798632030011
top,64,-0.0107317223004,-0.0008943101917
top,65,-0.0132223841623,-0.00110186534686
top,66,-0.0189331751031,-0.00157776459193
top,67,-0.0223166679974,-0.00185972233312
top,68,-0.0224066849537,-0.00186722374614
top,69,-0.0292003683129,-0.00243336402607
top,70,-0.0331923538996,-0.00276602949163
top,71,-0.0407954793553,-0.00339962327961
top,72,-0.0575521549461,-0.00479601291217
top,73,-0.0642019762265,-0.00535016468554
top,74,-0.07690596088,-0.00640883007334
top,75,-0.0799004478633,-0.00665837065527
top,76,-0.101898964106,-0.00849158034213
top,77,-0.12391668943,-0.0103263907858
top,78,-0.138208136978,-0.0115173447481
top,79,-0.169438846664,-0.0141199038886
top,80,-0.246996209629,-0.0205830174691
bottom,0,1.89915605753,0.158263004794
bottom,1,0.857596143695,0.0714663453079
bottom,2,0.849120722228,0.0707600601856
bottom,3,0.726510671472,0.060542555956
bottom,4,0.713251853499,0.0594376544582
bottom,5,0.683340377359,0.0569450314465
bottom,6,0.58426605891,0.0486888382425
bottom,7,0.538576572428,0.0448813810357
