r,top_top,bottom_bottom,top_bottom
1.085401881837401439e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.077611593851374616e+00
3.256205645512204316e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.003928749827349032e+00
5.427009409187007194e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.066559167247771223e+00
7.597813172861810072e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.789292134620545260e-01
9.768616936536612949e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000858631326348114e+00
1.193942070021141583e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.092683084674471061e+00
1.411022446388621732e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.105242660360383988e+00
1.628102822756102297e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.029717745235757764e+00
1.845183199123582307e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.075986236997903189e+00
2.062263575491062872e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.758129277655500644e-01
2.279343951858542883e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.868238038932005685e-01
2.496424328226023448e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.006731901502176285e+00
2.713504704593503458e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.059927711285609364e+00
2.930585080960983468e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.455964983083275932e-01
3.147665457328464589e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.049027731945501252e+00
3.364745833695944599e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.007196940489705872e+00
3.581826210063424609e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.004766054873078351e+00
3.798906586430904619e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.670873278153344632e-01
4.015986962798385740e-01,1.493571162649166449e-03,0.000000000000000000e+00,9.745551836285811786e-01
4.233067339165865750e-01,5.667911078771210344e-03,1.416977769692802586e-03,1.028017371912128164e+00
4.450147715533345760e-01,4.043570708635554553e-03,8.087141417271109106e-03,9.953923227757857095e-01
4.667228091900825770e-01,8.996161188979870729e-03,1.028132707311985201e-02,1.014638465528515443e+00
4.884308468268306891e-01,2.087680580680721654e-02,2.087680580680721654e-02,9.744556122177369106e-01
5.101388844635786901e-01,2.234001122005037712e-02,1.410948077055813182e-02,9.476867917558212673e-01
5.318469221003266911e-01,2.706716719249922104e-02,3.834515352270723154e-02,9.941544950078360365e-01
5.535549597370746921e-01,5.634570425366671603e-02,8.668569885179494561e-02,9.578769723123341517e-01
5.752629973738228042e-01,6.151822354836070789e-02,6.568895056858854720e-02,1.015572029425480194e+00
5.969710350105708052e-01,1.165528623652771212e-01,8.741464677395784089e-02,9.685944768976478825e-01
6.186790726473188062e-01,1.386400880978377603e-01,1.405791103089963079e-01,1.005867772038508079e+00
6.403871102840668073e-01,1.948224350465756483e-01,1.901392034348791116e-01,9.624040962036368718e-01
6.620951479208149193e-01,2.409791374228382466e-01,2.455088204571021226e-01,1.011931189854549995e+00
