layer,m1,m2,kx,ky,occupation
top,-4,-4,-4.13486431176,-4.13486431176,0.00101785545699
top,-4,-3,-4.13486431176,-3.10114823382,-0.00224489943714
top,-4,-2,-4.13486431176,-2.06743215588,0.026651415381
top,-4,-1,-4.13486431176,-1.03371607794,0.0233345576423
top,-4,0,-4.13486431176,0,0.0369257935818
top,-4,1,-4.13486431176,1.03371607794,0.0322642649153
top,-4,2,-4.13486431176,2.06743215588,0.0237373651426
top,-4,3,-4.13486431176,3.10114823382,0.0137217576042
top,-4,4,-4.13486431176,4.13486431176,0.00327568939692
top,-3,-4,-3.10114823382,-4.13486431176,-0.000686888882119
top,-3,-3,-3.10114823382,-3.10114823382,0.0151716096519
top,-3,-2,-3.10114823382,-2.06743215588,0.0491975853218
top,-3,-1,-3.10114823382,-1.03371607794,0.0815200544488
top,-3,0,-3.10114823382,0,0.109936981999
top,-3,1,-3.10114823382,1.03371607794,0.0573981093722
top,-3,2,-3.10114823382,2.06743215588,0.034798313492
top,-3,3,-3.10114823382,3.10114823382,0.016268062295
top,-3,4,-3.10114823382,4.13486431176,0.0139875912351
top,-2,-4,-2.06743215588,-4.13486431176,0.0247391805729
top,-2,-3,-2.06743215588,-3.10114823382,0.0328740416108
top,-2,-2,-2.06743215588,-2.06743215588,0.127876882563
top,-2,-1,-2.06743215588,-1.03371607794,0.239048922027
top,-2,0,-2.06743215588,0,0.359601408361
top,-2,1,-2.06743215588,1.03371607794,0.271262058061
top,-2,2,-2.06743215588,2.06743215588,0.176802937072
top,-2,3,-2.06743215588,3.10114823382,0.0611301095324
top,-2,4,-2.06743215588,4.13486431176,0.00291592713909
top,-1,-4,-1.03371607794,-4.13486431176,0.0320092212034
top,-1,-3,-1.03371607794,-3.10114823382,0.0963898288379
top,-1,-2,-1.03371607794,-2.06743215588,0.272300319484
top,-1,-1,-1.03371607794,-1.03371607794,0.448762579082
top,-1,0,-1.03371607794,0,0.629464642838
top,-1,1,-1.03371607794,1.03371607794,0.451725584046
top,-1,2,-1.03371607794,2.06743215588,0.281444592785
top,-1,3,-1.03371607794,3.10114823382,0.0924081443601
top,-1,4,-1.03371607794,4.13486431176,0.0352468294832
top,0,-4,0,-4.13486431176,0.0209083576484
top,0,-3,0,-3.10114823382,0.0979917230238
top,0,-2,0,-2.06743215588,0.332601167995
top,0,-1,0,-1.03371607794,0.656660469697
top,0,0,0,0,1.54899782278
top,0,1,0,1.03371607794,0.656660469697
top,0,2,0,2.06743215588,0.332601167995
top,0,3,0,3.10114823382,0.0979917230238
top,0,4,0,4.13486431176,0.0209083576484
top,1,-4,1.03371607794,-4.13486431176,0.0352468294832
top,1,-3,1.03371607794,-3.10114823382,0.0924081443601
top,1,-2,1.03371607794,-2.06743215588,0.281444592785
top,1,-1,1.03371607794,-1.03371607794,0.451725584046
top,1,0,1.03371607794,0,0.629464642838
top,1,1,1.03371607794,1.03371607794,0.448762579082
top,1,2,1.03371607794,2.06743215588,0.272300319484
top,1,3,1.03371607794,3.10114823382,0.0963898288379
top,1,4,1.03371607794,4.13486431176,0.0320092212034
top,2,-4,2.06743215588,-4.13486431176,0.00291592713909
top,2,-3,2.06743215588,-3.10114823382,0.0611301095324
top,2,-2,2.06743215588,-2.06743215588,0.176802937072
top,2,-1,2.06743215588,-1.03371607794,0.271262058061
top,2,0,2.06743215588,0,0.359601408361
