step,energy,ewmean,ewvar,pmove,locstd,mcmc_width
0,3.445069e+06,3.445069e+06,0.0,0.1491211,8.091293e+06,0.012795276
1,3.4352492e+06,3.444087e+06,8.678474e+06,0.15649414,8.021418e+06,0.012795276
2,3.4380965e+06,3.443488e+06,1.1040374e+07,0.16030274,7.9652255e+06,0.012795276
3,3.4088045e+06,3.4400198e+06,1.182014e+08,0.16064453,7.8951055e+06,0.012795276
4,3.334371e+06,3.429455e+06,1.1109304e+09,0.15620117,7.746437e+06,0.012795276
5,3.215437e+06,3.4080532e+06,5.122171e+09,0.15917969,7.5383305e+06,0.012579075
6,3.2656182e+06,3.3938098e+06,6.435849e+09,0.16723633,7.718472e+06,0.012579075
7,3.3302538e+06,3.3874542e+06,6.1558067e+09,0.1676758,7.9177245e+06,0.012579075
8,3.2784295e+06,3.3765518e+06,6.6100014e+09,0.16582032,7.8330045e+06,0.012579075
9,3.251148e+06,3.3640115e+06,7.36435e+09,0.16918945,7.724142e+06,0.012579075
10,3.199223e+06,3.3475328e+06,9.071887e+09,0.17407227,7.7806745e+06,0.012375744
11,3.1862515e+06,3.3314045e+06,1.0505745e+10,0.17514649,7.7631705e+06,0.012375744
12,3.1082265e+06,3.3090868e+06,1.3937928e+10,0.17963868,7.340294e+06,0.012375744
13,2.9795092e+06,3.276129e+06,2.2320054e+10,0.1833008,6.9620685e+06,0.012375744
14,2.900236e+06,3.2385398e+06,3.2804647e+10,0.18535157,6.8909585e+06,0.012375744
15,2.8131125e+06,3.195997e+06,4.5813133e+10,0.19252929,6.731501e+06,0.012186938
16,2.7377945e+06,3.1501768e+06,6.0127277e+10,0.19843751,6.5557615e+06,0.012186938
17,2.639145e+06,3.0990735e+06,7.761836e+10,0.1989258,6.457295e+06,0.012186938
18,2.3965605e+06,3.0288222e+06,1.1427372e+11,0.20356447,6.0821365e+06,0.012186938
19,2.224537e+06,2.9483938e+06,1.6106507e+11,0.20737305,5.825175e+06,0.012186938
20,2.1038178e+06,2.8639362e+06,2.0915633e+11,0.2209961,5.8069465e+06,0.012018107
21,1.891841e+06,2.7667268e+06,2.7328792e+11,0.23476563,5.3249155e+06,0.012018107
22,1.5529014e+06,2.6453442e+06,3.785626e+11,0.24223633,4.3685375e+06,0.012018107
23,1.3953034e+06,2.5203402e+06,4.8134056e+11,0.2434082,4.2674e+06,0.012018107
24,1.3150985e+06,2.399816e+06,5.639412e+11,0.2527832,4.1595778e+06,0.012018107
25,1.1605216e+06,2.2758865e+06,6.4577366e+11,0.24829102,3.8332542e+06,0.011867799
26,980015.0,2.1462992e+06,7.323317e+11,0.25620118,3.2421835e+06,0.011867799
27,776530.5,2.0093224e+06,8.279625e+11,0.26152346,2.6294548e+06,0.011867799
28,745476.75,1.8829378e+06,8.8892375e+11,0.27524415,2.5857232e+06,0.011867799
29,593174.3,1.7539614e+06,9.497454e+11,0.28012696,2.1384185e+06,0.011867799
30,537500.4,1.6323152e+06,9.879508e+11,0.27456057,2.0286698e+06,0.011734776
31,455501.12,1.5146339e+06,1.013796e+12,0.27851564,1.9162645e+06,0.011734776
32,399404.38,1.4031109e+06,1.02435265e+12,0.28427735,2.214013e+06,0.011734776
33,380523.94,1.3008521e+06,1.0160289e+12,0.2845215,2.2240625e+06,0.011734776
34,360379.12,1.2068049e+06,9.9403e+11,0.28266603,1.6432102e+06,0.011734776
35,288648.62,1.1149892e+06,9.704979e+11,0.2819336,1.4263649e+06,0.011607523
36,233807.84,1.0268711e+06,9.4333134e+11,0.28872073,901668.7,0.011607523
37,208621.84,945046.2,9.092561e+11,0.2815918,780510.94,0.011607523
38,202386.2,870780.2,8.679694e+11,0.281543,865497.75,0.011607523
39,191689.88,802871.1,8.2267714e+11,0.28076172,739348.7,0.011607523
40,179475.56,740531.56,7.753854e+11,0.27680665,495539.6,0.011478704
41,161995.67,682678.0,7.2797015e+11,0.2740723,244668.45,0.011478704
42,163216.28,630731.8,6.7945877e+11,0.27866212,350686.78,0.011478704
43,157432.1,583401.8,6.31674e+11,0.2779785,192719.2,0.011478704
44,158555.94,540917.25,5.8475105e+11,0.27504885,328387.0,0.011478704
45,152262.73,502051.8,5.3987066e+11,0.26865235,83636.75,0.0113466885
46,152387.1,467085.34,4.968875e+11,0.26621094,68933.27,0.0113466885
47,149643.9,435341.2,4.5626796e+11,0.259668,19187.73,0.0113466885
48,149426.88,406749.75,4.1799837e+11,0.2515625,17318.537,0.0113466885
49,148656.52,380940.44,3.821936e+11,0.23569337,8011.848,0.0113466885
50,159828.23,358829.22,3.4837437e+11,0.23852539,519113.28,0.011199309
51,148874.78,337833.78,3.175042e+11,0.23090822,26052.36,0.011199309
52,148673.42,318917.75,2.889741e+11,0.22597657,26281.016,0.011199309
53,148320.28,301858.0,2.6269601e+11,0.22377929,18304.027,0.011199309
54,147710.28,286443.22,2.3856495e+11,0.2163086,2159.346,0.011199309
55,147473.72,272546.28,2.1644657e+11,0.20732422,10138.199,0.011036615
56,147570.12,260048.67,1.9620762e+11,0.21445313,2066.9905,0.011036615
57,147485.25,248792.33,1.7772721e+11,0.21943359,1098.7666,0.011036615
58,147409.53,238654.05,1.6087954e+11,0.21049805,870.26117,0.011036615
59,147490.16,229537.66,1.4553955e+11,0.21347657,663.76483,0.011036615
60,147321.27,221316.02,1.31593945e+11,0.20087892,668.4535,0.0108727785
61,147437.39,213928.16,1.1892578e+11,0.21791992,582.9398,0.0108727785
62,147222.56,207257.6,1.07433665e+11,0.21171875,663.1378,0.0108727785
63,147392.28,201271.06,9.701284e+10,0.20859376,559.2442,0.0108727785
64,147242.62,195868.22,8.757427e+10,0.20117188,572.7721,0.0108727785
65,147341.66,191015.56,7.902877e+10,0.20947266,516.6949,0.010715978
66,147180.25,186632.03,7.129883e+10,0.21235353,579.0239,0.010715978
67,147338.14,182702.64,6.4307905e+10,0.21533203,506.63898,0.010715978
68,147194.34,179151.81,5.7990586e+10,0.20668945,495.0904,0.010715978
69,147282.75,175964.9,5.2282933e+10,0.21201172,429.0264,0.010715978
70,147157.88,173084.2,4.7129326e+10,0.20478517,482.83417,0.010558963
71,147285.1,170504.3,4.2476294e+10,0.21674806,405.41367,0.010558963
72,147171.12,168170.98,3.8277665e+10,0.21176758,432.64148,0.010558963
73,147261.72,166080.06,3.4489246e+10,0.21694335,385.08093,0.010558963
74,147180.25,164190.08,3.107247e+10,0.20996094,383.05887,0.010558963
75,147233.78,162494.45,2.7991097e+10,0.20854492,345.03897,0.010406205
76,147144.58,160959.47,2.5213192e+10,0.21230468,388.59836,0.010406205
77,147226.58,159586.19,2.2708847e+10,0.21274415,337.39865,0.010406205
78,147169.84,158344.55,2.0451838e+10,0.21225587,346.7141,0.010406205
79,147234.06,157233.5,1.8417762e+10,0.21791992,314.71402,0.010406205
80,147150.44,156225.19,1.6585135e+10,0.21401368,339.7105,0.010258462
81,147206.02,155323.27,1.4933942e+10,0.21879883,294.8483,0.010258462
82,147161.0,154507.03,1.3446543e+10,0.21474609,305.5686,0.010258462
83,147198.8,153776.2,1.2106696e+10,0.22060548,282.62607,0.010258462
84,147152.1,153113.8,1.0899975e+10,0.21674804,307.16925,0.010258462
