r,top_top,bottom_bottom,top_bottom
2.713504704593503597e-03,0.000000000000000000e+00,0.000000000000000000e+00,9.394562613063266454e-01
8.140514113780510791e-03,0.000000000000000000e+00,0.000000000000000000e+00,9.855080388213427467e-01
1.356752352296751798e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.049980527342365466e+00
1.899453293215452518e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.022349460833355206e+00
2.442154234134153237e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.028489697835357708e+00
2.984855175052853957e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.846707337756153144e-01
3.527556115971554329e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.968438609788847771e-01
4.070257056890255742e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.048138456241764160e+00
4.612957997808955768e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.670873278153360175e-01
5.155658938727657181e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000535460957821865e+00
5.698359879646357207e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.044717467054935067e+00
6.241060820565058620e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.646846263797703713e-01
6.783761761483758645e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.036717615418041305e+00
7.326462702402458671e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.010068986829349980e+00
7.869163643321161472e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.030924619405115816e+00
8.411864584239861498e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.015218863024579532e+00
8.954565525158561523e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.023186765879084748e+00
9.497266466077261549e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.001823525712375096e+00
1.003996740699596435e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.029817316646600256e+00
1.058266834791466438e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.564599945426416339e-01
1.112536928883336440e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.960662512272250302e-01
1.166807022975206443e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.001786806687115616e+00
1.221077117067076723e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.855080388213406373e-01
1.275347211158946725e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.688510129116584269e-01
1.329617305250816728e-01,1.127798633020800877e-03,0.000000000000000000e+00,9.952822936408568522e-01
1.383887399342686730e-01,3.250713706942310374e-03,1.083571235647436863e-03,1.014222676566000736e+00
1.438157493434557010e-01,9.384135795512650591e-03,2.085363510113922257e-03,9.816848723861288928e-01
1.492427587526427013e-01,8.038128438984628449e-03,1.205719265847694441e-02,9.786421374463786238e-01
1.546697681618297016e-01,1.648168879484784508e-02,1.454266658368927496e-02,9.811452388462363894e-01
1.600967775710167018e-01,1.217640219041097802e-02,3.465591392655432285e-02,9.736438520717085598e-01
1.655237869802037298e-01,3.895527409466933988e-02,3.986121070152211232e-02,9.910946478969362428e-01
1.709507963893907301e-01,6.754260702202349864e-02,7.368284402402563993e-02,9.828765086776276583e-01
1.763778057985777303e-01,1.071235193887759563e-01,1.062733327269602679e-01,9.670873278153384600e-01
1.818048152077647306e-01,1.971291013627851363e-01,1.575383194991295532e-01,1.008327725589978296e+00
1.872318246169517586e-01,2.618944564766983452e-01,2.330620392499058724e-01,1.014340456048129946e+00
1.926588340261387589e-01,3.502529557480096867e-01,3.518096355513342099e-01,9.951075642751786576e-01
1.980858434353257591e-01,4.443681107065390323e-01,5.041723368493270518e-01,9.954754098451428224e-01
2.035128528445127594e-01,6.388302576882997075e-01,5.843049531105209971e-01,1.037086029638156770e+00
2.089398622536997874e-01,7.901767331537574712e-01,8.124251243688042079e-01,9.950772393439462071e-01
2.143668716628867876e-01,9.947183943243459447e-01,1.006610245733286835e+00,1.016753295464442264e+00
2.197938810720737879e-01,1.170738521715074310e+00,1.197346215390416857e+00,9.899426544339002820e-01
2.252208904812607881e-01,1.426828325995364688e+00,1.398864355070583931e+00,9.983803428978298422e-01
2.306478998904478162e-01,1.598050858332835666e+00,1.556441722883974199e+00,9.953685370657328058e-01
2.360749092996348164e-01,1.762036287264201473e+00,1.813487238694771131e+00,1.004563946758592063e+00
2.415019187088218167e-01,1.948455881017350233e+00,1.911821433286303717e+00,1.044081760334822917e+00
