step,energy,ewmean,ewvar,pmove,locstd,mcmc_width
0,34156.01,34156.01,0.0,0.9947754,499336.5,0.05125237
1,23569.43,33097.35,1.0086815e+07,0.9945801,212329.94,0.05125237
2,12811.605,31068.777,4.611417e+07,0.9917481,123255.82,0.05125237
3,24669.82,30428.88,4.5187948e+07,0.99067384,414892.9,0.05125237
4,12706.578,28656.65,6.893635e+07,0.98876953,98799.266,0.05125237
5,14664.901,27257.475,7.966193e+07,0.9825195,147916.25,0.052503917
6,16397.848,26171.512,8.230957e+07,0.9762207,121915.73,0.052503917
7,23095.365,25863.896,7.493025e+07,0.971875,364503.75,0.052503917
8,12970.418,24574.549,8.239898e+07,0.96196294,106788.37,0.052503917
9,18927.512,24009.846,7.702909e+07,0.94677734,190540.8,0.052503917
10,39804.113,25589.273,9.177747e+07,0.95249027,560842.75,0.05370533
11,32091.531,26239.5,8.640486e+07,0.9525879,543351.1,0.05370533
12,15996.887,25215.238,8.7206376e+07,0.9390137,158951.34,0.05370533
13,15352.12,24228.926,8.724104e+07,0.94096684,179806.5,0.05370533
14,19719.559,23777.988,8.034703e+07,0.9308594,320096.22,0.05370533
15,25401.541,23940.344,7.254956e+07,0.92397463,277190.78,0.054855973
16,18966.771,23442.986,6.752088e+07,0.9379883,286836.16,0.054855973
17,27244.469,23823.135,6.2069404e+07,0.925,337629.97,0.054855973
18,17240.086,23164.83,5.9762748e+07,0.92587894,247886.98,0.054855973
19,18977.535,22746.102,5.536448e+07,0.929834,251194.69,0.054855973
20,35720.523,24043.543,6.497824e+07,0.935791,590934.7,0.056064375
21,47301.04,26369.293,1.07162424e+08,0.93955076,711247.8,0.056064375
22,19173.754,25649.738,1.01106e+08,0.9585937,306897.62,0.056064375
23,33373.746,26422.139,9.6364824e+07,0.9595703,457896.1,0.056064375
24,23239.934,26103.918,8.763971e+07,0.9583008,356098.1,0.056064375
25,28424.592,26335.984,7.936043e+07,0.9399903,466907.62,0.057311434
26,18742.701,25576.656,7.66136e+07,0.923291,214599.97,0.057311434
27,13126.178,24331.61,8.290354e+07,0.9308106,124281.31,0.057311434
28,24296.254,24328.074,7.46133e+07,0.91582036,413048.84,0.057311434
29,11327.633,23028.03,8.2363e+07,0.9026855,113190.375,0.057311434
30,24657.39,23190.965,7.436563e+07,0.9189942,302424.75,0.05852475
31,16569.832,22528.852,7.087461e+07,0.92241216,140557.92,0.05852475
32,14355.223,21711.488,6.979989e+07,0.9103516,180913.05,0.05852475
33,24442.688,21984.607,6.349125e+07,0.9117676,425873.44,0.05852475
34,30485.723,22834.719,6.364633e+07,0.915918,462492.0,0.05852475
35,11645.092,21715.756,6.855039e+07,0.90463865,90012.25,0.059720885
36,22655.031,21809.684,6.177475e+07,0.8982422,266478.97,0.059720885
37,16438.045,21272.52,5.8194184e+07,0.8918945,197557.64,0.059720885
38,19215.752,21066.844,5.275549e+07,0.8816894,289552.9,0.059720885
39,18260.025,20786.162,4.818898e+07,0.8588379,308707.2,0.059720885
40,17269.023,20434.45,4.448341e+07,0.8695801,241331.6,0.06083473
41,26399.508,21030.955,4.323744e+07,0.86518556,449168.4,0.06083473
42,22347.227,21162.582,3.9069624e+07,0.85673827,315348.4,0.06083473
43,16313.266,20677.65,3.727909e+07,0.8597168,203614.61,0.06083473
44,18129.963,20422.88,3.4135344e+07,0.8516114,333792.0,0.06083473
45,15390.228,19919.615,3.3001292e+07,0.8629395,197029.7,0.061948776
46,19629.121,19890.566,2.9708756e+07,0.8547852,331986.2,0.061948776
47,27381.666,20639.676,3.178837e+07,0.83637697,474035.03,0.061948776
48,14613.946,20037.104,3.187738e+07,0.84833986,190193.25,0.061948776
49,29547.137,20988.107,3.6829308e+07,0.8583008,458303.72,0.061948776
50,13921.168,20281.414,3.7641124e+07,0.8552735,138376.28,0.06305905
51,12146.088,19467.88,3.983353e+07,0.85961914,126128.7,0.06305905
52,9717.802,18492.873,4.4405936e+07,0.86450195,73323.83,0.06305905
53,27660.895,19409.676,4.753008e+07,0.8689941,394870.16,0.06305905
54,32740.822,20742.791,5.877182e+07,0.8570801,446385.5,0.06305905
55,16244.749,20292.986,5.471555e+07,0.8650879,141205.92,0.06422071
56,41208.695,22384.557,8.861602e+07,0.846875,535872.4,0.06422071
