step,energy,ewmean,ewvar,pmove,locstd
0,557.329,557.329,0.0,0.9985108,3851.6104
1,1677.0542,669.3015,112840.61,0.99831545,30079.99
2,1025.7794,704.9493,112993.43,0.99816895,16360.768
3,1007.129,735.16724,109912.22,0.99814457,14267.997
4,661.7394,727.82446,99406.24,0.9979736,14032.454
5,2070.3013,862.07214,251667.56,0.99821776,36378.418
6,6594.8076,1435.3457,3.1842835e+06,0.99777836,190486.94
7,1142.7979,1406.091,2.8735578e+06,0.9980225,24301.13
8,2608.8926,1526.3711,2.7164078e+06,0.9979736,91000.86
9,728.3617,1446.5702,2.5020808e+06,0.99768066,7003.591
10,476.97113,1349.6102,2.3364838e+06,0.9978272,4924.1235
11,1827.5283,1397.4021,2.1233918e+06,0.99816895,37840.652
12,1196.3251,1377.2944,1.9146915e+06,0.998291,15486.845
13,1446.5193,1384.2169,1.7236536e+06,0.99748534,33582.23
14,800.84235,1325.8795,1.5819176e+06,0.9977051,7343.68
15,2640.1494,1457.3065,1.5791832e+06,0.99799806,77447.61
16,982.51434,1409.8273,1.4415534e+06,0.9979004,14981.849
17,1365.8164,1405.4261,1.2975724e+06,0.99785155,42628.773
18,1277.2633,1392.6099,1.1692935e+06,0.997876,16814.105
19,540.2892,1307.3778,1.1177446e+06,0.99794924,4745.6396
20,1517.2886,1328.3689,1.00993575e+06,0.9977051,26905.492
21,408.74164,1236.4061,985056.5,0.997876,3583.9763
22,810.27484,1193.793,902893.75,0.9980225,11597.161
23,1887.8838,1263.202,855962.94,0.99768066,35819.55
24,1787.4432,1315.6261,795101.2,0.9979004,49129.14
25,5300.614,1714.1249,2.1448025e+06,0.99758303,197841.84
26,1000.77234,1642.7897,1.9761208e+06,0.9977539,13687.277
27,5014.9824,1980.009,2.8019602e+06,0.99821776,183185.5
28,4568.8193,2238.8901,3.1249388e+06,0.997876,173036.67
29,1420.3374,2157.035,2.8727472e+06,0.9982422,28503.303
30,2467.0007,2188.0315,2.5941198e+06,0.9979004,84222.82
31,1477.5817,2116.9866,2.3801342e+06,0.9979004,26484.203
32,376.78156,1942.9661,2.414669e+06,0.99814457,3367.314
33,1217.3203,1870.4015,2.2205928e+06,0.9977051,25938.354
34,4744.7935,2157.8408,2.742125e+06,0.9979004,167346.27
35,3336.6226,2275.719,2.59297e+06,0.9984375,90389.62
36,542.9586,2102.4429,2.6038942e+06,0.9980469,5041.5405
37,2385.5818,2130.7568,2.3507198e+06,0.9979248,45996.32
38,1230.4717,2040.7283,2.1885938e+06,0.99863285,17685.793
39,1060.4458,1942.7001,2.05622e+06,0.9978272,12964.016
40,2972.8997,2045.72,1.9461159e+06,0.9980957,61436.06
41,7494.31,2590.579,4.423346e+06,0.99794924,294553.66
42,9720.145,3303.5356,8.555774e+06,0.99785155,258032.72
43,4046.0645,3377.7886,7.749818e+06,0.9981201,76388.39
44,933.4999,3133.3596,7.512545e+06,0.9983887,14169.886
45,4660.62,3286.0857,6.9712175e+06,0.99853516,163746.89
46,1239.8596,3081.4631,6.650929e+06,0.9982422,19552.736
47,2380.6736,3011.3843,6.0300355e+06,0.9980713,78754.25
48,316.44394,2741.8901,6.080675e+06,0.99814457,2217.0657
49,1432.0331,2610.9045,5.6270225e+06,0.99785155,31361.52
50,765.3927,2426.3533,5.3708525e+06,0.9980957,7576.2207
51,1511.6418,2334.882,4.9090695e+06,0.9985108,36311.49
52,3303.4043,2431.7344,4.5025855e+06,0.9979004,93491.27
53,1213.5005,2309.911,4.1858955e+06,0.9977295,16302.532
54,773.1671,2156.2366,3.979848e+06,0.9977051,10481.751
55,983.9221,2039.0051,3.705552e+06,0.9977295,15853.796
56,4738.4834,2308.953,3.9908432e+06,0.9980225,167122.73
57,4711.0522,2549.1628,4.1110662e+06,0.9980469,175891.1
58,911.1963,2385.3662,3.9414235e+06,0.9975342,12959.161
59,4009.0254,2547.7322,3.7845452e+06,0.99799806,141612.56
60,695.53503,2362.5125,3.7148478e+06,0.9975342,6045.203
61,1872.6967,2313.5308,3.3649558e+06,0.99726564,36324.605
62,1139.626,2196.1404,3.1524848e+06,0.99746096,13387.155
63,835.98535,2060.125,3.0037382e+06,0.9975586,13711.429
64,1133.4683,1967.4594,2.7806468e+06,0.9967041,13993.503
65,4485.493,2219.2627,3.0732262e+06,0.9968994,171329.48
66,1419.3789,2139.2744,2.823487e+06,0.9964356,29069.438
67,2469.7969,2172.3267,2.5509702e+06,0.9972168,38089.734
68,4339.5986,2389.054,2.7186092e+06,0.9971924,99227.4
69,4117.7324,2561.9219,2.715698e+06,0.996875,143083.58
70,637.9663,2369.5264,2.7772725e+06,0.99699706,8472.012
71,2258.3203,2358.4058,2.5006582e+06,0.9971191,62707.918
72,825.3713,2205.1023,2.46211e+06,0.99663085,8409.115
73,2385.9019,2223.1821,2.2188408e+06,0.99655765,65664.57
74,1281.6924,2129.0332,2.0767329e+06,0.9968506,35047.184
75,680.7302,1984.2029,2.0578419e+06,0.9968018,10937.318
76,1295.0094,1915.2836,1.8948066e+06,0.99758303,18943.236
77,3967.2266,2120.4778,2.0842681e+06,0.9956299,82730.6
78,8959.565,2804.3867,6.0854225e+06,0.99609375,367969.47
79,1018.7721,2625.8252,5.763838e+06,0.9958496,25314.871
80,1771.3778,2540.3804,5.2531615e+06,0.9956299,56429.656
81,1492.8558,2435.628,4.826603e+06,0.9955811,23970.441
82,1402.5892,2332.324,4.439988e+06,0.995459,32979.934
83,802.8214,2179.3738,4.2065335e+06,0.994751,9076.955
84,474.95563,2008.932,4.0473338e+06,0.99560547,3294.6223
85,970.8221,1905.121,3.7395908e+06,0.9949951,19140.277
86,1145.7585,1829.1847,3.4175285e+06,0.9950684,17125.002
87,561.41895,1702.4081,3.2204262e+06,0.99484867,6407.168
88,3384.101,1870.5774,3.1529118e+06,0.99504393,78716.25
89,707.36304,1754.256,2.9593965e+06,0.9950684,9567.301
90,2461.4219,1824.9725,2.7084642e+06,0.9950928,45973.723
91,9928.283,2635.3037,8.347345e+06,0.99470216,408910.25
92,2040.119,2575.7852,7.5444925e+06,0.99428713,45175.598
93,1887.4767,2506.9543,6.8326825e+06,0.9944092,57742.84
94,1158.7871,2372.1377,6.312994e+06,0.99484867,21767.137
95,2117.3633,2346.6602,5.6875365e+06,0.9939209,57156.875
96,4181.402,2530.1343,5.4217475e+06,0.99433595,154952.31
97,1500.3977,2427.1606,4.9750045e+06,0.99365234,24900.133
98,1841.5856,2368.603,4.508365e+06,0.9936768,27958.555
99,839.7172,2215.7144,4.2679025e+06,0.99433595,13990.352
100,474.53375,2041.5963,4.113966e+06,0.9940918,3485.5342
101,728.4158,1910.2783,3.8577692e+06,0.9927246,6889.0254
102,788.4502,1798.0955,3.585257e+06,0.9935303,15345.967
103,923.30145,1710.6161,3.295605e+06,0.99333495,17505.957
104,779.73773,1617.5282,3.0440325e+06,0.99401855,10376.046
105,814.4127,1537.2167,2.7976788e+06,0.99382323,9186.322
106,667.5879,1450.2538,2.5859738e+06,0.9935059,10883.323
107,881.9548,1393.4238,2.3564432e+06,0.99316406,12499.494
108,694.393,1323.5208,2.164777e+06,0.9930908,10728.614
109,2447.5269,1435.9214,2.0620044e+06,0.99257815,66376.836
110,2300.255,1522.3547,1.9230402e+06,0.9931885,67580.54
111,731.1123,1443.2305,1.787082e+06,0.99279785,7676.6133
112,453.6273,1344.2701,1.6965121e+06,0.9928711,3166.4158
113,956.5348,1305.4966,1.5403914e+06,0.9930176,12465.166
114,539.7927,1228.9261,1.4391194e+06,0.9931397,6575.6895
115,8730.482,1979.0818,6.3598085e+06,0.99284667,354681.6
116,13604.601,3141.6338,1.7887568e+07,0.9928711,434135.25
117,782.1406,2905.6846,1.6599859e+07,0.9923584,10707.374
118,3374.663,2952.5825,1.4959667e+07,0.99306643,77425.5
119,711.54724,2728.479,1.3915702e+07,0.99306643,10697.4795
120,2571.2632,2712.7573,1.2526356e+07,0.993457,39218.035
121,5384.6104,2979.9426,1.1916212e+07,0.9933106,171496.73
122,502.6249,2732.211,1.127693e+07,0.993042,6988.537
123,1387.9689,2597.7866,1.0311866e+07,0.9930176,34343.395
124,2891.1304,2627.121,9.288424e+06,0.9930176,47734.15
125,1049.4036,2469.3494,8.583608e+06,0.9926025,15281.983
126,666.83044,2289.0974,8.0176635e+06,0.9925537,8423.864
127,2939.876,2354.1753,7.2540135e+06,0.99311525,65692.68
128,3061.8267,2424.9404,6.5736815e+06,0.9922852,50831.582
129,1626.6387,2345.1104,5.973669e+06,0.9923584,24327.201
130,2768.9048,2387.4897,5.392466e+06,0.9919922,57085.207
131,4481.353,2596.876,5.247803e+06,0.99194336,138832.55
132,5223.6787,2859.5562,5.3440305e+06,0.9914795,177530.11
133,1950.188,2768.6194,4.884053e+06,0.99152833,42576.855
134,1412.6693,2633.0244,4.5611215e+06,0.99082035,27493.623
135,1221.9197,2491.914,4.2842185e+06,0.9909668,31857.738
136,1214.1326,2364.136,4.0027418e+06,0.9905762,18059.688
137,3049.5222,2432.6746,3.6447455e+06,0.990625,90267.53
138,1825.4832,2371.9553,3.3134522e+06,0.9897217,35885.63
139,529.73224,2187.733,3.2875478e+06,0.9907959,5343.063
140,1385.0833,2107.468,3.0167752e+06,0.9906006,20674.412
141,7287.879,2625.5093,5.130397e+06,0.9900635,232875.3
142,1490.3118,2511.9895,4.733338e+06,0.99089354,34871.79
143,1084.3206,2369.2227,4.4434455e+06,0.9903076,13942.707
144,2241.8772,2356.488,4.0005602e+06,0.9911377,72592.21
145,1141.7421,2235.0134,3.7333088e+06,0.9900879,27672.936
146,560.45984,2067.558,3.6123495e+06,0.9899414,9880.28
147,1621.0764,2022.9099,3.2690555e+06,0.99089354,27430.88
148,2190.046,2039.6235,2.944664e+06,0.9907471,61057.773
149,14021.207,3237.782,1.557045e+07,0.99121094,414941.9
150,2643.5156,3178.3555,1.4045188e+07,0.9907471,70632.8
151,1898.3787,3050.358,1.2788119e+07,0.9900879,50136.816
152,753.06616,2820.6287,1.1984286e+07,0.9888672,12083.72
153,2660.5303,2804.619,1.0788164e+07,0.99045414,64130.305
154,1798.1791,2703.9749,9.80051e+06,0.98864746,49565.27
155,1777.8904,2611.3665,8.897645e+06,0.98879397,28605.395
156,692.8678,2419.5166,8.339138e+06,0.98881835,8562.387
157,3886.3455,2566.1995,7.698867e+06,0.98876953,109395.24
158,2573.2642,2566.906,6.9289845e+06,0.9883057,91978.42
159,3271.2039,2637.3357,6.280729e+06,0.98837894,79336.98
160,778.29846,2451.432,5.9636975e+06,0.9895264,8617.445
161,9550.409,3161.3296,9.902921e+06,0.9890869,380952.56
162,489.65784,2894.1624,9.555033e+06,0.988501,5665.037
163,2230.707,2827.817,8.639145e+06,0.9891602,68314.64
164,1284.3958,2673.4749,7.989624e+06,0.9904785,24149.6
165,914.4616,2497.5735,7.469133e+06,0.9904785,13900.573
166,2115.5784,2459.374,6.7353525e+06,0.9910156,37035.574
167,10562.131,3269.6497,1.1970738e+07,0.99099123,398367.1
168,2231.4321,3165.828,1.0870675e+07,0.99003905,55667.867
169,812.0136,2930.4465,1.0282247e+07,0.99082035,8235.134
170,1134.4954,2750.8513,9.544312e+06,0.99118656,18218.271
171,798.71985,2555.6382,8.932854e+06,0.9902832,14033.002
172,1280.2007,2428.0945,8.185975e+06,0.9900879,22377.746
173,1416.8887,2326.9739,7.4594055e+06,0.9903809,27776.92
174,827.2991,2177.0063,6.915877e+06,0.98933107,22437.262
175,974.06696,2056.7124,6.354525e+06,0.98959965,12846.969
176,1010.4613,1952.0873,5.81759e+06,0.99021,20211.408
177,3059.454,2062.824,5.3461945e+06,0.989917,69269.25
178,1739.0549,2030.447,4.821009e+06,0.98928225,34868.688
179,636.06323,1891.0087,4.5138955e+06,0.98918456,9461.994
180,576.09424,1759.5172,4.218116e+06,0.98955077,5345.763
181,721.92126,1655.7576,3.8931988e+06,0.9890381,10619.963
182,460.5648,1536.2383,3.6324425e+06,0.9885254,3659.9087
183,1658.4008,1548.4546,3.2705412e+06,0.9888428,24372.35
184,679.0797,1461.5171,3.0115102e+06,0.9890137,12850.991
185,524.4641,1367.8118,2.7893852e+06,0.9897461,5408.583
186,11000.83,2331.1138,1.0862001e+07,0.98879397,369174.7
187,4852.9575,2583.298,1.0348174e+07,0.9884766,187557.98
188,4123.1855,2737.2869,9.526769e+06,0.9876465,74071.99
189,2500.7988,2713.6382,8.579126e+06,0.98845214,43340.555
190,2130.9438,2655.3687,7.751771e+06,0.9888916,37485.953
191,1334.5461,2523.2864,7.133605e+06,0.9883057,24104.916
192,3036.9475,2574.6526,6.443991e+06,0.9868164,89000.625
193,1069.8313,2424.1704,6.0033955e+06,0.98657227,12838.901
194,707.72546,2252.526,5.6682125e+06,0.98652345,7600.1904
195,2881.3374,2315.407,5.1369775e+06,0.9872559,98385.03
196,4316.4146,2515.5078,4.9836425e+06,0.9888672,116831.4
197,6794.3003,2943.387,6.133004e+06,0.98881835,256197.77
198,1395.6112,2788.6094,5.7353085e+06,0.98759764,29544.312
199,1649.9526,2674.7437,5.278466e+06,0.98737794,29149.139
200,891.0662,2496.376,5.0369545e+06,0.98774415,17650.855
201,698.3087,2316.5693,4.824233e+06,0.9867188,8273.487
202,4882.5522,2573.1677,4.934394e+06,0.9868652,127506.85
203,1982.248,2514.0757,4.472381e+06,0.98715824,39816.43
204,1454.8207,2408.1501,4.1261245e+06,0.987085,20765.79
205,1709.917,2338.327,3.7573898e+06,0.98723143,29825.45
