step,energy,ewmean,ewvar,pmove,locstd
0,485633.53,485633.53,0.0,0.9832886,1.5498754e+06
1,588978.5,495968.03,9.6121645e+08,0.98168945,1.8657222e+06
2,561818.2,502553.06,1.2553567e+09,0.9826294,1.7663641e+06
3,575902.5,509888.0,1.6140335e+09,0.9822998,1.7721024e+06
4,666144.4,525513.6,3.6500751e+09,0.9823853,2.177244e+06
5,580408.75,531003.1,3.5562803e+09,0.98358154,1.7997654e+06
6,542853.56,532188.2,3.2132913e+09,0.9834717,1.5116451e+06
7,555964.56,534565.8,2.9428406e+09,0.9840332,1.6723594e+06
8,547115.06,535820.75,2.66273e+09,0.98511964,1.5952806e+06
9,531877.4,535426.44,2.3978563e+09,0.98498535,1.514873e+06
10,488815.88,530765.4,2.3535995e+09,0.98752445,1.461689e+06
11,565144.25,534203.25,2.224611e+09,0.9859619,1.6430365e+06
12,518238.06,532606.75,2.0250897e+09,0.9868042,1.6497188e+06
13,517235.22,531069.6,1.8438463e+09,0.98739016,1.5399445e+06
14,541041.5,532066.8,1.668411e+09,0.9869995,1.7175194e+06
15,540608.4,532921.0,1.5081362e+09,0.98688966,1.6804641e+06
16,514059.28,531034.8,1.3893413e+09,0.9869873,1.5872482e+06
17,595374.25,537468.75,1.6229678e+09,0.98666996,1.791437e+06
18,539365.4,537658.44,1.4609947e+09,0.9869873,1.6227189e+06
19,537987.0,537691.3,1.3149048e+09,0.9876587,1.6656094e+06
20,567410.7,540663.25,1.262906e+09,0.9866211,1.778732e+06
21,506250.3,537221.94,1.2431978e+09,0.9873657,1.6420918e+06
22,570564.06,540556.1,1.2189308e+09,0.9878052,1.73006e+06
23,489675.84,535468.1,1.33003e+09,0.9859009,1.4545078e+06
24,489440.7,530865.4,1.3876942e+09,0.98580325,1.4038715e+06
25,588502.6,536629.1,1.5479095e+09,0.9857788,1.7757339e+06
26,494030.06,532369.25,1.5564397e+09,0.98448485,1.5852344e+06
27,487373.2,527869.6,1.5830139e+09,0.9845581,1.3592182e+06
28,531716.2,528254.25,1.426044e+09,0.9846436,1.5822415e+06
29,457773.7,521206.2,1.7305155e+09,0.9839844,1.295705e+06
30,515765.94,520662.16,1.5601275e+09,0.9837891,1.5807106e+06
31,528723.9,521468.3,1.4099639e+09,0.98431396,1.5599479e+06
32,498624.38,519183.9,1.3159336e+09,0.9836914,1.4917338e+06
33,518027.94,519068.3,1.1844604e+09,0.98381346,1.5728425e+06
34,555927.6,522754.25,1.1882892e+09,0.98344725,1.681734e+06
35,503333.94,520812.22,1.1034035e+09,0.9833496,1.4523136e+06
36,491641.53,517895.16,1.0696467e+09,0.98393553,1.45089e+06
37,537747.75,519880.4,9.9815334e+08,0.98422855,1.5367574e+06
38,543604.1,522252.78,9.489913e+08,0.98389894,1.6304002e+06
39,567578.75,526785.4,1.038992e+09,0.9845703,1.7321491e+06
40,549144.25,529021.25,9.800855e+08,0.9834351,1.6535488e+06
41,547269.4,530846.06,9.120464e+08,0.9827637,1.5783456e+06
42,559954.1,533756.9,8.970969e+08,0.9823975,1.7851411e+06
43,563841.8,536765.4,8.8884646e+08,0.9813843,1.6544049e+06
44,551295.06,538218.4,8.1896186e+08,0.9820313,1.7002482e+06
45,535557.06,537952.25,7.377031e+08,0.9822144,1.641129e+06
46,515002.4,535657.25,7.1133536e+08,0.98254395,1.5692238e+06
47,504273.06,532518.8,7.2884883e+08,0.9827027,1.4607321e+06
48,520557.38,531322.7,6.6884077e+08,0.9838013,1.4935066e+06
49,510455.7,529236.0,6.4114554e+08,0.98336184,1.4423966e+06
50,527282.56,529040.6,5.773744e+08,0.9834351,1.5410229e+06
51,465858.0,522722.38,8.789209e+08,0.9849121,1.3189759e+06
52,566628.1,527112.94,9.6452314e+08,0.98426515,1.6606538e+06
53,579242.9,532325.94,1.1126486e+09,0.9845459,1.8855816e+06
54,522277.56,531321.1,1.01047104e+09,0.98471683,1.5142355e+06
55,512868.7,529475.9,9.400682e+08,0.98448485,1.4998561e+06
56,523699.56,528898.25,8.490643e+08,0.98481447,1.5268261e+06
57,611812.2,537189.6,1.3828827e+09,0.9851807,1.9456131e+06
58,541587.9,537629.44,1.2463354e+09,0.9852173,1.664698e+06
59,525315.6,536398.06,1.1353485e+09,0.98515624,1.6133646e+06
60,543993.4,537157.6,1.0270056e+09,0.98471683,1.7012535e+06
61,538638.8,537305.75,9.2450246e+08,0.98461914,1.6974066e+06
62,524488.3,536024.0,8.46838e+08,0.98386234,1.6589385e+06
63,497729.75,532194.56,8.9413466e+08,0.98389894,1.4062299e+06
64,542408.6,533216.0,8.141106e+08,0.9835327,1.6257475e+06
65,516525.22,531546.94,7.577719e+08,0.98493654,1.503297e+06
66,537252.6,532117.5,6.849246e+08,0.98475343,1.571212e+06
67,529554.8,531861.25,6.170232e+08,0.98459476,1.5927026e+06
68,612547.8,539929.9,1.1412498e+09,0.98300785,1.9908348e+06
69,608179.94,546754.9,1.4463512e+09,0.9831421,1.8611946e+06
70,568467.4,548926.1,1.344145e+09,0.9835327,1.6932275e+06
71,587522.06,552785.75,1.3437987e+09,0.98186034,1.7756331e+06
72,595469.4,557054.1,1.373389e+09,0.98259276,1.8704948e+06
73,509745.62,552323.25,1.4374785e+09,0.98155516,1.4987632e+06
74,516269.78,548717.9,1.4107174e+09,0.98164064,1.6314582e+06
75,578872.06,551733.3,1.3514804e+09,0.98167723,1.7681518e+06
76,560323.75,552592.4,1.222974e+09,0.9811768,1.6851825e+06
77,524961.44,549829.25,1.1693887e+09,0.98082274,1.5651592e+06
