r,top_top,bottom_bottom,top_bottom
2.713504704593503597e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.118251947973167182e-01
8.140514113780511485e-02,0.000000000000000000e+00,0.000000000000000000e+00,8.381423507732911338e-01
1.356752352296751729e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.033401887436958599e+00
1.899453293215452587e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.670873278153360175e-01
2.442154234134153168e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000858631326347892e+00
2.984855175052854026e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.394562613063254242e-01
3.527556115971555162e-01,4.250933309078398434e-03,0.000000000000000000e+00,1.039353194069668307e+00
4.070257056890255187e-01,0.000000000000000000e+00,3.684142201201280956e-03,9.412983324069272850e-01
4.612957997808956323e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.979691080312877993e-01
5.155658938727656349e-01,2.908533316737853432e-03,2.908533316737853432e-03,9.976269276410837383e-01
5.698359879646357484e-01,2.631530143715197709e-03,5.263060287430395418e-03,9.986656895399174116e-01
6.241060820565058620e-01,2.402701435566049516e-03,2.402701435566049516e-03,9.658859770975518622e-01
6.783761761483759756e-01,4.420970641441540269e-03,4.420970641441540269e-03,1.002455092946869186e+00
7.326462702402459781e-01,4.093491334668082626e-03,4.093491334668082626e-03,9.650405821480004809e-01
7.869163643321159807e-01,7.622363174899217560e-03,5.716772381174412519e-03,1.010915916071008613e+00
8.411864584239860942e-01,8.913247260970827424e-03,1.782649452194165485e-02,9.599567300065580122e-01
8.954565525158562078e-01,1.674610091455125752e-02,1.339688073164100636e-02,9.821588186384312413e-01
9.497266466077263214e-01,2.210485320720769267e-02,2.526268937966593547e-02,9.907710991087733676e-01
1.003996740699596213e+00,2.987142325298340617e-02,4.331356371682593825e-02,9.812762538605048768e-01
1.058266834791466326e+00,4.534328863016956479e-02,3.542444424231996902e-02,1.000386305403115905e+00
1.112536928883336440e+00,4.178356398923396831e-02,6.200141753241170117e-02,1.042567314376531495e+00
1.166807022975206554e+00,6.811379185941898728e-02,8.353578246909876270e-02,9.947183943243452786e-01
1.221077117067076667e+00,8.473527062762936657e-02,1.056120764344365970e-01,1.045068337740762132e+00
1.275347211158946781e+00,1.022937355865460307e-01,1.175790064213172864e-01,9.976578694848771134e-01
1.329617305250816894e+00,1.466138222927043933e-01,1.432304263936420019e-01,1.020657762883826702e+00
1.383887399342686786e+00,1.614521141114677316e-01,1.950428224165381974e-01,1.008263034769937727e+00
1.438157493434556899e+00,2.293899861125322237e-01,2.481582577035575943e-01,9.884623037940025725e-01
1.492427587526427013e+00,2.552105779377609185e-01,2.612391742669993855e-01,1.007277970010257206e+00
1.546697681618297127e+00,2.937618649905228141e-01,3.548410646420176451e-01,1.052404305106311888e+00
1.600967775710167018e+00,3.437492002985280126e-01,4.186809060856730436e-01,9.839469616174486566e-01
1.655237869802037132e+00,4.294139516482139984e-01,4.448148739647111438e-01,1.038203351453276913e+00
1.709507963893907245e+00,4.657808354375899684e-01,5.929714590504912008e-01,1.025419579334355236e+00
1.763778057985777359e+00,6.129845831691053126e-01,6.580444762453363516e-01,9.777146610880320665e-01
1.818048152077647472e+00,6.252044302635594297e-01,6.878898348810139618e-01,1.021937056855607207e+00
1.872318246169517586e+00,7.304212364120824530e-01,7.864842699086238564e-01,1.012338204851833456e+00
1.926588340261387478e+00,8.429421135002064247e-01,8.530605322218155484e-01,9.927725445701877094e-01
1.980858434353257813e+00,9.228019198488378594e-01,9.091756404745318099e-01,1.043924403176002658e+00
2.035128528445127927e+00,9.961920512048332288e-01,1.026402017254683940e+00,1.003191921387115659e+00
2.089398622536997596e+00,1.063616638087068633e+00,9.947183943243435023e-01,9.925653242067583593e-01
2.143668716628867710e+00,1.133923007876065370e+00,1.187086578880742094e+00,9.968169563376885201e-01
2.197938810720737823e+00,1.248514857073765860e+00,1.180290001495964525e+00,9.919894001012325990e-01
2.252208904812607937e+00,1.226419867701098232e+00,1.215101117564877375e+00,9.963829164031994257e-01
2.306478998904478050e+00,1.293784055363038199e+00,1.264527632000557400e+00,1.006746035040032572e+00
2.360749092996348164e+00,1.321209616982526702e+00,1.319939223120043525e+00,9.816968572338918841e-01
2.415019187088218278e+00,1.371618559964091766e+00,1.326291192432458077e+00,9.981334699602886218e-01
2.469289281180088391e+00,1.366371420775200241e+00,1.337829439985673829e+00,9.953256705113570080e-01
2.523559375271958505e+00,1.408887283717455974e+00,1.295986151745158743e+00,1.008682481699865630e+00
2.577829469363828618e+00,1.414128898597941220e+00,1.314657059165506903e+00,9.877379143641727977e-01
2.632099563455698288e+00,1.414596662718995423e+00,1.344521999201300444e+00,1.005542935843345420e+00
2.686369657547568401e+00,1.378762308631386713e+00,1.305079464607361350e+00,9.885781573223425545e-01
2.740639751639438515e+00,1.368968879317661314e+00,1.256803163786038402e+00,9.999163177270287139e-01
2.794909845731308629e+00,1.311268476660572224e+00,1.249031511319890431e+00,9.936453431977823048e-01
2.849179939823178742e+00,1.292081300564165813e+00,1.222608904770084326e+00,9.726135411171399348e-01
2.903450033915048856e+00,1.245205632770501669e+00,1.172383569634607436e+00,9.921360516599475599e-01
2.957720128006918969e+00,1.199036188877208753e+00,1.118931445603382535e+00,9.967463625084957979e-01
3.011990222098789083e+00,1.200333357715706706e+00,1.122169800203734136e+00,9.847612532400116248e-01
3.066260316190659196e+00,1.108176932910014401e+00,1.119914023108531609e+00,9.974081441615066934e-01
3.120530410282529310e+00,1.133113997012947349e+00,1.030758915857833857e+00,9.834256975771826781e-01
3.174800504374399424e+00,1.019279342332363836e+00,1.038644705184832207e+00,1.034866097798984752e+00
