layer,eigen_index,occupation,fraction
top,0,1.48578405033,0.123815337527
top,1,1.38354724013,0.115295603345
top,2,1.376216887,0.114684740583
top,3,1.07882715999,0.0899022633323
top,4,1.00829876362,0.0840248969686
top,5,0.777121338166,0.0647601115138
top,6,0.700323764463,0.0583603137052
top,7,0.582102441095,0.0485085367579
top,8,0.57061163934,0.047550969945
top,9,0.501974390996,0.0418311992497
top,10,0.478012948018,0.0398344123348
top,11,0.382563981285,0.0318803317738
top,12,0.14925635291,0.0124380294091
top,13,0.139309494795,0.0116091245662
top,14,0.116037412501,0.00966978437507
top,15,0.110384601805,0.00919871681706
top,16,0.104710260833,0.0087258550694
top,17,0.0954563403273,0.00795469502727
top,18,0.0811350696204,0.0067612558017
top,19,0.0746951856433,0.00622459880361
top,20,0.0659583234962,0.00549652695801
top,21,0.065251477565,0.00543762313042
top,22,0.0631033844346,0.00525861536955
top,23,0.0606119294811,0.00505099412342
top,24,0.0558751262991,0.00465626052493
top,25,0.0532742948582,0.00443952457152
top,26,0.0495644172109,0.00413036810091
top,27,0.0481621984045,0.00401351653371
top,28,0.0437017076975,0.00364180897479
top,29,0.0408983906168,0.00340819921807
top,30,0.0281561532832,0.00234634610693
top,31,0.0253771396693,0.00211476163911
top,32,0.0228563962022,0.00190469968352
top,33,0.0191360602827,0.00159467169023
top,34,0.0150454073008,0.00125378394173
top,35,0.0141642080596,0.00118035067163
top,36,0.0134877851039,0.00112398209199
top,37,0.0120186088895,0.00100155074079
top,38,0.0112615134492,0.000938459454101
top,39,0.00911698078087,0.000759748398406
top,40,0.00863218412131,0.000719348676776
top,41,0.00808997177814,0.000674164314845
top,42,0.00715445769854,0.000596204808212
top,43,0.00617306433595,0.000514422027996
top,44,0.00531801388797,0.000443167823997
top,45,0.00451709981852,0.000376424984876
top,46,0.00377059796417,0.000314216497014
top,47,0.00329958443218,0.000274965369349
top,48,0.00309182380028,0.000257651983357
top,49,0.00274940366251,0.000229116971876
top,50,0.00205586784433,0.000171322320361
top,51,0.00184557535324,0.000153797946104
top,52,0.00136089164295,0.000113407636912
top,53,0.00104435994869,8.70299957243e-05
top,54,0.000552126938254,4.60105781879e-05
top,55,0.000362713242575,3.02261035479e-05
top,56,-0.000434627128378,-3.62189273649e-05
top,57,-0.000899432366889,-7.49526972408e-05
top,58,-0.00116906332125,-9.74219434376e-05
top,59,-0.00185708138819,-0.000154756782349
top,60,-0.00236952914858,-0.000197460762381
top,61,-0.0030407083357,-0.000253392361308
top,62,-0.00441236889799,-0.000367697408166
top,63,-0.00455085886251,-0.000379238238542
top,64,-0.00513114366743,-0.000427595305619
top,65,-0.00714100738857,-0.000595083949048
top,66,-0.00841410767018,-0.000701175639182
top,67,-0.0107474706708,-0.0008956225559
top,68,-0.0170882938824,-0.0014240244902
top,69,-0.0201902198056,-0.00168251831713
top,70,-0.0223273442527,-0.00186061202106
top,71,-0.0343736803305,-0.00286447336088
top,72,-0.0377712149397,-0.00314760124497
top,73,-0.0390117380285,-0.00325097816904
top,74,-0.0473790070162,-0.00394825058469
top,75,-0.0544688339925,-0.00453906949937
top,76,-0.072228230862,-0.0060190192385
top,77,-0.0804412687113,-0.00670343905928
top,78,-0.0854275046866,-0.00711895872388
top,79,-0.102279074178,-0.00852325618152
