step,energy,ewmean,ewvar,pmove,locstd
0,46283.42,46283.42,0.0,0.99542236,461285.16
1,44083.96,46063.477,435386.56,0.99492186,495283.2
2,48862.766,46343.406,1.0970896e+06,0.9954468,382399.16
3,53002.016,47009.266,4.9777175e+06,0.9959473,454370.4
4,36996.383,46007.977,1.350315e+07,0.9965698,301944.22
5,35820.938,44989.273,2.1492654e+07,0.99691164,452072.72
6,50281.234,45518.47,2.1863826e+07,0.9967163,501766.22
7,37702.23,44736.844,2.5175864e+07,0.9970703,439221.2
8,59228.496,46186.008,4.1558996e+07,0.99677736,735575.3
9,37757.625,45343.168,4.3796484e+07,0.9968628,366224.38
10,55071.53,46316.004,4.7934532e+07,0.9963501,516250.9
11,37723.66,45456.77,4.9785628e+07,0.99608153,293590.66
12,70915.67,48002.66,1.0314108e+08,0.99641114,755925.56
13,37733.473,46975.742,1.0231803e+08,0.9961548,434307.5
14,36609.914,45939.16,1.0175676e+08,0.99555665,315690.34
15,37680.633,45113.31,9.771938e+07,0.9964966,239884.58
16,45149.75,45116.953,8.794756e+07,0.9963379,457350.34
17,45481.785,45153.438,7.916478e+07,0.9963989,423808.56
18,41863.82,44824.477,7.222225e+07,0.9963379,426406.94
19,65395.72,46881.6,1.03085864e+08,0.99637455,696121.9
20,48635.85,47057.027,9.305424e+07,0.9965332,425645.47
21,51281.67,47479.492,8.5355096e+07,0.9961304,564462.94
22,46549.688,47386.51,7.689739e+07,0.9961792,379856.2
23,49327.977,47580.656,6.954689e+07,0.99642336,531805.1
24,45224.277,47345.02,6.309193e+07,0.99642336,399349.72
25,65319.72,49142.49,8.586082e+07,0.995752,719376.6
26,41257.527,48353.992,8.287027e+07,0.9956787,409844.84
27,62645.484,49783.14,9.296545e+07,0.9958374,709969.8
28,59265.516,50731.38,9.176129e+07,0.995752,656507.94
29,68451.03,52503.344,1.108439e+08,0.99577636,719687.8
30,43089.105,51561.92,1.0773602e+08,0.9956177,449436.6
31,50902.367,51495.965,9.700157e+07,0.9951294,646666.75
32,34262.016,49772.57,1.14032216e+08,0.9950928,310509.53
33,41251.453,48920.457,1.0916384e+08,0.99501956,387746.7
34,58285.055,49856.918,1.0614006e+08,0.99482423,494908.16
35,34124.125,48283.64,1.1780293e+08,0.9942139,286792.5
36,64096.047,49864.883,1.2852553e+08,0.9941284,734074.75
37,52218.312,50100.227,1.1617145e+08,0.9942749,549143.3
38,35661.516,48656.355,1.23317176e+08,0.9942261,378162.75
39,39101.266,47700.848,1.1920243e+08,0.9944336,367210.8
40,43682.184,47298.98,1.08735656e+08,0.9950928,446681.6
41,48268.72,47395.953,9.794672e+07,0.995398,453851.6
42,46606.516,47317.008,8.8208136e+07,0.9952881,374536.44
43,39475.195,46532.83,8.4921784e+07,0.9957886,368792.62
44,84258.33,50305.38,2.0451882e+08,0.9950684,819737.7
45,43164.67,49591.31,1.88656e+08,0.9957153,440592.8
46,33952.33,48027.41,1.918024e+08,0.99555665,273176.1
47,40136.19,47238.29,1.7822658e+08,0.995752,403851.3
48,45627.73,47077.234,1.6063736e+08,0.9948975,492874.9
49,52051.664,47574.676,1.4680067e+08,0.99483645,541821.1
50,36982.84,46515.492,1.4221744e+08,0.9940552,327533.9
51,53845.348,47248.477,1.32831096e+08,0.99415284,602284.56
52,41557.46,46679.375,1.2246286e+08,0.9939087,419524.47
53,31207.64,45132.203,1.3176029e+08,0.9933838,250768.67
54,60242.695,46643.254,1.391337e+08,0.99348146,584004.75
55,36570.883,45636.016,1.3435106e+08,0.99362797,371958.28
56,54044.523,46476.867,1.27279224e+08,0.9936035,526460.2
57,37475.254,45576.707,1.2184391e+08,0.99379885,354827.28
58,40235.89,45042.625,1.122267e+08,0.99344486,489349.0
59,55926.96,46131.06,1.1166622e+08,0.9933228,562143.4
60,61183.0,47636.254,1.2089009e+08,0.9937134,680458.5
61,52923.78,48165.008,1.1131729e+08,0.99294436,499407.8
62,42843.523,47632.86,1.0273419e+08,0.9928223,361343.9
63,43294.53,47199.027,9.415467e+07,0.9929932,411868.84
64,52050.305,47684.156,8.685734e+07,0.99296874,592662.94
65,58742.56,48789.996,8.917755e+07,0.99211425,624586.56
66,44789.3,48389.926,8.1700296e+07,0.99261475,416596.3
67,36714.08,47222.34,8.579955e+07,0.99298096,277030.0
68,36862.0,46186.305,8.6879896e+07,0.9931885,320639.75
69,38998.93,45467.566,8.284115e+07,0.99362797,354452.84
70,48036.86,45724.496,7.515115e+07,0.99398196,468016.66
71,63517.8,47503.83,9.6130184e+07,0.9928589,677655.75
72,52717.508,48025.195,8.896358e+07,0.99289554,552631.7
73,54316.758,48654.35,8.362976e+07,0.9932739,639767.3
74,35202.32,47309.15,9.155292e+07,0.9929566,278441.28
75,51936.883,47771.92,8.432506e+07,0.99296874,538245.8
