layer,m1,m2,kx,ky,occupation
top,-4,-4,-14.4720250912,-14.4720250912,0.0140304419369
top,-4,-3,-14.4720250912,-10.8540188184,0.0256004136245
top,-4,-2,-14.4720250912,-7.23601254558,0.043873663423
top,-4,-1,-14.4720250912,-3.61800627279,0.0626690620829
top,-4,0,-14.4720250912,0,0.0765748756882
top,-4,1,-14.4720250912,3.61800627279,0.0746550102894
top,-4,2,-14.4720250912,7.23601254558,0.0605758971645
top,-4,3,-14.4720250912,10.8540188184,0.0395925005127
top,-4,4,-14.4720250912,14.4720250912,0.0227247517229
top,-3,-4,-10.8540188184,-14.4720250912,0.0279401647973
top,-3,-3,-10.8540188184,-10.8540188184,0.0529493824624
top,-3,-2,-10.8540188184,-7.23601254558,0.0917053926338
top,-3,-1,-10.8540188184,-3.61800627279,0.132302126059
top,-3,0,-10.8540188184,0,0.159216090917
top,-3,1,-10.8540188184,3.61800627279,0.150334140555
top,-3,2,-10.8540188184,7.23601254558,0.115497093475
top,-3,3,-10.8540188184,10.8540188184,0.0715965668285
top,-3,4,-10.8540188184,14.4720250912,0.0373143436608
top,-2,-4,-7.23601254558,-14.4720250912,0.0450226736076
top,-2,-3,-7.23601254558,-10.8540188184,0.0898246236408
top,-2,-2,-7.23601254558,-7.23601254558,0.159574861815
top,-2,-1,-7.23601254558,-3.61800627279,0.228631181945
top,-2,0,-7.23601254558,0,0.267363003599
top,-2,1,-7.23601254558,3.61800627279,0.248021885609
top,-2,2,-7.23601254558,7.23601254558,0.184900852062
top,-2,3,-7.23601254558,10.8540188184,0.10949297473
top,-2,4,-7.23601254558,14.4720250912,0.0534476972982
top,-1,-4,-3.61800627279,-14.4720250912,0.0602047301804
top,-1,-3,-3.61800627279,-10.8540188184,0.126176162817
top,-1,-2,-3.61800627279,-7.23601254558,0.224602078677
top,-1,-1,-3.61800627279,-3.61800627279,0.320798604205
top,-1,0,-3.61800627279,0,0.369140143142
top,-1,1,-3.61800627279,3.61800627279,0.333668126284
top,-1,2,-3.61800627279,7.23601254558,0.242270207604
top,-1,3,-3.61800627279,10.8540188184,0.138896481061
top,-1,4,-3.61800627279,14.4720250912,0.0654958800498
top,0,-4,0,-14.4720250912,0.0682958126885
top,0,-3,0,-10.8540188184,0.145505805707
top,0,-2,0,-7.23601254558,0.257621583704
top,0,-1,0,-3.61800627279,0.364494990116
top,0,0,0,0,0.418128641577
top,0,1,0,3.61800627279,0.364494990116
top,0,2,0,7.23601254558,0.257621583704
top,0,3,0,10.8540188184,0.145505805707
top,0,4,0,14.4720250912,0.0682958126885
top,1,-4,3.61800627279,-14.4720250912,0.0654958800498
top,1,-3,3.61800627279,-10.8540188184,0.138896481061
top,1,-2,3.61800627279,-7.23601254558,0.242270207604
top,1,-1,3.61800627279,-3.61800627279,0.333668126284
top,1,0,3.61800627279,0,0.369140143142
top,1,1,3.61800627279,3.61800627279,0.320798604205
top,1,2,3.61800627279,7.23601254558,0.224602078677
top,1,3,3.61800627279,10.8540188184,0.126176162817
top,1,4,3.61800627279,14.4720250912,0.0602047301804
top,2,-4,7.23601254558,-14.4720250912,0.0534476972982
top,2,-3,7.23601254558,-10.8540188184,0.10949297473
top,2,-2,7.23601254558,-7.23601254558,0.184900852062
top,2,-1,7.23601254558,-3.61800627279,0.248021885609
top,2,0,7.23601254558,0,0.267363003599
top,2,1,7.23601254558,3.61800627279,0.228631181945
top,2,2,7.23601254558,7.23601254558,0.159574861815
top,2,3,7.23601254558,10.8540188184,0.0898246236408
top,2,4,7.23601254558,14.4720250912,0.0450226736076
top,3,-4,10.8540188184,-14.4720250912,0.0373143436608
top,3,-3,10.8540188184,-10.8540188184,0.0715965668285
top,3,-2,10.8540188184,-7.23601254558,0.115497093475
top,3,-1,10.8540188184,-3.61800627279,0.150334140555
top,3,0,10.8540188184,0,0.159216090917
top,3,1,10.8540188184,3.61800627279,0.132302126059
top,3,2,10.8540188184,7.23601254558,0.0917053926338
top,3,3,10.8540188184,10.8540188184,0.0529493824624
top,3,4,10.8540188184,14.4720250912,0.0279401647973
top,4,-4,14.4720250912,-14.4720250912,0.0227247517229
top,4,-3,14.4720250912,-10.8540188184,0.0395925005127
top,4,-2,14.4720250912,-7.23601254558,0.0605758971645
top,4,-1,14.4720250912,-3.61800627279,0.0746550102894
top,4,0,14.4720250912,0,0.0765748756882
top,4,1,14.4720250912,3.61800627279,0.0626690620829
top,4,2,14.4720250912,7.23601254558,0.043873663423
top,4,3,14.4720250912,10.8540188184,0.0256004136245
top,4,4,14.4720250912,14.4720250912,0.0140304419369
bottom,-4,-4,-14.4720250912,-14.4720250912,0.0215687657308
bottom,-4,-3,-14.4720250912,-10.8540188184,0.0376088567398
bottom,-4,-2,-14.4720250912,-7.23601254558,0.0560410818604
bottom,-4,-1,-14.4720250912,-3.61800627279,0.0688638209246
bottom,-4,0,-14.4720250912,0,0.0690143681243
bottom,-4,1,-14.4720250912,3.61800627279,0.055196641356
bottom,-4,2,-14.4720250912,7.23601254558,0.0353043716245
bottom,-4,3,-14.4720250912,10.8540188184,0.0171915618607
bottom,-4,4,-14.4720250912,14.4720250912,0.00558278420057
bottom,-3,-4,-10.8540188184,-14.4720250912,0.039259753577
bottom,-3,-3,-10.8540188184,-10.8540188184,0.0743112234844
bottom,-3,-2,-10.8540188184,-7.23601254558,0.117002364576
bottom,-3,-1,-10.8540188184,-3.61800627279,0.151327510991
bottom,-3,0,-10.8540188184,0,0.159087879021
bottom,-3,1,-10.8540188184,3.61800627279,0.133051038297
