layer,eigen_index,occupation,fraction
top,0,1.3791803106,0.11493169255
top,1,1.30165828817,0.108471524014
top,2,1.23175917696,0.10264659808
top,3,1.22571907434,0.102143256195
top,4,1.09897195677,0.0915809963978
top,5,0.986358290501,0.0821965242084
top,6,0.858023057026,0.0715019214188
top,7,0.803555020736,0.0669629183947
top,8,0.516902101803,0.0430751751502
top,9,0.491969943013,0.040997495251
top,10,0.425705024605,0.0354754187171
top,11,0.176366608268,0.0146972173557
top,12,0.117293807736,0.00977448397801
top,13,0.0968009004517,0.00806674170431
top,14,0.0828006733999,0.00690005611666
top,15,0.0815018821597,0.00679182351331
top,16,0.0714620865474,0.00595517387895
top,17,0.067818791222,0.00565156593517
top,18,0.0653511965762,0.00544593304802
top,19,0.0633334928145,0.00527779106788
top,20,0.0607703548821,0.00506419624018
top,21,0.0535288207303,0.00446073506086
top,22,0.0459138567769,0.00382615473141
top,23,0.0420020554142,0.00350017128452
top,24,0.0417656342879,0.00348046952399
top,25,0.0390642941357,0.00325535784464
top,26,0.0361435457437,0.00301196214531
top,27,0.0265849867513,0.00221541556261
top,28,0.0246540365206,0.00205450304338
top,29,0.0213195013336,0.00177662511113
top,30,0.0198343957649,0.00165286631374
top,31,0.0181297683295,0.00151081402746
top,32,0.0175374826068,0.0014614568839
top,33,0.0148754791141,0.00123962325951
top,34,0.0144126929029,0.00120105774191
top,35,0.0128285357904,0.0010690446492
top,36,0.0126120866569,0.00105100722141
top,37,0.0109138165341,0.000909484711174
top,38,0.00944030652084,0.00078669221007
top,39,0.00772280012034,0.000643566676695
top,40,0.00669250100676,0.00055770841723
top,41,0.0061310954127,0.000510924617725
top,42,0.0050687043601,0.000422392030009
top,43,0.0045663307645,0.000380527563708
top,44,0.00379470365158,0.000316225304298
top,45,0.00369164474364,0.00030763706197
top,46,0.00338804319407,0.000282336932839
top,47,0.00282585339789,0.000235487783157
top,48,0.00232749534349,0.000193957945291
top,49,0.00217700406293,0.000181417005244
top,50,0.00154686554333,0.000128905461945
top,51,0.001360649473,0.000113387456083
top,52,0.000891069951465,7.42558292887e-05
top,53,0.000548333041829,4.56944201524e-05
top,54,0.000443367854834,3.69473212362e-05
top,55,0.000165815585885,1.38179654904e-05
top,56,-0.000121292612723,-1.01077177269e-05
top,57,-0.000655145030285,-5.45954191904e-05
top,58,-0.00115831494816,-9.65262456801e-05
top,59,-0.00125188536292,-0.000104323780243
top,60,-0.00152540797566,-0.000127117331305
top,61,-0.00201632405352,-0.00016802700446
top,62,-0.00208439876196,-0.00017369989683
top,63,-0.0027748710685,-0.000231239255708
top,64,-0.00401354030661,-0.000334461692217
top,65,-0.00459002888275,-0.000382502406896
top,66,-0.00513664175079,-0.000428053479233
top,67,-0.00644128424463,-0.000536773687052
top,68,-0.00746360909847,-0.000621967424872
top,69,-0.00939273654875,-0.000782728045729
top,70,-0.0127948251814,-0.00106623543178
top,71,-0.0197182007661,-0.00164318339717
top,72,-0.0199581405667,-0.00166317838056
top,73,-0.0293373574564,-0.00244477978803
top,74,-0.033637417252,-0.00280311810434
top,75,-0.0394490417067,-0.00328742014222
top,76,-0.0449383042691,-0.00374485868909
top,77,-0.0529145113806,-0.00440954261505
top,78,-0.0730588266611,-0.00608823555509
top,79,-0.0918110906459,-0.00765092422049
top,80,-0.108629217157,-0.00905243476309
bottom,0,1.50225856304,0.125188213587
bottom,1,1.35913761457,0.113261467881
bottom,2,1.34385517882,0.111987931568
bottom,3,1.18542902707,0.0987857522558
bottom,4,1.11407661356,0.0928397177964
