layer,m1,m2,kx,ky,occupation
top,3,0,10.8540188184,0,0.157712779386
top,3,1,10.8540188184,3.61800627279,0.140764042057
top,3,2,10.8540188184,7.23601254558,0.0992329224087
top,3,3,10.8540188184,10.8540188184,0.0560354668281
top,3,4,10.8540188184,14.4720250912,0.0247605878619
top,4,-4,14.4720250912,-14.4720250912,0.0140388335873
top,4,-3,14.4720250912,-10.8540188184,0.0267124159039
top,4,-2,14.4720250912,-7.23601254558,0.0440583630272
top,4,-1,14.4720250912,-3.61800627279,0.0621922545392
top,4,0,14.4720250912,0,0.0702756472616
top,4,1,14.4720250912,3.61800627279,0.0638406820586
top,4,2,14.4720250912,7.23601254558,0.0460236550032
top,4,3,14.4720250912,10.8540188184,0.02603126313
top,4,4,14.4720250912,14.4720250912,0.0112827110234
bottom,-4,-4,-14.4720250912,-14.4720250912,0.0116832176191
bottom,-4,-3,-14.4720250912,-10.8540188184,0.0259996615558
bottom,-4,-2,-14.4720250912,-7.23601254558,0.0449508102362
bottom,-4,-1,-14.4720250912,-3.61800627279,0.0614991341008
bottom,-4,0,-14.4720250912,0,0.0682033952615
bottom,-4,1,-14.4720250912,3.61800627279,0.0619549261691
bottom,-4,2,-14.4720250912,7.23601254558,0.0454953106941
bottom,-4,3,-14.4720250912,10.8540188184,0.0272847581645
bottom,-4,4,-14.4720250912,14.4720250912,0.0146016713596
bottom,-3,-4,-10.8540188184,-14.4720250912,0.0263189306951
bottom,-3,-3,-10.8540188184,-10.8540188184,0.0571275627984
bottom,-3,-2,-10.8540188184,-7.23601254558,0.0995673001117
bottom,-3,-1,-10.8540188184,-3.61800627279,0.140160764121
bottom,-3,0,-10.8540188184,0,0.157376091828
bottom,-3,1,-10.8540188184,3.61800627279,0.139787242283
bottom,-3,2,-10.8540188184,7.23601254558,0.0986946743248
bottom,-3,3,-10.8540188184,10.8540188184,0.0566803967546
bottom,-3,4,-10.8540188184,14.4720250912,0.0276338789697
bottom,-2,-4,-7.23601254558,-14.4720250912,0.0445123413431
bottom,-2,-3,-7.23601254558,-10.8540188184,0.0976390485852
bottom,-2,-2,-7.23601254558,-7.23601254558,0.175972424254
bottom,-2,-1,-7.23601254558,-3.61800627279,0.249222744115
bottom,-2,0,-7.23601254558,0,0.277825714117
bottom,-2,1,-7.23601254558,3.61800627279,0.247569556447
bottom,-2,2,-7.23601254558,7.23601254558,0.175696037782
bottom,-2,3,-7.23601254558,10.8540188184,0.0984306986976
bottom,-2,4,-7.23601254558,14.4720250912,0.044655106509
bottom,-1,-4,-3.61800627279,-14.4720250912,0.0621288140313
bottom,-1,-3,-3.61800627279,-10.8540188184,0.13770676464
bottom,-1,-2,-3.61800627279,-7.23601254558,0.245181699423
bottom,-1,-1,-3.61800627279,-3.61800627279,0.346279793151
bottom,-1,0,-3.61800627279,0,0.389149056376
bottom,-1,1,-3.61800627279,3.61800627279,0.347112445663
bottom,-1,2,-3.61800627279,7.23601254558,0.245518285321
bottom,-1,3,-3.61800627279,10.8540188184,0.13689102602
bottom,-1,4,-3.61800627279,14.4720250912,0.0614126846538
bottom,0,-4,0,-14.4720250912,0.0687819453126
bottom,0,-3,0,-10.8540188184,0.154021260009
bottom,0,-2,0,-7.23601254558,0.273234652577
bottom,0,-1,0,-3.61800627279,0.389466329327
bottom,0,0,0,0,0.444119385725
bottom,0,1,0,3.61800627279,0.389466329327
bottom,0,2,0,7.23601254558,0.273234652577
bottom,0,3,0,10.8540188184,0.154021260009
bottom,0,4,0,14.4720250912,0.0687819453126
bottom,1,-4,3.61800627279,-14.4720250912,0.0614126846538
bottom,1,-3,3.61800627279,-10.8540188184,0.13689102602
bottom,1,-2,3.61800627279,-7.23601254558,0.245518285321
bottom,1,-1,3.61800627279,-3.61800627279,0.347112445663
bottom,1,0,3.61800627279,0,0.389149056376
bottom,1,1,3.61800627279,3.61800627279,0.346279793151
bottom,1,2,3.61800627279,7.23601254558,0.245181699423
bottom,1,3,3.61800627279,10.8540188184,0.13770676464
bottom,1,4,3.61800627279,14.4720250912,0.0621288140313
bottom,2,-4,7.23601254558,-14.4720250912,0.044655106509
bottom,2,-3,7.23601254558,-10.8540188184,0.0984306986976
bottom,2,-2,7.23601254558,-7.23601254558,0.175696037782
bottom,2,-1,7.23601254558,-3.61800627279,0.247569556447
bottom,2,0,7.23601254558,0,0.277825714117
bottom,2,1,7.23601254558,3.61800627279,0.249222744115
bottom,2,2,7.23601254558,7.23601254558,0.175972424254
bottom,2,3,7.23601254558,10.8540188184,0.0976390485852
bottom,2,4,7.23601254558,14.4720250912,0.0445123413431
bottom,3,-4,10.8540188184,-14.4720250912,0.0276338789697
bottom,3,-3,10.8540188184,-10.8540188184,0.0566803967546
bottom,3,-2,10.8540188184,-7.23601254558,0.0986946743248
bottom,3,-1,10.8540188184,-3.61800627279,0.139787242283
bottom,3,0,10.8540188184,0,0.157376091828
bottom,3,1,10.8540188184,3.61800627279,0.140160764121
bottom,3,2,10.8540188184,7.23601254558,0.0995673001117
bottom,3,3,10.8540188184,10.8540188184,0.0571275627984
bottom,3,4,10.8540188184,14.4720250912,0.0263189306951
bottom,4,-4,14.4720250912,-14.4720250912,0.0146016713596
bottom,4,-3,14.4720250912,-10.8540188184,0.0272847581645
bottom,4,-2,14.4720250912,-7.23601254558,0.0454953106941
bottom,4,-1,14.4720250912,-3.61800627279,0.0619549261691
bottom,4,0,14.4720250912,0,0.0682033952615
bottom,4,1,14.4720250912,3.61800627279,0.0614991341008
bottom,4,2,14.4720250912,7.23601254558,0.0449508102362
bottom,4,3,14.4720250912,10.8540188184,0.0259996615558
bottom,4,4,14.4720250912,14.4720250912,0.0116832176191
