step,energy,ewmean,ewvar,pmove,locstd,mcmc_width
0,505.5547,505.5547,0.0,0.4432129,4.2341194,0.073786005
1,505.24072,505.5233,0.008871653,0.42504883,4.2171254,0.073786005
2,505.56824,505.52777,0.008166352,0.43310547,4.3618784,0.073786005
3,505.13232,505.48822,0.021423751,0.4260742,4.0603776,0.073786005
4,505.33112,505.4725,0.021502739,0.4351074,3.8405402,0.073786005
5,505.34686,505.45993,0.020773172,0.43105468,4.121781,0.07353208
6,505.3392,505.44785,0.020007618,0.4333496,3.7507758,0.07353208
7,505.2493,505.42798,0.021554751,0.43618166,3.8681471,0.07353208
8,505.30182,505.41537,0.02083174,0.432959,3.993288,0.07353208
9,505.33826,505.40765,0.01928381,0.42709962,3.5839405,0.07353208
10,505.3236,505.39926,0.017991155,0.4248535,3.7713888,0.07325632
11,505.18674,505.37802,0.020257035,0.43071288,3.9978023,0.07325632
12,505.3543,505.37564,0.018281935,0.4345703,4.1349206,0.07325632
13,505.0239,505.34045,0.027588986,0.43613282,3.7785733,0.07325632
14,505.2226,505.32867,0.02608025,0.43325198,4.156806,0.07325632
15,504.9705,505.29285,0.0350189,0.42685547,4.0508494,0.07298888
16,505.2157,505.28513,0.032052677,0.43525392,4.648922,0.07298888
17,505.00275,505.2569,0.036023825,0.43359375,3.8214283,0.07298888
18,505.19662,505.25085,0.03274839,0.43613282,3.954168,0.07298888
19,505.24054,505.24982,0.029483126,0.43701172,3.63966,0.07298888
20,505.22867,505.2477,0.026575066,0.43515626,3.7395394,0.072752625
21,505.13837,505.2368,0.024993617,0.43588868,3.506768,0.072752625
22,505.05164,505.21826,0.025579507,0.4326172,3.700572,0.072752625
23,505.10507,505.20694,0.024174627,0.43608397,3.766092,0.072752625
24,505.3051,505.21677,0.022624614,0.43549806,3.759346,0.072752625
25,505.3479,505.2299,0.021909805,0.4317383,3.5844395,0.07250472
26,505.33716,505.2406,0.020754427,0.43911132,3.7800775,0.07250472
27,505.19592,505.23615,0.018858632,0.4426758,3.7637572,0.07250472
28,505.04327,505.21686,0.020320702,0.43471682,3.5956788,0.07250472
29,505.0383,505.199,0.021158108,0.43720704,3.5609186,0.07250472
30,505.09436,505.18854,0.020027844,0.43598634,3.9194798,0.07227302
31,505.23892,505.19357,0.018253533,0.43256837,4.0815463,0.07227302
32,505.0039,505.17462,0.019665793,0.43793947,3.677819,0.07227302
33,505.2412,505.18127,0.018098285,0.44438475,3.9667037,0.07227302
34,505.25107,505.18826,0.01672686,0.43720704,4.013212,0.07227302
35,505.33594,505.20303,0.017016875,0.4327637,4.226549,0.07203048
36,505.23767,505.20648,0.015423164,0.4350586,3.7066765,0.07203048
37,505.3631,505.22214,0.016088424,0.4380371,3.9306533,0.07203048
38,505.0938,505.2093,0.015961671,0.44277346,3.792912,0.07203048
39,505.2533,505.21368,0.014539794,0.44106448,3.8177767,0.07203048
40,505.23526,505.21585,0.013127712,0.44067383,3.7890725,0.07181712
41,505.2481,505.2191,0.011908587,0.43964845,4.3846607,0.07181712
42,505.1062,505.2078,0.01186459,0.44101563,3.9755282,0.07181712
43,505.11115,505.19812,0.011518827,0.43886718,3.9023175,0.07181712
44,505.35553,505.21387,0.012596945,0.43916017,4.077826,0.07181712
45,505.23883,505.21637,0.011393336,0.43535155,3.82926,0.07158535
46,505.45908,505.24063,0.015555573,0.43491212,4.752942,0.07158535
47,505.1952,505.23608,0.014185852,0.4369141,3.9895997,0.07158535
48,505.2946,505.24194,0.013075292,0.43881837,3.7740579,0.07158535
49,505.16815,505.23456,0.012257829,0.43881837,3.7370899,0.07158535
50,505.309,505.242,0.011530662,0.44365236,3.7529945,0.071383946
51,505.2214,505.23993,0.010415785,0.4398926,3.812402,0.071383946
52,505.24777,505.24072,0.009379743,0.4392578,3.7570398,0.071383946
53,505.2641,505.24307,0.00849095,0.44096678,3.7042515,0.071383946
54,505.36743,505.2555,0.009033722,0.44375002,4.593839,0.071383946
