r,top_top,bottom_bottom,top_bottom
8.140514113780510791e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.132873726869393805e+00
2.442154234134153237e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.243397992905432181e+00
4.070257056890255742e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.062989814955146883e-01
5.698359879646357207e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.022349460833355650e+00
7.326462702402460059e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.486666168093292884e-01
8.954565525158561523e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.846707337756152034e-01
1.058266834791466438e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.288289280336308185e-01
1.221077117067076584e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.339300480045247266e-01
1.383887399342687008e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.524591161340946188e-01
1.546697681618297016e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.729043944488117157e-01
1.709507963893907301e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.723503881027679707e-01
1.872318246169517586e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.959197450421279907e-01
2.035128528445127594e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.003560335607229126e+00
2.197938810720737879e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.005975495494683569e+00
2.360749092996348164e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.718513047996478749e-01
2.523559375271958172e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.760005750763076637e-01
2.686369657547568179e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.024024070924810292e+00
2.849179939823178742e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.647189506859904506e-01
3.011990222098789305e-01,0.000000000000000000e+00,1.493571162649170352e-03,1.014134819438786694e+00
3.174800504374399313e-01,4.250933309078394097e-03,1.416977769692797815e-03,9.876335054758801357e-01
3.337610786650009320e-01,0.000000000000000000e+00,5.391427611514077942e-03,9.926966089700296481e-01
3.500421068925619883e-01,3.855497652419949059e-03,7.710995304839898118e-03,1.010782967876096672e+00
3.663231351201229891e-01,4.912189601601692907e-03,8.596331802802961719e-03,1.051208574742762192e+00
3.826041633476839898e-01,1.410948077055811101e-02,1.293369070634493509e-02,1.040574206828660753e+00
3.988851915752450461e-01,1.578918086229124870e-02,1.691697949531205045e-02,9.885155018427341789e-01
4.151662198028060469e-01,3.684142201201273670e-02,2.817285212683327128e-02,1.048355170488891819e+00
4.314472480303670476e-01,4.274995195733560099e-02,4.900604248767739812e-02,1.041639073301908969e+00
4.477282762579281039e-01,8.038128438984622204e-02,7.234315595086160400e-02,1.021847077805920101e+00
4.640093044854891047e-01,1.056767105081418689e-01,1.144023104583554162e-01,9.966574165355032155e-01
4.802903327130501054e-01,1.648497527317183686e-01,1.273838998381460197e-01,1.015324613415810928e+00
4.965713609406111617e-01,1.739398285157331969e-01,2.110832293966970474e-01,1.021443524226506083e+00
5.128523891681722180e-01,2.859596089503845251e-01,2.640301910860912149e-01,9.868238038931981260e-01
5.291334173957331632e-01,3.511270913298745189e-01,3.409248513880863696e-01,1.002795167611590710e+00
5.454144456232942195e-01,4.033310902359925065e-01,4.528195675655621311e-01,9.637880959933685654e-01
5.616954738508552758e-01,5.614312354439335850e-01,5.454132258734932792e-01,1.002326948870303713e+00
5.779765020784162211e-01,6.460221183796592825e-01,6.468004582813214887e-01,1.007561002701769848e+00
5.942575303059772773e-01,7.244638534006130337e-01,7.456602879828670982e-01,9.818491304708412137e-01
6.105385585335383336e-01,8.694575594834991206e-01,8.782995007663821907e-01,9.921394947835013856e-01
6.268195867610992789e-01,1.026296756048925785e+00,1.049262837303167606e+00,1.007277970010256984e+00
6.431006149886604462e-01,1.097547932978127028e+00,1.167500000089543688e+00,9.824767825798467191e-01
6.593816432162213914e-01,1.306505984314904945e+00,1.284674030530008393e+00,1.048274905952925051e+00
6.756626714437823367e-01,1.444805164447005685e+00,1.415509575859140279e+00,1.018021703428328095e+00
6.919436996713435040e-01,1.521984157590383191e+00,1.517433158400663951e+00,9.999195362554504918e-01
7.082247278989044492e-01,1.597520282072632414e+00,1.586086737310283601e+00,9.772504787152067607e-01
7.245057561264653945e-01,1.668419678869855094e+00,1.549202493033229766e+00,1.001548545596232298e+00
7.407867843540265618e-01,1.707660637875490384e+00,1.711911571184568714e+00,1.008078470438589669e+00
7.570678125815875070e-01,1.743431164245909271e+00,1.766605607124433819e+00,9.760005750763143251e-01
7.733488408091484523e-01,1.715452950211977079e+00,1.732904150112404285e+00,9.676690344786789133e-01
7.896298690367096196e-01,1.756424289634569647e+00,1.773515670980348791e+00,9.850332782284043631e-01
8.059108972642705648e-01,1.762248019574621738e+00,1.763922629666076825e+00,9.899736657318947142e-01
8.221919254918315101e-01,1.689598680788543916e+00,1.663882638691049909e+00,1.017151537430668107e+00
8.384729537193926774e-01,1.632110763503050288e+00,1.611722792098344348e+00,9.692334300684616322e-01
8.547539819469536226e-01,1.574707637999181120e+00,1.547866030533286086e+00,9.907710991087762542e-01
8.710350101745145679e-01,1.457474199783641344e+00,1.497242276815299755e+00,1.030612957359410498e+00
8.873160384020757352e-01,1.410451872074583335e+00,1.412479840258730857e+00,9.954788823934019870e-01
9.035970666296366804e-01,1.324299764215597586e+00,1.352179759251715296e+00,9.578769723123343738e-01
9.198780948571976257e-01,1.207942199597409338e+00,1.198161291098644998e+00,1.018926142858786354e+00
9.361591230847587930e-01,1.123503191270685653e+00,1.111970224379968508e+00,1.005290280640835920e+00
9.524401513123197383e-01,1.041006334800973487e+00,1.024002601564659942e+00,9.954268832091887065e-01
9.687211795398807945e-01,9.380630982890694192e-01,9.180944283749952195e-01,9.638366141083978267e-01
9.850022077674418508e-01,8.558779940146097331e-01,8.809971453864365865e-01,1.003624275265263988e+00
1.001283235995002796e+00,8.150041406072173755e-01,8.001777146755535419e-01,1.012015891244629096e+00
1.017564264222563963e+00,7.153130497852304703e-01,7.219445057473926619e-01,9.975920252412686651e-01
1.033845292450124909e+00,6.466104698013965812e-01,6.705428896123499793e-01,9.955886641356630484e-01
1.050126320677685854e+00,6.254473969481247897e-01,6.254473969481247897e-01,1.031345622022335817e+00
1.066407348905246799e+00,6.040868281053651812e-01,5.821507142356173725e-01,1.007373844633807414e+00
1.082688377132807966e+00,5.667484920043520669e-01,5.738120729164297718e-01,1.005937022831771444e+00
1.098969405360368912e+00,5.874160065248704710e-01,5.558961232479261438e-01,1.029717745235757320e+00
1.115250433587930079e+00,5.570584357509767992e-01,5.493943443105215874e-01,9.933065880063579600e-01
1.131531461815491024e+00,5.339355729726639188e-01,5.490432064596044714e-01,9.957123175800720594e-01
1.147812490043051969e+00,5.600680005868777789e-01,5.663388809293480319e-01,1.028032446143723133e+00
1.164093518270612915e+00,5.692386149338565238e-01,5.931984208577527617e-01,9.937522731177270696e-01
1.180374546498174082e+00,5.930198550071608121e-01,6.116946447856639324e-01,9.960523078799581320e-01
1.196655574725735027e+00,6.349506303907158644e-01,6.439730194548822784e-01,1.004492649143867711e+00
1.212936602953296195e+00,6.679671246003457963e-01,6.946709741124084125e-01,1.003619677495022566e+00
1.229217631180857140e+00,7.140160365440787471e-01,7.066965487271225088e-01,1.018323742534033460e+00
1.245498659408418085e+00,7.548879608343853631e-01,7.639177211314474025e-01,1.011152558065005591e+00
1.261779687635979030e+00,7.868614681984967829e-01,7.936355361168345723e-01,1.003809906530524598e+00
1.278060715863540198e+00,8.511072460991815358e-01,8.345638050046151335e-01,1.010557859202129816e+00
1.294341744091101143e+00,9.095660509946985606e-01,9.022672787092996805e-01,9.764714636108542400e-01
